Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-1896,6728,13592,-515,455,-93,19000,15000,233000,985885,
-1944,6736,13644,-432,617,-94,19000,15000,233000,985887,
-2052,6772,13800,-486,684,-94,19000,15000,233000,985889,
-2700,6868,13744,-380,536,-22,19000,15000,233000,985902,
-2748,6956,13656,-413,407,-16,19000,15000,233000,985904,
-2892,6928,13696,-401,227,26,19000,15000,233000,985907,
-2924,6848,13784,-422,-693,31,0,0,0,985907,
-1416,6756,14036,-636,-627,7,19000,13000,230000,991356,
-2264,6880,13696,-394,-1107,-136,19000,15000,233000,985936,
-2080,6948,13748,-437,-1059,-105,19000,14000,233000,985939,
-2124,7120,13804,-425,-922,-1,19000,14000,233000,985958,
-2420,7080,14000,-471,-1556,-88,19000,14000,23304328,-491,
-1856,7060,13956,-332,-1387,-267,19000,14000,232000,9859,
-2,6768,14348,-362,485,-206,17000,6000,228000,993404,
-880,6608,14352,-709,477,8,17000,6000,228000,993158,
-932,6596,14420,-725,3,7088,14128,-166,886,-366,
-2540,7048,14144,-333,340,-254,19000,14000,232000,986056,
-2568,6988,14280,-332,245,-246,19000,14000,232000,986059,
-2600,6948,14236,-376,35,-261,19000,14000,232000,986061,
-388,6596,14524,-546,-74,-78,17000,3000,230000,989597,
-220,6464,14572,-464,-1,-76,17000,3000,230000,989610,
-52,6504,14664,-470,-27,-110,17000,3000,230000,989612,
-28,6628,14620,-455,27,-141,17000,3000,230000,989615,
-68,6532,14452,-478,91,-137,17000,3000,230000,989617,
-132,6500,14464,-382,306,-268,17000,3000,230000,989629,
-180,6500,14472,-447,340,-192,17000,3000,230000,989632,
-160,6616,14496,-394,424,-237,17000,3000,230000,989634,
-332,6552,14572,-440,473,-260,17000,3000,230000,989647,
-368,6468,14472,-387,512,-259,17000,3000,23006,0,
-1072,6836,14628,-783,-2670,43,-308,17000,3000,230000,
-224,6612,14436,-408,450,-250,17000,3000,230000,989664,
-320,6604,14512,-381,428,-213,17000,3000,230000,989666,
-220,6620,14448,-407,409,-197,17000,3000,230000,989668,
-108,6516,14372,-392,369,-223,17000,3000,230000,989681,
-100,6552,14396,-381,447,-187,17000,3000,230000,989683,
-36,6588,14284,-410,423,-225,17000,3000,230000,989686,
60,6592,14316,-333,607,-257,17000,3000,230000,989698,
0,0,0,0,0,0,17000,3000,230000,989698,
-20,6636,14396,-302,690,-279,17000,3000,230000,989703,
-168,6564,14600,-309,828,-284,17000,3000,230000,989715,
-160,6560,14452,-276,931,-314,17000,3000,230000,989718,
-68,6468,14508,-304,967,-304,17000,3000,230000,989720,
-128,6472,14596,-296,1245,-402,17000,3000,230000,989732,
-152,6544,14496,-257,1371,-419,17000,3032,-601,742,
-248,6624,14376,-219,1758,-409,17000,4000,2,3362,
-320,6620,14328,-258,1815,-428,17000,4000,230000,989754,
-200,6596,14364,-264,2491,-572,17000,4000,230000,989769,
-124,6572,14256,-214,2739,-637,17000,4000,230000,989771,
180,6572,14408,93,5396,-973,17000,5000,230000,989790,
440,6400,14016,303,8464,-1375,17000,5000,231000,989803,
580,6484,14028,374,9197,-1480,17000,6000,231000,989805,
552,6396,14020,378,9786,-1625,17000,6000,231000,989807,
272,6580,14012,895,12690,-1916,17000,7000,231000,989820,
148,6564,13944,851,13115,-1909,17000,7000,231000,989822,
-4296,7216,14240,31,5022,-505,18000,10000,231000,989859,
-3816,7016,14224,-688,-102,-90,18000,10000,231000,989871,
-3768,6900,14508,-652,-717,-12,18000,10000,231000,989874,
-3576,6740,14336,-733,-1440,105,18000,10000,231000,989876,
-2764,6512,14360,-882,-4233,632,18000,9000,231000,989888,
-2584,6684,14220,-999,-4708,715,18000,90227000,993785,0,
-222,6972,14324,-1291,-7332,1177,18000,8000,231000,989906,
-2508,6832,14432,-1284,-7956,1152,18000,8000,231000,989910,
-2064,6720,14556,-1524,-9091,821,18000,7000,231000,989923,
-2004,6656,14660,-1507,-9130,791,17000,7000,231000,989925,
-1992,6704,14692,-1550,-9323,784,17000,700014000,-11000,226000,
-1724,6868,15020,-1674,-9846,1172,17000,6000,231000,989942,
-2992,7220,15716,-2165,-13953,2323,17000,4000,230000,989962,
-3100,6960,15516,-2585,-20186,3385,17000,2000,230000,989974,
-2972,6916,15212,-2797,-21639,3637,17000,2000,230000,989977,
-2396,6896,15004,-2887,-22916,3891,1700032768,6930,11000,-24000,
1700,7228,13932,-4488,-31768,4360,16000,-5000,229000,990011,
1304,7116,13740,-4607,-32301,4277,16000,-6000,229000,990013,
176,6612,13448,-5293,-32768,4157,15000,-9000,228000,990026,
108,6388,13400,-5394,-32768,4243,15000,-9000,228000,990028,
-12,6280,13376,-5430,-32768,4319,15000,-10000,228000,990031,
920,5672,13332,-6043,-32768,5115,15000,-13000,228000,990043,
4576,5788,12760,-6541,-32768,5745,14000,-17000794,-32768,3261,
5592,5864,12564,-6665,-32768,5865,14000,-19000,227000,990065,
7640,6096,11708,-6852,-32768,6203,14000,-22000,227000,990078,
7836,6048,11656,-6890,-32768,6204,13000,-23000,22706,3086,
8740,5796,10240,-7884,-32768,6051,13000,-2,-16504,3371,
9024,5096,8940,-8481,-32768,5903,12000,-32000,227000,990115,
8756,4812,8704,-8511,-32768,5815,12000,-32000,226000,990117,
10156,3916,6368,-7928,-32768,4718,11000,-36000,226000,990130,
10228,3592,6080,-7930,-32768,4673,11000,-36000,226000,990132,
14808,2472,3780,-5487,-32768,2870,11000,-41000,226000,990150,
19220,2672,3692,-3532,-32768,1358,11000,-44000,225000,990162,
20652,2640,3664,-2554,-32768,924,11000,-45000,225000,990167,
26080,28,12416,-2049,-32768,-576,11000,-49000,224000,990180,
20236,5904,2044,-1383,-31939,971,12000,-49000,223000,990182,
26320,432,4884,-2143,-27463,438,12000,-50000,223000,990185,
19432,5440,1396,-3221,-19796,2400,12000,-52000,223000,990197,
19964,4680,2256,-3002,-18487,2530,12000,-52000,223000,990200,
17544,4756,1048,-3416,-12869,2355,12000,-54000,223000,990215,
16884,4408,756,-3343,-12857,2255,12000,-54000,222000,990217,
15932,3708,1100,-2962,-12558,2328,11000,-55000,222000,990219,
15328,3480,648,-1756,-11164,1704,12000,-56000,222000,990232,
15648,3256,1056,-1759,-11337,1490,12000,-56000,222000,990235,
15680,3196,1276,-1546,-11191,1265,12000,-56000,222000,990237,
17816,3852,1676,-1256,-8768,457,12000,-59000,221000,990267,
17836,3840,1744,-1386,-8661,464,12000,-59000,221000,990270,
