Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-1308,780,17220,911,589,-1471,-4000,7000,151000,149659,
-2512,1380,17096,1060,1689,-864,-4000,8000,151000,149672,
-2648,1272,16900,1019,1669,-736,-4000,8000,151000,149674,
-2796,1240,16744,948,1609,-576,-4000,8000,151000,149676,
-3748,704,16276,525,851,281,-4000,8000,151000,149689,
-3680,604,16068,429,703,388,-4000,8000,151000,149691,
-3576,364,15960,330,532,455,-4000,8000,151000,149693,
-3392,360,15848,228,367,507,-4000,8000,151000,149695,
-2604,-48,15360,-328,-113,323,-4000,8000,151000,149708,
-2492,-256,15256,-377,-122,253,-4000,8000,151000,149710,
-2404,-164,15068,-455,-89,224,-4000,8000,151000,149712,
-1752,-16,14876,-720,398,-11,-4000,8000,151000,149725,
-1812,232,15084,-740,481,-23,-4000,8000,151000,149727,
-1668,148,15116,-771,559,-62,-4000,8000,151000,149729,
-1784,316,15776,-834,864,-123,-4000,8000,151000,149741,
-1880,432,16032,-847,910,-126,-4000,8000,151000,149744,
-1940,320,16020,-861,948,-174,912,-38,-809,28,
-2500,16,16852,-945,801,-211,-4000,8000,151000,149760,
-2612,-28,16908,-973,737,-232,-4000,8000,151000,149763,
-3108,24,17424,-1077,435,-131,-4000,8000,151000,149775,
-3096,156,17316,-1058,410,-87,-4000,8000,151000,149777,
-3128,112,17320,-1068,376,-96,-4000,8000,151000,149780,
-3076,116,17688,-1056,57,-4,-4000,8000,151000,149792,
-2964,100,17784,-1046,37,8,-4000,8000,151000,149794,
-2976,-8,18060,-1029,-22,-6,-4000,8000,151000,149796,
-2640,32,17896,-999,-86,23,-4000,8000,151000,149799,
-2436,-64,18060,-820,-244,166,-4000,8000,151000,149811,
-2464,-48,17788,-791,-171,182,-4000,8000,151000,149813,
-2356,-48,17988,-790,-55,190,-4000,8000,151000,149816,
-2336,-40,17768,-503,464,47,-4000,8000,151000,149828,
-2276,44,17748,-454,501,11,-4000,8000,151000,149830,
-2460,-112,17640,-388,546,-59,-4000,8000,151000,149832,
-2668,208,17724,-165,892,-216,-4000,8000,151000,149845,
-2724,252,17864,-113,937,-255,-4000,8000,151000,149847,
-2900,216,17776,-84,949,-282,-4000,8000,151000,149849,
-3124,168,17600,14,602,-274,-4000,8000,151000,149862,
-3144,248,17448,59,506,-243,-4000,8000,151000,149864,
-3272,120,17484,65,371,-226,-4000,8000,151000,149866,
-3160,244,17596,49,265,-209,-4000,8000,151000,149868,
-2968,280,17008,41,-214,-119,-4000,8000,151000,149881,
-2844,236,17172,60,-231,-135,-4000,8000,151000,149883,
-2876,236,17232,56,-233,-124,-4000,8000,151000,149885,
-2492,304,16912,42,-86,-166,-4000,8000,151000,149898,
-2388,376,16724,37,5,-161,-4000,8000,151000,149900,
-2368,364,16780,20,115,-159,-4000,8000,151000,149902,
-2424,388,16384,-56,565,-44,-4000,8000,151000,149915,
-2448,336,16252,-48,659,-4,-4000,8000,151000,149917,
-2456,448,16340,-60,734,45,-4000,8000,151000,149919,
-2612,324,16220,-50,787,40,-4000,8000,151000,149921,
-3100,88,16336,-148,808,104,-4000,8000,151000,149934,
-3156,80,16496,-180,799,145,-4000,8000,151000,149936,
-3244,96,16388,-166,689,166,-4000,8000,151000,149938,
-3472,148,16704,-295,133,266,-4000,8000,151000,149951,
-3580,84,16828,-303,3,263,-4000,8000,151000,149953,
-3500,92,16828,-351,-120,256,-4000,8000,151000,149955,
-3248,220,17012,-485,-571,189,-4000,8000,151000,149967,
-3052,280,17032,-503,-598,163,-4000,8000,151000,149970,
-2956,260,16864,-510,-578,154,-4000,8000,151000,149972,
-2592,416,16724,-588,-283,-6,-4000,8000,151000,149984,
-2464,328,16636,-615,-191,-29,-4000,8000,151000,149987,
-2384,288,16500,-636,-117,-25,-4000,8000,151000,149989,
-2440,300,16428,-703,331,9,-4000,8000,151000,150001,
-2600,216,16424,-700,389,39,-4000,8000,151000,150003,
-2476,212,16688,-697,472,28,-4000,8000,151000,150006,
-2600,212,16552,-681,529,71,-4000,8000,151000,150008,
-2524,56,17244,-608,721,43,-4000,9000,151000,150020,
-2724,68,17396,-588,694,27,-4000,9000,151000,150023,
-2784,0,17564,-555,659,-11,-4000,9000,151000,150025,
-2748,-60,18140,-523,526,-165,-4000,9000,151000,150037,
-2840,192,18436,-507,499,-221,-4000,9000,151000,150040,
-2692,-8,18696,-471,461,-253,-4000,9000,151000,150042,
-2708,500,19404,-221,150,-597,-4000,9000,151000,150054,
-2444,632,19768,-169,70,-666,-4000,9000,151000,150056,
-2468,760,20028,-91,-13,-707,-4000,9000,151000,150059,
-2144,1400,20340,250,-632,-1014,-4000,9000,151000,150071,
-2220,1568,20744,312,-709,-1039,-4000,8000,151000,150073,
-2144,1620,20804,375,-802,-1071,-4000,8000,151000,150076,
-2336,2312,21520,953,-1370,-939,-4000,8000,151000,150088,
-2396,2436,21588,1038,-1503,-851,-4000,8000,151000,150090,
-2380,2552,21868,1122,-1669,-798,-4000,8000,151000,150093,
-2592,2928,22740,1781,-2922,-418,-4000,8000,151000,150105,
-2536,2892,22884,1890,-3229,-324,-4000,8000,151000,150107,
-2564,2804,23012,2020,-3499,-270,-4000,8000,151000,150110,
-2404,2756,23212,2776,-4846,227,-3000,7000,151000,150122,
-2144,2732,23180,2931,-5054,305,-3000,7000,151000,150124,
-2272,2756,23248,3078,-5198,413,-3000,7000,151000,150127,
-1368,2692,23436,3845,-5680,964,-3000,7000,151000,150139,
-1216,2636,23120,4017,-5731,906,-3000,7000,151000,150141,
-1080,2584,23140,4132,-5785,802,-3000,6000,151000,150144,
-624,2444,22688,4828,-5763,259,-2000,6000,151000,150156,
-396,2236,22736,4946,-5698,209,-2000,6000,151000,150158,
-420,2204,22580,5079,-5683,137,-2000,6000,151000,150161,
-316,1972,21756,5658,-5474,60,-1000,5000,151000,150173,
-200,2000,21752,5747,-5453,72,-1000,5000,151000,150175,
-256,2024,21352,5793,-5330,88,-1000,5000,151000,150178,
-928,2312,20920,6124,-4468,131,0,4000,151000,150190,
-1120,2364,20780,6145,-4290,132,0,4000,151000,150192,
-1304,2492,20908,6207,-4104,129,0,4000,151000,150194,
-1244,2572,20860,6216,-3945,133,0,4000,151000,150197,
-1828,3356,20972,6386,-3388,15,0,4000,151000,150209,
-1932,3496,21088,6457,-3389,-11,0,4000,151000,150211,
-2048,3740,21032,6448,-3449,-60,0,4000,151000,150213,
-2380,4512,20428,6078,-4663,129,0,3000,151000,150226,
-2312,4604,20448,6000,-4946,269,1000,3000,151000,150228,
-2116,4576,20156,5938,-5118,418,1000,3000,151000,150230,
-820,4008,19280,5777,-5886,1217,1000,3000,151000,150243,
-616,3900,19072,5708,-5925,1236,1000,3000,151000,150245,
-452,3812,19180,5632,-5964,1241,2000,2000,151000,150247,
-124,3236,17808,5222,-6250,882,2000,2000,152000,150260,
-176,3100,17880,5190,-6294,812,2000,2000,152000,150262,
-416,2992,17852,5120,-6318,752,2000,2000,152000,150264,
-1132,3072,17340,4701,-6591,521,3000,1000,152000,150276,
-1216,3112,17352,4582,-6689,468,3000,1000,152000,150279,
-1176,3176,17180,4467,-6857,418,3000,1000,152000,150281,
-976,3680,16976,3681,-7666,-1,3000,0,152000,150293,
-728,3676,16908,3562,-7693,-81,3000,0,152000,150296,
-756,3732,16808,3452,-7724,-133,3000,0,152000,150298,
-556,3820,16832,3320,-7770,-210,4000,0,152000,150300,
372,3904,16092,2625,-7778,-679,4000,0,151000,150312,
640,3832,16060,2472,-7716,-798,4000,0,151000,150315,
808,3840,16168,2332,-7618,-891,4000,0,151000,150317,
1788,3644,16244,1731,-6379,-1469,4000,-1000,151000,150329,
1816,3488,16328,1662,-6114,-1573,4000,-1000,151000,150331,
1996,3396,16492,1600,-5889,-1697,4000,-1000,151000,150334,
1432,3072,16444,1415,-5291,-2150,4000,-2000,151000,150346,
760,2944,16444,1377,-5333,-2194,4000,-2000,151000,150348,
368,2896,16292,1346,-5432,-2262,5000,-2000,151000,150350,
-2384,2084,15424,880,-6441,-2095,5000,-2000,150000,150363,
-2924,1848,14952,726,-6690,-1986,5000,-2000,150000,150365,
-3256,1724,14612,600,-6855,-1866,5000,-3000,150000,150367,
-3648,1092,13144,-463,-8608,-1019,5000,-3000,150000,150380,
-3312,904,12788,-654,-8932,-908,5000,-3000,150000,150382,
-2940,808,12744,-866,-9277,-809,5000,-4000,150000,150384,
416,692,12428,-1604,-10708,-725,4000,-5000,150000,150397,
944,604,12436,-1715,-10649,-837,4000,-5000,150000,150399,
1596,672,12420,-1785,-10492,-1000,4000,-5000,150000,150401,
4452,1240,13256,-1995,-7831,-2367,4000,-6000,150000,150413,
4732,1276,13512,-2017,-7117,-2667,4000,-6000,150000,150416,
4964,1336,13464,-1981,-6366,-3018,4000,-6000,150000,150418,
5296,1620,14196,-1903,-1630,-4704,4000,-6000,149000,150430,
5364,1588,14236,-1923,-714,-4970,4000,-6000,149000,150432,
5212,1568,14328,-1911,117,-5210,4000,-6000,149000,150435,
3256,1660,14832,-1844,3270,-5873,4000,-6000,148000,150447,
2692,1560,14908,-1795,3490,-5871,4000,-6000,148000,150449,
2056,1668,14908,-1749,3647,-5860,4000,-6000,148000,150452,
