Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-4864,6660,14184,-212,353,-128,19000,21000,143000,1320278,
-4728,6652,14132,-140,445,-152,19000,21000,143000,1320291,
-4892,6748,14056,-179,449,-151,19000,21000,143000,1320293,
-4768,6748,14168,-98,473,-165,19000,21000,143000,1320296,
-4860,6708,13944,-120,550,-156,19000,21000,143000,1320308,
-4956,6780,13948,-71,519,-171,19000,21000,143000,1320311,
-4924,6776,14084,-105,512,-154,19000,21000,143000,1320313,
-4960,6640,13896,-50,408,-187,19000,21000,143000,1320326,
-5052,6744,13880,-87,375,-175,19000,21000,143000,1320328,
-5000,6592,13804,-87,367,-173,19000,21000,143000,1320330,
-4876,6876,13796,-113,321,-139,19000,21000,143000,1320347,
-4900,6792,13720,-143,300,-92,19000,21000,143000,1320349,
-4764,6932,13724,-177,327,-123,19000,21000,143000,1320351,
-4816,6848,13596,-199,344,-180,19000,21000,143000,1320364,
-4848,6816,13740,-196,362,-197,19000,21000,143000,1320366,
-4828,6848,13676,-178,350,-215,19000,21000,143000,1320369,
-5020,6776,13664,-265,245,-265,19000,21000,143000,1320381,
-5240,6768,13628,-233,205,-263,19000,21000,143000,1320384,
-5176,6808,13716,-255,155,-258,19000,21000,143000,1320386,
-5204,6760,13752,-276,-67,-253,19000,21000,143000,1320399,
-5088,6812,13792,-304,-92,-263,19000,21000,143000,1320401,
-5016,6788,13792,-325,-85,-308,19000,21000,143000,1320403,
-4936,6900,13692,-331,-187,-328,19000,21000,143000,1320416,
-4932,6756,13712,-319,-143,-357,19000,21000,143000,1320418,
-4920,6924,13656,-298,-166,-349,19000,21000,143000,1320421,
-4860,6948,13760,-250,22,-394,19000,21000,143000,1320433,
-4764,6872,13724,-294,19,-346,19000,21000,143000,1320436,
-4788,6892,13832,-323,63,-346,19000,21000,143000,1320438,
-4768,7004,13864,-268,136,-367,19000,21000,143000,1320451,
-4848,6936,13952,-312,173,-365,19000,21000,143000,1320453,
-4904,6912,13960,-295,215,-384,19000,21000,143000,1320456,
-5060,6800,13884,-302,242,-351,19000,21000,143000,1320468,
-4972,6812,13772,-300,279,-401,19000,21000,143000,1320471,
-5080,6820,13976,-269,256,-337,19000,21000,143000,1320473,
-5248,6808,13972,-355,250,-343,19000,21000,143000,1320486,
-5128,6912,13848,-320,206,-303,19000,21000,143000,1320488,
-5296,6988,13740,-381,167,-256,19000,21000,143000,1320490,
-5300,6884,13940,-424,23,-212,19000,21000,143000,1320503,
-5304,6848,13816,-501,14,-200,19000,21000,143000,1320505,
-5340,6884,13624,-470,7,-234,19000,21000,143000,1320508,
-5440,6848,13812,-552,-258,-166,19000,21000,143000,1320520,
-5232,6760,13796,-554,-215,-169,19000,21000,143000,1320523,
-5272,6800,13728,-582,-315,-174,19000,21000,143000,1320525,
-5064,6776,13872,-639,-312,-69,19000,21000,143000,1320538,
-5060,6832,13908,-643,-281,-62,19000,21000,143000,1320540,
-5088,6836,13908,-586,-259,-83,19000,21000,143000,1320542,
-4816,6912,14052,-647,-18,-54,19000,21000,143000,1320555,
-4904,6884,14000,-610,43,-61,19000,21000,143000,1320557,
-4888,6964,14056,-658,94,-12,19000,21000,143000,1320560,
-5040,6976,14060,-628,345,-13,19000,21000,143000,1320572,
-5024,7032,13896,-651,376,-24,19000,21000,143000,1320575,
-4952,7096,13848,-682,448,-17,19000,21000,143000,1320577,
-5224,6940,13848,-683,536,-12,19000,21000,143000,1320590,
-5224,6884,14000,-669,570,-18,19000,21000,143000,1320592,
-5248,6932,14052,-635,468,34,19000,21000,143000,1320594,
-5380,6900,13924,-710,322,-12,19000,21000,143000,1320607,
-5304,6852,14056,-698,236,9,19000,21000,143000,1320609,
-5240,6804,13864,-713,197,-1,19000,21000,143000,1320612,
-5400,6732,14004,-627,-63,29,19000,21000,143000,1320624,
-5372,6812,14020,-667,-89,63,19000,21000,143000,1320627,
-5304,6700,13996,-664,-90,60,19000,21000,143000,1320629,
-5220,6784,14012,-633,-176,159,19000,21000,143000,1320642,
-5144,6880,13996,-602,-140,126,19000,21000,143000,1320644,
-5068,6920,14092,-578,-180,153,19000,21000,143000,1320646,
-4896,6976,13876,-581,-9,124,19000,21000,143000,1320659,
-4824,6916,13880,-533,-32,187,19000,21000,143000,1320661,
-4840,6940,13960,-562,11,193,19000,21000,143000,1320664,
-4852,6936,13772,-482,198,189,19000,21000,143000,1320676,
-4780,6916,13828,-494,206,200,19000,21000,143000,1320679,
-4820,6872,13856,-486,271,179,19000,21000,143000,1320681,
-4904,6916,13848,-476,327,229,19000,21000,143000,1320694,
-5008,6764,13688,-536,369,175,19000,21000,143000,1320696,
