Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-8860,-512,19164,1770,-906,-1183,-11000,17000,318000,465682,
-8828,-592,19092,1768,-1160,-1151,-11000,17000,317000,465684,
-9668,-992,19764,2148,-2486,-862,-11000,17000,317000,465696,
-9900,-1104,19908,2186,-2753,-747,-11000,17000,317000,465698,
-9908,-1120,20052,2246,-3025,-604,-11000,17000,317000,465701,
-10008,-820,21820,2743,-4913,-106,-11000,16000,318000,465713,
-10156,-820,21808,2909,-5306,-76,-11000,16000,318000,465715,
-10076,-956,21996,3099,-5695,-59,-11000,16000,318000,465717,
-10004,-1144,21912,3693,-7155,236,-10000,16000,318000,465730,
-9808,-1292,21972,3880,-7339,344,-10000,16000,318000,465732,
-9360,-1420,21748,4406,-7624,1106,-9000,15000,318000,465744,
-9204,-1652,21572,4607,-7624,1209,-9000,15000,318000,465747,
-8888,-1564,21572,4685,-7600,1388,-9000,15000,318000,465749,
-8428,-1892,20980,5310,-7111,2003,-9000,14000,318000,465761,
-8384,-2004,20736,5412,-7007,2119,-9000,14000,319000,465763,
-8348,-1972,20668,5500,-6917,2233,-8000,14000,319000,465766,
-8424,-2084,19696,5955,-6250,2819,-8000,13000,319000,465778,
-8544,-1988,19620,6030,-6204,2935,-8000,13000,319000,465780,
-8616,-2012,19588,6154,-6193,3057,-8000,13000,319000,465782,
-7140,-996,17328,6577,-8794,3774,-6000,11000,320000,465812,
-6996,-944,17184,6622,-9085,3767,-6000,11000,320000,465814,
-6744,-852,17180,6609,-9247,3744,-5000,11000,320000,465816,
-4476,-100,16888,6709,-9466,3236,-5000,10000,321000,465829,
-3784,148,16976,6657,-9338,3159,-5000,10000,321000,465831,
-3072,232,16828,6600,-9139,2907,-4000,10000,321000,465833,
-2056,1172,16332,5959,-7301,2233,-4000,9000,321000,465846,
-2148,1288,16124,5840,-6874,2216,-4000,9000,321000,465848,
-2332,1424,15916,5774,-6446,2201,-4000,9000,321000,465850,
