Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
236,-2136,16752,-104,1134,-150,-13000,2000,282000,1311179,
240,-2032,16716,-94,1119,-124,-13000,2000,282000,1311181,
424,-2044,16720,-25,1155,-118,-13000,2000,282000,1311193,
424,-2028,16648,-28,1187,-107,-13000,2000,282000,1311196,
400,-2056,16572,-39,1229,-90,-13000,2000,282000,1311198,
376,-1936,16500,-41,1209,-32,-13000,2000,282000,1311210,
424,-1888,16592,-51,1232,-54,-13000,2000,282000,1311212,
16,-1932,16648,-147,725,-169,-13000,2000,282000,1311252,
-12,-1856,16692,-176,733,-114,-13000,2000,282000,1311254,
12,-1952,16712,-195,685,-144,-13000,2000,282000,1311256,
-88,-1888,16484,-226,483,-107,-13000,2000,282000,1311269,
-32,-1856,16496,-257,482,-101,-13000,2000,282000,1311271,
-76,-1804,16424,-214,440,-140,-13000,2000,282000,1311273,
-16,-1916,16448,-332,189,-131,-13000,2000,282000,1311286,
-48,-1864,16508,-304,192,-153,-13000,2000,282000,1311288,
-84,-1808,16488,-316,97,-108,-13000,2000,282000,1311290,
-60,-1880,16508,-361,-45,-109,-13000,2000,282000,1311302,
-4,-1936,16456,-398,-47,-67,-13000,2000,282000,1311305,
-88,-1984,16456,-417,-48,-69,-13000,2000,282000,1311307,
32,-1928,16668,-443,-124,-27,-13000,2000,282000,1311319,
124,-1972,16708,-426,-115,-55,-13000,2000,282000,1311322,
44,-1956,16512,-417,-96,-59,-13000,2000,282000,1311324,
220,-1812,16596,-487,12,-22,-13000,2000,282000,1311336,
172,-1856,16592,-423,87,-11,-13000,2000,282000,1311338,
204,-1816,16712,-444,96,8,-13000,2000,282000,1311341,
96,-1852,16572,-439,137,-34,-13000,2000,282000,1311353,
76,-1748,16568,-416,127,-28,-13000,2000,282000,1311355,
216,-1732,16696,-408,4,-22,-13000,2000,282000,1311392,
64,-1804,16556,-420,25,-33,-13000,2000,282000,1311394,
60,-1852,16680,-421,45,-52,-13000,2000,282000,1311396,
60,-1916,16628,-423,68,-57,-13000,2000,282000,1311409,
188,-1936,16556,-445,100,-114,-13000,2000,282000,1311411,
148,-1968,16552,-371,108,-92,-13000,2000,282000,1311413,
340,-1800,16796,-404,342,-97,-13000,2000,282000,1311425,
192,-1768,16668,-342,364,-96,-13000,2000,282000,1311428,
244,-1856,16644,-396,384,-41,-13000,2000,282000,1311430,
76,-1804,16620,-358,498,-34,-13000,2000,282000,1311442,
-132,-1812,16532,-414,475,-6,-13000,2000,282000,1311444,
-108,-1700,16576,-410,486,1,-13000,2000,282000,1311447,
-236,-1768,16472,-392,210,23,-13000,2000,282000,1311459,
-180,-1824,16528,-441,215,4,-13000,2000,282000,1311461,
-192,-1748,16532,-394,175,-1,-13000,2000,282000,1311463,
-144,-1876,16524,-471,10,-3,-13000,2000,282000,1311476,
