Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
3012,-1564,16504,-741,-397,-394,-11000,-9000,212000,238285,
3272,-1616,16460,-745,-257,-397,-11000,-9000,212000,238298,
3308,-1536,16344,-803,-186,-394,-11000,-9000,212000,238300,
3448,-1548,16548,-810,-98,-350,-11000,-9000,212000,238302,
3556,-1676,16312,-802,353,-255,-11000,-9000,212000,238315,
3528,-1688,16600,-808,436,-239,-11000,-9000,212000,238317,
3460,-1696,16524,-753,505,-199,-11000,-9000,212000,238320,
3100,-1844,16712,-758,873,-55,-11000,-9000,212000,238332,
3080,-1888,16692,-737,860,-25,-11000,-9000,212000,238335,
2924,-1776,16748,-762,848,13,-11000,-9000,212000,238337,
2776,-1856,16636,-747,571,112,-11000,-9000,212000,238349,
2704,-1856,16652,-770,546,139,-11000,-9000,212000,238352,
2688,-1832,16760,-778,498,122,-11000,-9000,212000,238354,
2688,-1600,16868,-837,-10,233,-11000,-9000,212000,238367,
2696,-1648,16836,-793,-110,210,-11000,-9000,212000,238369,
2628,-1592,16792,-776,-231,212,-11000,-9000,212000,238371,
2768,-1664,16904,-748,-765,153,-11000,-9000,212000,238384,
2920,-1712,16792,-757,-868,162,-11000,-9000,212000,238386,
2956,-1640,16800,-760,-947,148,-11000,-9000,212000,238389,
3244,-1748,16912,-694,-1168,71,-11000,-9000,212000,238401,
3228,-1620,16656,-685,-1099,32,-11000,-9000,212000,238404,
3232,-1656,16760,-605,-1101,53,-11000,-9000,212000,238406,
3752,-1636,16588,-531,-644,51,-11000,-9000,212000,238418,
3728,-1584,16564,-536,-578,104,-11000,-9000,212000,238421,
3628,-1548,16576,-550,-420,75,-11000,-9000,212000,238423,
3772,-1388,16680,-487,115,118,-11000,-9000,212000,238436,
3780,-1396,16620,-479,271,84,-11000,-9000,212000,238438,
3716,-1392,16652,-510,328,104,-11000,-9000,212000,238440,
3636,-1532,16784,-498,1037,153,-11000,-9000,212000,238457,
3600,-1624,16916,-477,1160,138,-11000,-9000,212000,238459,
3472,-1508,16832,-436,1178,154,-11000,-9000,212000,238461,
3164,-1620,16656,-402,1353,171,-11000,-9000,212000,238474,
3048,-1688,16804,-405,1290,171,-11000,-9000,212000,238476,
2976,-1664,16608,-399,1274,206,-11000,-9000,212000,238478,
2760,-1616,16692,-373,958,202,-11000,-9000,212000,238491,
2732,-1592,16780,-399,877,192,-11000,-9000,212000,238493,
2744,-1716,16764,-364,806,185,-11000,-9000,212000,238496,
2764,-1568,16648,-400,241,106,-11000,-9000,212000,238508,
2700,-1488,16668,-360,140,53,-11000,-9000,212000,238511,
2688,-1456,16572,-377,21,75,-11000,-9000,212000,238513,
2888,-1448,16540,-411,-405,49,-11000,-9000,212000,238526,
2872,-1400,16572,-456,-456,70,-11000,-9000,212000,238528,
2980,-1400,16364,-469,-484,22,-11000,-9000,212000,238530,
3220,-1352,16372,-533,-641,-26,-11000,-9000,212000,238543,
3280,-1300,16284,-478,-620,-6,-11000,-9000,212000,238545,
3212,-1376,16416,-554,-581,19,-11000,-9000,212000,238547,
3460,-1452,16488,-550,-409,22,-11000,-9000,212000,238560,
3588,-1480,16432,-599,-336,25,-11000,-9000,212000,238562,
3588,-1376,16396,-588,-248,28,-11000,-9000,212000,238565,
3544,-1468,16424,-624,-36,99,-11000,-9000,212000,238577,
3416,-1404,16624,-607,51,75,-11000,-9000,212000,238580,
3448,-1452,16472,-595,11,128,-11000,-9000,212000,238582,
3468,-1660,16660,-621,93,94,-11000,-9000,212000,238595,
3400,-1648,16672,-632,51,120,-11000,-9000,212000,238597,
3392,-1752,16572,-621,60,90,-11000,-9000,212000,238599,
3236,-1800,16380,-576,-70,24,-11000,-9000,212000,238612,
3248,-1744,16512,-596,-62,8,-11000,-9000,212000,238614,
