Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
1900,-4088,15296,-422,167,-170,-21000,-5000,59000,646012,
1896,-4048,15252,-477,137,-159,-21000,-5000,59000,646025,
1804,-4100,15400,-389,177,-183,-21000,-5000,59000,646027,
1880,-4004,15328,-478,150,-186,-21000,-5000,59000,646029,
1848,-4056,15472,-387,164,-193,-21000,-5000,59000,646042,
1772,-4104,15388,-429,188,-167,-21000,-5000,59000,646044,
1804,-4072,15444,-399,177,-144,-21000,-5000,59000,646046,
1840,-4104,15392,-398,201,-160,-21000,-5000,59000,646059,
1892,-4092,15440,-392,160,-169,-21000,-5000,59000,646061,
1928,-4104,15492,-406,199,-154,-21000,-5000,59000,646063,
1880,-4020,15464,-396,160,-177,-21000,-5000,59000,646076,
1908,-4080,15452,-381,118,-178,-21000,-5000,59000,646078,
1920,-4080,15492,-380,136,-186,-21000,-5000,59000,646081,
1860,-4180,15600,-373,180,-151,-21000,-5000,59000,646093,
1984,-4144,15540,-408,128,-159,-21000,-5000,59000,646096,
1896,-4032,15500,-344,182,-144,-21000,-5000,59000,646098,
1900,-4000,15488,-447,109,-146,-21000,-5000,59000,646110,
1804,-4120,15512,-369,176,-158,-21000,-5000,59000,646113,
1872,-4108,15592,-434,138,-132,-21000,-5000,59000,646115,
2036,-4112,15496,-390,169,-125,-21000,-5000,59000,646127,
1932,-4040,15560,-468,191,-150,-21000,-5000,59000,646130,
1928,-4004,15568,-429,163,-140,-21000,-5000,59000,646132,
1868,-4072,15512,-500,174,-134,-21000,-5000,59000,646145,
1820,-4080,15628,-448,142,-106,-21000,-5000,59000,646147,
1904,-4144,15412,-485,190,-122,-21000,-5000,59000,646149,
1860,-4108,15648,-494,141,-116,-21000,-5000,59000,646162,
1872,-4168,15436,-479,177,-114,-21000,-5000,59000,646164,
1928,-4108,15448,-488,157,-102,-21000,-5000,59000,646166,
1864,-4136,15464,-488,163,-98,-21000,-5000,59000,646179,
1904,-4044,15408,-518,178,-85,-21000,-5000,59000,646181,
1888,-4080,15560,-510,132,-81,-21000,-5000,59000,646184,
1880,-4004,15380,-530,150,-94,-21000,-5000,59000,646196,
1840,-4052,15328,-483,155,-86,-21000,-5000,59000,646198,
1948,-3948,15640,-540,152,-77,-21000,-5000,59000,646201,
1928,-4012,15432,-487,196,-99,-21000,-5000,59000,646213,
1844,-3992,15536,-544,147,-130,-21000,-5000,59000,646215,
1880,-4036,15408,-481,182,-129,-21000,-5000,59000,646218,
1860,-4060,15392,-543,113,-135,-21000,-5000,59000,646230,
1760,-4016,15456,-468,169,-123,-21000,-5000,59000,646232,
1788,-4044,15352,-538,160,-131,-21000,-5000,59000,646235,
1796,-4040,15376,-442,156,-128,-21000,-5000,59000,646247,
1720,-4128,15456,-497,138,-158,-21000,-5000,59000,646250,
1868,-4048,15348,-435,165,-151,-21000,-5000,59000,646252,
1840,-4076,15500,-441,125,-143,-21000,-5000,59000,646265,
1796,-4076,15444,-426,147,-144,-21000,-5000,59000,646267,
1796,-4108,15336,-440,76,-153,-21000,-5000,59000,646269,
1788,-4116,15456,-425,168,-171,-21000,-5000,59000,646282,
1872,-4020,15428,-435,99,-198,-21000,-5000,59000,646284,
1800,-4148,15516,-391,161,-186,-21000,-5000,59000,646286,
1804,-4176,15388,-396,125,-169,-21000,-5000,59000,646299,
