Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
0,0,0,0,0,0,-7000,5000,67000,373679,
-1096,-32,15404,-800,-75,-274,-7000,5000,67000,373711,
-1040,0,15416,-735,30,-224,-7000,5000,67000,373713,
-1024,8,15392,-813,13,-236,-7000,5000,67000,373715,
-1340,-28,15664,-781,99,-168,-7000,5000,67000,373728,
-1280,32,15496,-842,8,-158,-7000,5000,67000,373730,
-1332,-60,15592,-793,9,-148,-7000,5000,67000,373733,
-1432,-28,15716,-867,-46,-169,-7000,5000,67000,373735,
-1280,28,15696,-789,-127,-142,-7000,5000,67000,373748,
0,0,0,0,0,0,-7000,5000,67000,373748,
-1284,64,15704,-863,-254,-139,-7000,5000,67000,373767,
-1284,172,15952,-869,-1700,375784,0,0,0,373767,
-1228,-28,16300,-876,-77,-138,-7000,5000,67000,373786,
-1328,-136,16508,-856,-170,-143,-7000,5000,67000,373799,
-1384,-132,16576,-838,-142,-187,-7000,5000,67000,373801,
-1296,-212,16792,-834,-235,-146,-700,-772,15656,-363,
-2168,-864,15640,-374,-43,-215,-7000,9000,68000,382066,
-1980,-768,15596,-295,-54,-250,-70349,-724,-46,-7000,
-1228,-292,18496,-466,-87,-535,-7000,5000,67000,373838,
-1472,-392,19968,-170,83,-734,-7000,5000,66000,373850,
-1608,-312,20088,-89,49,-774,-7000,5000,66000,373853,
-1320,-436,20196,-61,276,-856,-7000,5000,66000,373855,
-1944,-640,21632,503,-1,-1033,-7000,5000,66000,373867,
-1900,-640,21684,610,102,-1067,-7000,5000,612,15684,
-2216,-760,23016,1683,210,-1247,-7000,5000,66000,373887,
-2080,-1024,23816,2799,342,-1352,-6000,5000,66000,373901,
-2012,-1132,23984,2924,333,-1361,-6000,5000,66000,373904,
-1904,-1612,24328,4374,445,-1482,-6000,5000,66000,373919,
-1776,-1708,24488,4625,441,-1522,-6000,5000,66000,373921,
-1544,-2052,24980,6356,177,-1772,-5000,5000,66000,373936,
-1600,-2184,24944,6609,119,-1830,-5000,5000,66000,373938,
-1560,-2132,25128,6911,61,-1898,-5000,5000,66000,373941,
-1156,-2604,24788,8498,-331,-2263,-4000,5000,65000,373953,
-1152,-2596,24860,8872,-372,-2337,-4000,5000,65000,373956,
-572,-2320,24356,10743,-773,-2730,-3000,5000,65000,373971,
