Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
2272,-1948,16960,-701,-194,-4,-15000,-6000,160000,77159,
2296,-1816,16764,-735,-215,45,-15000,-6000,160000,77171,
2360,-1916,16744,-792,-227,77,-15000,-6000,160000,77173,
2416,-1920,16544,-814,-225,70,-15000,-6000,160000,77175,
2432,-1920,16500,-821,-416,109,-15000,-6000,160000,77188,
2344,-1840,16520,-834,-378,117,-15000,-6000,160000,77190,
2360,-1948,16340,-699,-3,107,-15000,-6000,160000,77227,
2240,-1920,16388,-645,-1,130,-15000,-6000,160000,77229,
2208,-1908,16404,-696,32,118,-15000,-6000,160000,77231,
2180,-1732,16376,-608,204,115,-15000,-6000,160000,77244,
2240,-1796,16320,-632,233,139,-15000,-6000,160000,77246,
2252,-1816,16300,-657,268,118,-15000,-6000,160000,77248,
2260,-1688,16444,-661,281,154,-15000,-6000,160000,77260,
2280,-1696,16424,-675,335,140,-15000,-6000,160000,77263,
2260,-1876,16608,-640,324,164,-15000,-6000,160000,77265,
2340,-1788,16744,-636,374,148,-15000,-6000,160000,77277,
2272,-1836,16836,-560,337,142,-15000,-6000,160000,77279,
2300,-1692,16544,-580,282,154,-15000,-6000,160000,77281,
2296,-1704,16596,-562,114,134,-15000,-6000,160000,77294,
2384,-1752,16756,-627,53,148,-15000,-6000,160000,77296,
2320,-1780,16616,-636,70,146,-15000,-6000,160000,77298,
2408,-1540,16772,-691,-98,180,-15000,-6000,160000,77310,
2500,-1688,16948,-715,-110,179,-15000,-6000,160000,77313,
2476,-1828,17088,-651,-145,167,-15000,-6000,160000,77315,
2056,-2024,16884,-637,-57,306,-15000,-6000,160000,77327,
2184,-1820,16744,-599,-135,289,-15000,-6000,160000,77329,
2432,-2128,16432,-549,269,186,-15000,-6000,160000,77368,
2428,-2116,16216,-566,282,174,-15000,-6000,160000,77370,
2452,-2036,16416,-553,274,143,-15000,-6000,160000,77372,
2208,-2036,16260,-675,32,153,-15000,-6000,160000,77385,
2288,-2024,16292,-644,38,138,-15000,-6000,160000,77387,
2260,-2088,16268,-669,-42,167,-15000,-6000,160000,77389,
2328,-2052,16344,-703,-188,121,-15000,-6000,160000,77402,
2380,-1996,16412,-686,-214,159,-15000,-6000,160000,77404,
2400,-2060,16456,-727,-257,145,-15000,-6000,160000,77406,
2456,-1912,16376,-736,-247,128,-15000,-6000,160000,77419,
2460,-1940,16384,-776,-234,129,-15000,-6000,160000,77421,
2556,-1896,16312,-773,-161,66,-15000,-6000,160000,77423,
2652,-1720,16416,-761,-53,61,-15000,-6000,160000,77436,
2708,-1956,16440,-729,-12,48,-15000,-6000,160000,77438,
2516,-1948,16424,-713,-7,29,-15000,-6000,160000,77440,
2420,-1920,16652,-691,97,29,-15000,-6000,160000,77452,
2460,-1864,16504,-666,63,69,-15000,-6000,160000,77455,
2520,-2024,16596,-693,71,80,-15000,-6000,160000,77457,
2400,-1904,16520,-644,114,96,-15000,-6000,160000,77469,
2320,-1960,16532,-626,140,88,-15000,-6000,160000,77471,
2516,-2044,16804,-499,437,95,-15000,-6000,160000,77508,
2508,-1972,16544,-444,470,85,-15000,-6000,160000,77510,
2504,-2028,16688,-429,476,129,-15000,-6000,160000,77513,
2232,-1952,16616,-369,453,108,-15000,-6000,160000,77525,
2292,-1920,16768,-402,410,147,-15000,-6000,160000,77527,
2180,-2016,16596,-440,367,116,-15000,-6000,160000,77529,
2104,-1952,16444,-476,161,98,-15000,-6000,160000,77542,
2304,-2044,16480,-498,122,100,-15000,-6000,160000,77544,
2252,-2060,16504,-468,146,80,-15000,-6000,160000,77546,
2376,-1968,16472,-580,-16,87,-15000,-6000,160000,77559,
2284,-1992,16380,-558,-46,83,-15000,-6000,160000,77561,
2452,-1936,16468,-592,-55,118,-15000,-6000,160000,77563,
2516,-1924,16572,-635,-27,171,-15000,-6000,160000,77575,
2492,-1960,16348,-676,-35,172,-15000,-6000,160000,77578,
2456,-1920,16424,-658,-29,151,-15000,-6000,160000,77580,
2500,-2088,16756,-649,77,139,-15000,-6000,160000,77592,
2560,-1968,16604,-681,99,153,-15000,-6000,160000,77594,
2536,-1980,16644,-672,174,151,-15000,-6000,160000,77597,
2764,-1948,16660,-689,281,71,-15000,-6000,160000,77609,
2620,-1888,16428,-686,327,20,-15000,-6000,160000,77611,
2148,-1904,16636,-418,318,23,-15000,-6000,160000,77650,
2164,-1924,16664,-448,321,52,-15000,-6000,160000,77653,
2196,-1860,16732,-436,345,35,-15000,-6000,160000,77655,
2096,-1988,16720,-307,382,105,-15000,-6000,160000,77667,
2052,-2128,16568,-286,433,66,-15000,-6000,160000,77670,
2116,-2000,16604,-275,431,102,-15000,-6000,160000,77672,
2148,-1916,16404,-241,329,136,-15000,-6000,160000,77684,
2180,-1996,16520,-248,270,134,-15000,-6000,160000,77686,
2220,-2100,16528,-302,258,132,-15000,-6000,160000,77689,
2292,-2016,16604,-229,217,187,-15000,-6000,160000,77701,
2352,-2124,16536,-236,198,168,-15000,-6000,160000,77703,
2368,-2108,16500,-273,206,158,-15000,-6000,160000,77705,
2376,-2212,16456,-298,183,172,-15000,-6000,160000,77718,
2460,-2204,16304,-297,181,155,-15000,-6000,160000,77720,
2372,-2264,16496,-273,131,121,-15000,-6000,160000,77722,
2496,-2128,16288,-334,278,154,-15000,-6000,160000,77735,
2520,-2168,16324,-328,252,192,-15000,-6000,160000,77737,
2564,-2120,16508,-381,264,202,-15000,-6000,160000,77739,
2524,-2092,16632,-380,329,178,-15000,-6000,160000,77752,
2548,-2144,16556,-418,308,226,-15000,-6000,160000,77754,
2492,-1932,16672,-405,438,214,-15000,-6000,160000,77793,
2452,-1912,16628,-442,401,257,-15000,-6000,160000,77795,
2384,-1760,16644,-399,421,241,-15000,-6000,160000,77797,
2380,-1780,16508,-377,294,209,-15000,-6000,160000,77810,
2440,-1764,16532,-410,338,127,-15000,-6000,160000,77812,
2356,-1736,16628,-357,327,170,-15000,-6000,160000,77814,
2444,-1880,16636,-311,540,168,-15000,-6000,160000,77826,
2376,-1780,16604,-269,537,184,-15000,-6000,160000,77829,
2276,-1924,16656,-292,546,204,-15000,-6000,160000,77831,
2152,-1908,16752,-185,624,178,-15000,-6000,160000,77843,
2132,-1908,16604,-152,619,209,-15000,-6000,160000,77846,
2148,-1908,16748,-153,645,181,-15000,-6000,160000,77848,
1988,-2020,16556,-129,516,101,-15000,-5000,160000,77860,
2108,-1940,16576,-97,549,110,-15000,-5000,160000,77863,
2032,-1984,16624,-72,499,109,-15000,-5000,160000,77865,
2112,-2032,16716,-51,536,45,-15000,-5000,160000,77877,
2096,-1928,16616,-53,509,54,-15000,-5000,160000,77879,
2068,-2080,16576,-42,505,80,-15000,-5000,160000,77882,
2276,-1988,16424,-43,531,11,-14000,-5000,160000,77894,
2288,-2036,16484,-115,533,-17,-14000,-5000,160000,77896,
2136,-2084,16532,-56,591,-17,-14000,-5000,160000,77898,
2220,-1688,16820,-371,417,81,-14000,-5000,160000,77941,
2220,-1904,16940,-352,404,104,-14000,-5000,160000,77943,
2184,-1764,16768,-389,358,120,-14000,-5000,160000,77945,
