Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
684,4460,15772,-1828,-802,-509,8000,-2000,74000,683770,
648,4528,15676,-1818,-794,-527,8000,-2000,74000,683772,
692,4456,15772,-1776,-846,-511,8000,-2000,74000,683775,
704,4552,15684,-1812,-853,-462,8000,-2000,74000,683787,
716,4456,15780,-1806,-889,-452,8000,-2000,74000,683790,
792,4560,15840,-1859,-902,-424,8000,-2000,74000,683792,
808,4528,15736,-1956,-908,-468,8000,-2000,74000,683805,
824,4696,15656,-1965,-896,-506,8000,-2000,74000,683807,
848,4680,15764,-1991,-989,-496,8000,-2000,74000,683810,
772,4488,15604,-2200,-1154,-486,8000,-3000,74000,683823,
764,4352,15556,-2194,-1191,-429,8000,-3000,74000,683825,
892,4356,15460,-2277,-1210,-440,8000,-3000,74000,683827,
768,4320,15264,-2461,-1442,-422,7000,-3000,74000,683840,
624,4172,15320,-2530,-1458,-378,7000,-3000,74000,683842,
740,4200,15224,-2548,-1420,-410,7000,-3000,74000,683845,
904,4212,15108,-2681,-1411,-273,7000,-3000,74000,683858,
752,4360,15116,-2755,-1344,-241,7000,-3000,74000,683860,
992,4264,15036,-2797,-1297,-171,7000,-3000,74000,683862,
948,4308,15164,-2765,-764,-75,7000,-3000,74000,683875,
824,4396,15160,-2863,-734,-47,7000,-3000,74000,683877,
840,4352,15260,-2892,-677,-43,7000,-3000,74000,683880,
548,4428,15220,-2877,-742,-55,7000,-3000,74000,683882,
328,3984,15492,-2942,-1067,-28,6000,-3000,74000,683895,
508,3836,15364,-2924,-1166,-58,6000,-3000,74000,683897,
372,3820,15512,-2968,-1277,6,6000,-3000,74000,683900,
592,3520,15832,-2955,-1895,42,6000,-3000,73000,683913,
560,3496,15828,-2939,-1946,80,6000,-3000,73000,683915,
548,3616,16032,-2886,-1984,93,6000,-3000,73000,683917,
756,3508,15980,-2825,-2045,123,6000,-3000,73000,683920,
1116,3712,16156,-2684,-2172,261,6000,-4000,73000,683933,
1060,3716,16084,-2634,-2202,344,6000,-4000,73000,683935,
1288,3592,16140,-2623,-2134,349,6000,-4000,73000,683937,
1700,3516,16264,-2348,-1874,453,5000,-4000,74000,683950,
1684,3632,16440,-2327,-1830,452,5000,-4000,74000,683952,
1664,3496,16484,-2254,-1723,438,5000,-4000,74000,683955,
1800,3368,16592,-1985,-1307,547,5000,-4000,74000,683968,
1800,3368,16652,-1877,-1212,546,5000,-4000,74000,683970,
1800,3340,16644,-1834,-1160,567,5000,-4000,74000,683972,
1880,3204,16600,-1592,-825,641,5000,-4000,74000,683985,
1836,3176,16672,-1573,-799,688,5000,-4000,74000,683988,
1940,3172,16636,-1563,-679,680,5000,-4000,74000,683990,
1944,3120,16588,-1372,-294,779,5000,-4000,74000,684003,
2020,3256,16604,-1355,-228,788,5000,-4000,74000,684005,
1920,3244,16636,-1267,-199,782,5000,-4000,74000,684007,
2004,3132,16664,-1131,12,821,5000,-4000,74000,684020,
1928,3216,16612,-1095,-37,815,5000,-4000,74000,684023,
1960,3124,16796,-1107,4,820,5000,-4000,74000,684025,
1888,3140,16628,-966,-12,758,5000,-4000,74000,684038,
1936,3104,16640,-979,4,772,5000,-4000,74000,684040,
1948,3088,16596,-940,26,720,5000,-4000,74000,684042,
1944,3024,16588,-912,-3,709,5000,-4000,74000,684045,
2120,2992,16384,-763,109,611,5000,-4000,74000,684057,
2060,3056,16328,-756,79,581,5000,-4000,74000,684060,
2136,3148,16376,-753,94,561,5000,-4000,74000,684062,
2228,2960,16312,-694,175,457,5000,-4000,74000,684075,
2112,3136,16312,-717,194,399,5000,-4000,74000,684077,
2224,3088,16072,-688,209,361,5000,-4000,74000,684080,
2136,3176,16296,-709,195,380,5000,-4000,74000,684082,
2064,3240,16512,-791,242,209,5000,-4000,74000,684095,
2048,3256,16712,-820,204,222,5000,-4000,74000,684097,
2056,3188,16640,-831,272,169,4000,-4000,74000,684100,
1916,3016,16576,-834,345,41,4000,-4000,74000,684112,
1856,3032,16676,-889,387,14,4000,-4000,74000,684114,
1892,3024,16640,-832,426,9,4000,-4000,74000,684117,
1820,2992,16600,-868,389,-13,4000,-4000,74000,684119,
1900,2684,16428,-834,606,-161,4000,-4000,74000,684132,
1952,2768,16368,-880,626,-161,4000,-4000,74000,684134,
1924,2680,16356,-917,682,-180,4000,-4000,74000,684137,
1888,2824,16424,-937,844,-210,4000,-4000,74000,684149,
1908,2740,16476,-935,904,-213,4000,-4000,74000,684152,
1820,2836,16624,-902,922,-225,4000,-4000,74000,684154,
1872,2748,16572,-955,944,-252,4000,-4000,74000,684157,
1656,2900,16476,-1010,1011,-305,4000,-4000,74000,684169,
1592,2952,16672,-1078,978,-250,4000,-4000,74000,684172,
1480,2896,16656,-1085,1019,-284,4000,-4000,74000,684174,
1436,2952,16632,-1122,972,-289,4000,-4000,74000,684187,
1408,2876,16732,-1117,1001,-302,4000,-4000,74000,684189,
1372,2856,16800,-1080,1015,-298,4000,-4000,74000,684191,
1368,2676,16896,-981,1130,-224,4000,-4000,74000,684204,
1328,2624,16808,-940,1095,-227,4000,-4000,74000,684206,
1384,2720,16560,-955,1086,-149,4000,-4000,74000,684209,
1492,2872,16552,-917,1118,17,4000,-4000,74000,684221,
1432,2872,16660,-950,1090,66,4000,-4000,74000,684224,
1468,2864,16644,-906,1158,95,4000,-4000,74000,684226,
1508,2988,16644,-915,1121,92,4000,-4000,74000,684229,
1284,3220,16816,-1019,898,117,4000,-4000,74000,684241,
1104,3176,16760,-998,822,117,4000,-4000,74000,684244,
1060,3132,16736,-1063,757,113,4000,-4000,74000,684246,
1016,2788,16760,-1063,288,-4,4000,-4000,74000,684259,
968,2712,16680,-1093,188,-28,4000,-4000,74000,684261,
1180,2760,16580,-1121,146,-64,4000,-4000,74000,684264,
1056,2776,16672,-1089,63,-52,4000,-4000,74000,684266,
1152,2508,16584,-1050,-125,-59,4000,-4000,74000,684279,
1264,2436,16716,-1018,-199,2,4000,-4000,74000,684281,
1264,2584,16612,-1044,-185,3,4000,-4000,74000,684284,
1512,2908,16908,-954,-277,136,4000,-4000,74000,684296,
1652,2920,16952,-1021,-286,135,4000,-4000,74000,684299,
1652,2908,16940,-976,-285,108,4000,-4000,74000,684301,
1628,2936,16976,-964,-368,132,3000,-4000,74000,684304,
1628,2884,16952,-988,-396,32,3000,-4000,74000,684316,
1588,2996,16980,-955,-446,19,3000,-4000,74000,684319,
1612,2916,16936,-997,-442,46,3000,-4000,74000,684321,
1480,2876,16924,-954,-545,39,3000,-4000,74000,684334,
1596,2832,16940,-965,-585,51,3000,-4000,74000,684336,
1564,2688,16884,-956,-554,48,3000,-4000,74000,684339,
1644,2784,16856,-957,-592,25,3000,-4000,74000,684341,
1388,2820,16624,-1063,-873,-133,3000,-4000,74000,684354,
1332,2836,16560,-1075,-1022,-109,3000,-4000,74000,684356,
1284,2680,16452,-1151,-1047,-134,3000,-4000,74000,684358,
1584,2464,16420,-1225,-1435,-218,3000,-4000,74000,684371,
1576,2556,16400,-1229,-1459,-226,3000,-4000,74000,684373,
1564,2592,16548,-1227,-1485,-233,3000,-4000,74000,684376,
1884,2476,16604,-1321,-1534,-280,3000,-4000,74000,684389,
1900,2504,16628,-1260,-1464,-300,3000,-4000,74000,684391,
2136,2348,16652,-1234,-1168,-449,3000,-4000,74000,684404,
1988,2344,16632,-1175,-1093,-484,3000,-4000,74000,684406,
2032,2260,16756,-1196,-1038,-497,3000,-4000,74000,684408,
2072,2336,16384,-1350,-498,-650,3000,-4000,74000,684421,
1872,2316,16392,-1315,-397,-658,3000,-4000,74000,684423,
1840,2148,16432,-1260,-211,-712,3000,-4000,74000,684426,
1340,1892,16344,-1120,191,-677,3000,-4000,74000,684439,
1268,1928,16320,-1126,279,-654,3000,-4000,74000,684441,
1244,1988,16400,-1053,201,-663,3000,-4000,74000,684443,
1332,2256,16800,-1182,-34,-586,3000,-4000,74000,684456,
1332,2172,16652,-1174,-190,-614,3000,-4000,74000,684458,
1312,2296,16692,-1220,-294,-588,3000,-4000,74000,684461,
1448,2552,17036,-1219,-759,-635,2000,-5000,73000,684473,
1580,2492,16980,-1228,-840,-656,2000,-5000,73000,684476,
1596,2500,17064,-1241,-888,-706,2000,-5000,73000,684478,
1724,2272,16900,-1217,-1280,-777,2000,-5000,73000,684491,
1788,2208,16752,-1172,-1338,-789,2000,-5000,73000,684493,
1828,2252,16752,-1142,-1394,-786,2000,-5000,73000,684496,
1952,1928,16612,-1051,-1585,-801,2000,-5000,73000,684508,
2000,1964,16664,-1033,-1621,-733,2000,-5000,73000,684511,
1944,1932,16556,-990,-1631,-717,2000,-5000,73000,684513,
2260,2040,16552,-843,-1439,-543,2000,-5000,73000,684526,
2208,2060,16640,-835,-1462,-497,2000,-5000,73000,684528,
2372,2160,16448,-844,-1360,-445,2000,-5000,73000,684531,
2904,2932,16012,-1016,-736,-183,2000,-5000,73000,684543,
2840,3128,16032,-960,-552,-138,2000,-5000,73000,684546,
2688,3236,15860,-1044,-434,-106,2000,-5000,73000,684548,
2128,3536,15616,-990,390,309,2000,-5000,73000,684561,
2052,3532,15904,-1008,411,426,2000,-5000,73000,684563,
1896,3360,15836,-1004,473,461,2000,-5000,73000,684565,
1848,3276,15904,-956,455,439,2000,-5000,73000,684568,
1336,3096,16048,-1087,-473,448,2000,-5000,73000,684581,
1308,3052,16012,-1073,-711,418,2000,-5000,73000,684583,
1208,2912,16000,-1139,-980,404,2000,-5000,73000,684585,
1292,2568,15816,-1370,-2481,329,2000,-6000,73000,684598,
1400,2408,15964,-1392,-2713,323,2000,-6000,73000,684600,
1428,2508,16032,-1447,-2917,269,2000,-6000,73000,684603,
1824,2292,16168,-1475,-3788,143,2000,-6000,73000,684615,
2004,2308,16240,-1436,-3939,36,2000,-6000,73000,684618,
2052,2216,16220,-1483,-3996,43,2000,-6000,73000,684620,
2320,2108,16752,-1220,-4230,-259,2000,-7000,73000,684633,
2368,2160,16776,-1183,-4287,-266,2000,-7000,73000,684635,
2444,2120,16712,-1221,-4263,-344,2000,-7000,73000,684638,
2720,1992,17028,-983,-4125,-604,2000,-7000,73000,684650,
2824,1988,16956,-919,-4014,-685,2000,-7000,73000,684653,
2856,2020,17064,-846,-3930,-722,1000,-7000,73000,684655,
3612,2248,17276,-632,-3506,-1011,1000,-8000,73000,684668,
3724,2360,17376,-557,-3396,-1045,1000,-8000,73000,684670,
3896,2284,17400,-529,-3259,-1102,1000,-8000,73000,684672,
4276,2664,17788,-410,-2358,-1333,2000,-8000,73000,684685,
4412,2892,18064,-408,-2122,-1365,2000,-8000,73000,684687,
4352,2692,18256,-372,-1871,-1382,2000,-8000,73000,684690,
4136,2724,18804,-161,-760,-1482,2000,-8000,73000,684702,
4144,2788,18896,-146,-528,-1528,2000,-8000,73000,684705,
3868,2752,18916,-45,-334,-1532,2000,-8000,72000,684707,
3416,2640,19256,45,460,-1757,2000,-8000,72000,684720,
3468,2652,19100,113,535,-1736,2000,-8000,72000,684722,
3280,2576,19296,115,635,-1739,2000,-8000,72000,684725,
3432,2548,19256,147,683,-1803,2000,-8000,72000,684727,
3168,2664,19604,129,725,-1890,2000,-8000,72000,684740,
3180,2728,19800,158,810,-1910,2000,-8000,72000,684742,
3188,2684,20004,197,744,-1924,2000,-8000,72000,684745,
3300,2996,20260,291,855,-2080,2000,-8000,72000,684757,
3116,2964,20056,286,823,-2050,2000,-8000,72000,684760,
3216,3028,20008,265,855,-2102,2000,-8000,72000,684762,
3204,3112,20296,284,918,-2143,2000,-8000,72000,684764,
3188,3300,20040,375,1199,-2295,2000,-8000,71000,684777,
3196,3384,19992,447,1271,-2371,2000,-8000,71000,684779,
3028,3400,19944,507,1230,-2379,2000,-8000,71000,684782,
2720,3012,19836,865,1575,-2395,2000,-8000,71000,684794,
2576,3004,19856,871,1547,-2386,2000,-8000,71000,684797,
2492,2928,19952,910,1614,-2397,2000,-8000,71000,684799,
1896,2816,19852,1363,1485,-2163,3000,-7000,71000,684812,
1560,3056,19840,1422,1418,-2100,3000,-7000,71000,684814,
