Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
2052,3520,15784,-395,130,-126,6000,-4000,186000,638383,
1880,3608,15736,-280,242,-140,6000,-4000,186000,638395,
1904,3664,15500,-345,199,-109,6000,-4000,186000,638398,
1968,3672,15576,-268,240,-105,6000,-4000,186000,638400,
1880,3936,15440,-291,178,-56,6000,-4000,186000,638412,
1892,3928,15392,-274,166,-32,6000,-4000,186000,638415,
1896,3976,15236,-302,142,-52,6000,-4000,186000,638417,
1920,3844,15496,-341,27,-101,6000,-4000,186000,638430,
1968,3884,15496,-394,25,-143,6000,-4000,186000,638432,
1928,3828,15508,-340,2,-119,6000,-4000,186000,638434,
2036,3780,15632,-336,35,-160,6000,-4000,186000,638446,
2044,3652,15552,-311,-22,-172,6000,-4000,186000,638449,
2152,3760,15624,-288,83,-180,6000,-4000,186000,638451,
2016,4004,15368,-378,-19,-225,6000,-4000,186000,638463,
2088,3900,15472,-334,49,-271,6000,-4000,186000,638466,
2144,4080,15488,-418,-17,-249,6000,-4000,186000,638468,
2052,3836,15452,-369,157,-273,6000,-4000,186000,638480,
2088,3792,15440,-418,189,-296,6000,-4000,186000,638483,
2148,3788,15284,-370,179,-283,6000,-4000,186000,638485,
1980,3832,15356,-327,349,-288,6000,-4000,186000,638497,
1984,3908,15492,-372,273,-257,6000,-4000,186000,638500,
1880,3952,15304,-328,356,-283,6000,-4000,186000,638502,
1688,3948,15364,-398,131,-354,6000,-4000,186000,638514,
1756,3912,15292,-452,46,-365,6000,-4000,186000,638516,
1672,3752,15172,-406,19,-375,6000,-4000,186000,638519,
1836,3780,15236,-462,-126,-291,6000,-4000,186000,638531,
1836,3700,15272,-406,-47,-316,6000,-4000,186000,638533,
1928,3732,15344,-455,-61,-273,6000,-4000,186000,638535,
2056,3644,15292,-364,32,-350,6000,-4000,186000,638548,
2004,3760,15204,-382,99,-342,6000,-4000,186000,638550,
2004,3808,15444,-401,100,-348,6000,-4000,186000,638552,
1992,3848,15136,-490,332,-272,6000,-4000,186000,638565,
1888,3928,15208,-536,299,-243,6000,-4000,186000,638567,
1940,3960,15256,-493,383,-228,6000,-4000,186000,638569,
1792,3800,15224,-561,426,-247,6000,-4000,186000,638582,
