Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
4184,-1484,14536,-11534,32767,1917,-12000,-13000,65000,1015147,
3128,-1976,15120,-11092,32767,1865,-13000,-10000,64000,1015159,
2816,-2016,15240,-11025,32767,1861,-13000,-9000,64000,1015161,
2476,-2192,15304,-10948,32767,1840,-13000,-9000,64000,1015164,
608,-2640,15436,-10424,32002,1784,-14000,-6000,63000,1015176,
412,-2656,15316,-10330,31412,1746,-14000,-5000,63000,1015178,
120,-2736,15436,-10198,30618,1722,-14000,-5000,63000,1015181,
-796,-2816,15452,-9854,26350,1440,-15000,-2000,63000,1015193,
-952,-2984,15456,-9758,25342,1412,-15000,-2000,63000,1015195,
-1424,-3668,15784,-9154,20104,880,-16000,0,62000,1015208,
-1596,-3728,15744,-9057,19068,815,-16000,0,62000,1015210,
-1624,-3796,15624,-8993,18156,713,-17000,0,62000,1015212,
-1620,-4376,16056,-8429,13543,453,-17000,1000,62000,1015224,
-1568,-4512,16148,-8341,12898,392,-18000,1000,62000,1015227,
-380,-5196,17012,-7063,9650,448,-19000,3000,61000,1015249,
-232,-5184,17060,-6879,9538,495,-19000,3000,61000,1015252,
-240,-5200,17060,-6805,9410,546,-19000,3000,61000,1015254,
224,-5884,19788,-5435,9003,724,-20000,4000,61000,1015266,
472,-6124,20656,-5154,9079,778,-20000,4000,61000,1015268,
708,-6428,21880,-4853,9187,763,-20000,4000,61000,1015271,
592,-9204,26280,-2124,7947,-150,-20000,5000,60000,1015283,
-200,-9600,26956,-1495,7256,-331,-20000,5000,60000,1015285,
-972,-9700,27044,-736,6332,-530,-20000,5000,60000,1015287,
-6104,-7900,22340,1195,2395,365,-20000,6000,60000,1015300,
-7344,-7260,20828,1453,1713,920,-20000,6000,60000,1015302,
-7124,-6812,19552,1493,853,1394,-20000,6000,60000,1015304,
-3380,-3512,15080,1169,-2155,1358,-20000,5000,60000,1015317,
-2544,-3240,14460,999,-2599,1236,-20000,5000,60000,1015319,
-2168,-2996,14108,896,-2950,1050,-20000,5000,61000,1015321,
-740,-2808,12748,-53,-4117,695,-20000,5000,61000,1015334,
-540,-2896,12704,-247,-4106,703,-20000,5000,61000,1015336,
-280,-2932,12788,-356,-4035,748,-20000,5000,61000,1015338,
1080,-3356,13784,-1278,-2477,994,-20000,5000,61000,1015351,
1176,-3464,14008,-1329,-2078,964,-20000,5000,61000,1015353,
-664,-4368,17092,-809,2504,550,-20000,6000,61000,1015403,
-676,-4312,17032,-812,2309,525,-20000,6000,61000,1015405,
-768,-4180,16884,-817,2144,464,-20000,6000,61000,1015408,
-1336,-3928,15896,-808,904,348,-20000,6000,61000,1015420,
-1412,-3796,16048,-817,684,298,-20000,6000,61000,1015422,
-1480,-3700,15752,-774,426,329,-20000,6000,61000,1015425,
-1228,-3500,15964,-984,-507,328,-20000,6000,61000,1015437,
-1260,-3512,15980,-961,-596,364,-20000,6000,61000,1015439,
-1060,-3520,16176,-1007,-676,349,-20000,6000,61000,1015442,
-364,-3856,16588,-953,-661,397,-20000,6000,61000,1015454,
-360,-3768,16544,-930,-591,409,-20000,6000,61000,1015456,
-264,-3896,16748,-985,-515,428,-20000,6000,61000,1015459,
-16,-3984,16800,-855,-27,414,-20000,6000,61000,1015471,
80,-4008,16716,-875,76,404,-20000,6000,61000,1015473,
40,-4056,16644,-810,191,404,-20000,6000,61000,1015475,
-244,-4000,16296,-776,365,402,-20000,6000,61000,1015488,
-288,-3980,16172,-739,377,395,-20000,6000,61000,1015490,
-384,-4016,16020,-767,319,453,-20000,6000,61000,1015492,
-648,-4136,15920,-633,104,474,-20000,6000,61000,1015505,
-640,-4132,15896,-635,2,477,-20000,6000,61000,1015507,
-576,-4160,16220,-392,-1872,708,-20000,5000,62000,1015551,
-468,-4308,16280,-404,-1859,717,-20000,5000,62000,1015553,
-288,-4164,16292,-397,-1861,720,-20000,5000,62000,1015555,
116,-4304,16252,-498,-1475,738,-20000,5000,62000,1015568,
300,-4220,16356,-422,-1388,723,-20000,5000,62000,1015570,
304,-4176,16464,-446,-1304,764,-20000,5000,62000,1015572,
-28,-4264,16384,-442,-712,752,-20000,5000,62000,1015584,
-56,-4256,16236,-481,-636,788,-20000,5000,62000,1015587,
-168,-4184,16176,-487,-600,766,-20000,5000,62000,1015589,
-160,-4112,16264,-514,-560,673,-20000,5000,62000,1015601,
-88,-4168,16132,-525,-541,677,-20000,5000,62000,1015604,
-180,-4268,16212,-528,-551,654,-20000,5000,62000,1015606,
-124,-4280,16300,-558,-719,607,-20000,4000,62000,1015618,
-164,-4388,16180,-512,-758,576,-20000,4000,62000,1015621,
-136,-4364,16284,-558,-799,571,-20000,4000,62000,1015623,
-136,-4340,16168,-593,-838,554,-20000,4000,62000,1015635,
-116,-4344,16140,-619,-851,574,-20000,4000,62000,1015637,
-16,-4372,16104,-628,-815,594,-20000,4000,62000,1015640,
232,-4172,16100,-674,-467,586,-20000,4000,62000,1015652,
284,-4268,15988,-712,-355,591,-20000,4000,62000,1015654,
356,-4368,16032,-697,-240,591,-20000,4000,62000,1015657,
312,-4172,16272,-922,870,637,-20000,4000,63000,1015699,
260,-4100,16268,-917,918,626,-20000,4000,63000,1015702,
288,-4080,16272,-958,955,630,-20000,4000,63000,1015704,
276,-4164,16400,-1038,1368,573,-20000,5000,63000,1015716,
200,-4112,16480,-1031,1442,614,-20000,5000,63000,1015718,
148,-4208,16412,-1067,1489,566,-20000,5000,63000,1015721,
-148,-4312,16308,-1072,1800,545,-20000,5000,63000,1015733,
-212,-4204,16484,-1074,1892,534,-20000,5000,63000,1015735,
-200,-4232,16400,-1041,1906,499,-20000,5000,63000,1015738,
-488,-4044,16108,-1093,1970,470,-20000,5000,62000,1015750,
-520,-4268,16204,-1096,1931,448,-20000,5000,62000,1015752,
-604,-4172,16140,-1084,1905,457,-20000,5000,62000,1015755,
-724,-4372,16156,-1022,1679,412,-21000,5000,62000,1015767,
-876,-4232,16060,-1060,1587,438,-21000,5000,62000,1015769,
-844,-4328,16128,-1053,1530,414,-21000,5000,62000,1015771,
-912,-4376,16164,-998,1097,359,-21000,5000,62000,1015784,
-904,-4352,16296,-1036,1085,348,-21000,5000,62000,1015786,
-944,-4444,16256,-984,1040,344,-21000,5000,62000,1015788,
-828,-4264,16236,-1047,907,324,-21000,5000,62000,1015801,
-740,-4460,16216,-977,901,339,-21000,5000,62000,1015803,
-608,-4396,16096,-902,671,191,-21000,6000,62000,1015842,
-632,-4384,16032,-858,658,227,-21000,6000,62000,1015844,
-616,-4432,16004,-822,585,167,-21000,6000,62000,1015846,
-524,-4432,16000,-773,323,144,-21000,6000,62000,1015859,
-516,-4536,16196,-711,294,158,-21000,6000,62000,1015861,
-552,-4524,16044,-704,265,164,-21000,6000,62000,1015863,
-292,-4496,16132,-602,272,165,-21000,6000,62000,1015876,
-360,-4424,15956,-635,272,193,-21000,6000,62000,1015878,
-332,-4396,15916,-669,258,160,-21000,6000,62000,1015880,
-208,-4440,16284,-569,433,159,-21000,6000,62000,1015893,
-316,-4372,16148,-585,468,150,-21000,6000,62000,1015895,
-404,-4440,16272,-565,534,130,-21000,6000,62000,1015897,
-604,-4444,16148,-536,588,110,-21000,6000,62000,1015909,
-688,-4552,16036,-478,616,125,-21000,6000,62000,1015912,
-712,-4544,16004,-506,554,141,-21000,6000,62000,1015914,
-820,-4400,15980,-523,448,121,-21000,6000,62000,1015926,
-576,-4464,16048,-497,367,133,-21000,6000,62000,1015928,
-668,-4380,16200,-445,347,119,-21000,6000,62000,1015931,
-568,-4456,16048,-502,260,116,-21000,6000,62000,1015943,
-592,-4460,16096,-503,289,118,-21000,6000,62000,1015945,
-648,-4452,16248,-527,482,51,-21000,6000,62000,1015984,
-504,-4368,16188,-538,437,69,-21000,6000,62000,1015987,
-552,-4472,16164,-570,456,72,-21000,6000,62000,1015989,
-704,-4428,16060,-564,303,45,-21000,6000,62000,1016001,
-632,-4484,15944,-577,335,46,-21000,6000,62000,1016004,
-716,-4428,16092,-572,346,41,-21000,6000,62000,1016006,
-664,-4268,16096,-567,278,24,-21000,6000,62000,1016018,
-612,-4348,15996,-570,305,19,-21000,6000,62000,1016021,
-640,-4280,16044,-556,244,33,-21000,6000,62000,1016023,
-508,-4284,15972,-629,289,-22,-21000,6000,62000,1016035,
-592,-4236,15964,-643,258,-12,-21000,6000,62000,1016038,
-492,-4276,16024,-689,300,40,-21000,6000,62000,1016040,
-552,-4544,16444,-604,355,13,-21000,6000,62000,1016052,
-620,-4584,16412,-618,411,-18,-21000,6000,62000,1016054,
-640,-4596,16288,-563,386,-12,-21000,6000,62000,1016057,
-392,-4388,15836,-593,367,-6,-21000,6000,62000,1016069,
-380,-4412,16076,-567,351,5,-21000,6000,62000,1016071,
-468,-4340,16072,-571,303,63,-21000,6000,62000,1016073,
-676,-4468,16032,-587,436,-23,-21000,6000,62000,1016086,
-584,-4516,16012,-579,411,-4,-21000,6000,62000,1016088,
-612,-4540,16092,-472,90,89,-21000,6000,62000,1016132,
-604,-4508,16144,-436,85,102,-21000,6000,62000,1016134,
-584,-4484,15996,-461,116,63,-21000,6000,62000,1016136,
-488,-4476,16060,-476,115,92,-21000,6000,62000,1016149,
-400,-4412,16052,-482,186,36,-21000,6000,62000,1016151,
-468,-4464,16108,-470,123,71,-21000,6000,62000,1016153,
-496,-4456,15912,-457,332,61,-21000,6000,62000,1016166,
-536,-4476,16032,-490,343,70,-21000,6000,62000,1016168,
