Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-5876,-6280,14148,-488,-195,-158,-30000,22000,285000,1341423,
-5772,-6268,14084,-492,-185,-166,-30000,22000,285000,1341425,
-5768,-6224,14192,-497,-345,-73,-30000,22000,285000,1341438,
-5608,-6180,14172,-538,-311,-107,-30000,22000,285000,1341440,
-5600,-6192,14144,-474,-339,-89,-30000,22000,285000,1341442,
-5672,-6220,14108,-558,-318,-111,-30000,22000,285000,1341455,
-5676,-6256,14112,-490,-329,-117,-30000,22000,285000,1341457,
-5708,-6236,13860,-539,-318,-113,-30000,22000,285000,1341459,
-5660,-6260,13908,-486,-251,-162,-30000,22000,285000,1341472,
-5580,-6284,13972,-505,-229,-161,-30000,22000,285000,1341474,
-5580,-6224,13984,-545,-189,-212,-30000,22000,285000,1341476,
-5560,-6060,13852,-487,-115,-173,-30000,22000,285000,1341489,
-5568,-6152,13788,-520,-20,-190,-30000,22000,285000,1341491,
-5568,-6128,13852,-514,74,-206,-30000,22000,285000,1341504,
-5616,-6060,13964,-494,133,-225,-30000,22000,285000,1341506,
-5520,-6084,13888,-507,126,-187,-30000,22000,285000,1341508,
-5704,-5824,14152,-540,162,-176,-30000,22000,285000,1341521,
-5808,-5892,14244,-526,171,-147,-30000,22000,285000,1341523,
-5748,-5908,14120,-555,136,-143,-30000,22000,285000,1341525,
-5776,-6200,14080,-555,63,-153,-30000,22000,285000,1341538,
-5796,-6028,14072,-561,77,-132,-30000,22000,285000,1341540,
-5588,-6168,13948,-502,224,-198,-30000,22000,285000,1341569,
-5480,-6112,13800,-483,258,-189,-30000,22000,285000,1341572,
-5540,-6152,13868,-515,235,-175,-30000,22000,285000,1341574,
-5748,-6248,13912,-485,378,-154,-30000,22000,285000,1341586,
-5740,-6212,13852,-519,384,-138,-30000,22000,285000,1341589,
-5652,-6164,13920,-537,379,-124,-30000,22000,285000,1341591,
-5844,-6276,13704,-515,296,-148,-30000,22000,285000,1341603,
-5760,-6192,13756,-536,290,-152,-30000,22000,285000,1341606,
-5860,-6244,13608,-510,290,-175,-30000,22000,285000,1341608,
-5636,-6068,13664,-587,323,-124,-31000,22000,285000,1341620,
-5684,-6044,13788,-575,354,-156,-31000,22000,285000,1341623,
-5720,-6200,13784,-606,327,-126,-31000,22000,285000,1341625,
-5696,-6164,13600,-645,470,-93,-31000,22000,285000,1341637,
-5732,-6088,13676,-628,403,-85,-31000,22000,285000,1341640,
-5796,-6092,13684,-616,463,-55,-31000,22000,285000,1341642,
-5632,-6048,13844,-612,436,-36,-31000,22000,285000,1341654,
-5812,-6080,13788,-661,431,-11,-31000,22000,285000,1341656,
