Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-372,-476,16604,-554,-95,-134,-8000,5000,225000,283819,
-252,-460,16764,-509,-118,-201,-8000,5000,225000,283852,
-188,-576,16820,-553,-89,-226,-8000,5000,225000,283854,
-236,-612,16752,-488,-41,-214,-8000,5000,225000,283856,
-320,-772,16676,-523,19,-235,-8000,4000,225000,283869,
-256,-724,16776,-441,7,-242,-8000,4000,225000,283871,
-292,-776,16760,-513,-7,-218,-8000,4000,225000,283873,
-264,-888,16636,-373,-7,-262,-8000,4000,225000,283886,
-260,-732,16656,-410,-5,-257,-8000,4000,225000,283888,
-204,-856,16612,-431,55,-294,-8000,4000,225000,283890,
-260,-904,16636,-379,143,-309,-8000,4000,225000,283902,
-340,-796,16572,-365,216,-360,-8000,4000,225000,283905,
-284,-744,16620,-324,195,-316,-8000,4000,225000,283907,
-356,-804,16516,-301,325,-340,-8000,4000,225000,283919,
-384,-732,16656,-301,300,-318,-8000,4000,225000,283921,
-404,-764,16668,-345,302,-322,-8000,4000,225000,283924,
-460,-748,16620,-316,312,-369,-8000,4000,225000,283936,
-508,-708,16396,-299,330,-369,-8000,4000,225000,283938,
-528,-696,16428,-300,363,-369,-8000,4000,225000,283940,
-584,-724,16472,-397,285,-293,-8000,4000,225000,283953,
-564,-644,16504,-364,309,-318,-8000,4000,225000,283955,
-372,-536,16504,-515,225,-299,-8000,4000,225000,283990,
-376,-440,16544,-555,163,-255,-8000,4000,225000,283993,
-472,-476,16320,-567,205,-270,-8000,4000,225000,283995,
-352,-560,16604,-639,148,-227,-8000,4000,225000,284007,
-384,-544,16536,-675,183,-271,-8000,4000,225000,284010,
-396,-600,16492,-635,152,-260,-8000,4000,225000,284012,
-396,-660,16584,-640,188,-297,-9000,4000,225000,284024,
-448,-656,16592,-605,136,-332,-9000,4000,225000,284026,
-440,-684,16620,-623,139,-322,-9000,4000,225000,284029,
-484,-760,16604,-541,150,-331,-9000,4000,225000,284041,
-456,-724,16716,-596,111,-304,-9000,4000,225000,284043,
-564,-696,16612,-580,152,-320,-9000,4000,225000,284045,
-548,-604,16564,-574,55,-256,-9000,4000,225000,284058,
-584,-656,16520,-576,94,-238,-9000,4000,225000,284060,
-424,-604,16644,-542,46,-225,-9000,4000,225000,284062,
-552,-748,16636,-594,72,-194,-9000,4000,225000,284075,
-640,-724,16584,-572,33,-174,-9000,4000,225000,284077,
-560,-816,16564,-607,61,-136,-9000,4000,225000,284079,
-540,-660,16576,-602,49,-98,-9000,4000,225000,284092,
-540,-708,16636,-585,93,-92,-9000,4000,225000,284094,
-628,-620,16600,-627,225,-114,-9000,4000,225000,284123,
-592,-604,16428,-633,194,-81,-9000,4000,225000,284125,
-620,-556,16544,-670,188,-71,-9000,4000,225000,284127,
-708,-520,16680,-660,63,-15,-9000,4000,225000,284140,
-752,-452,16736,-669,31,3,-9000,4000,225000,284142,
-872,-512,16704,-633,46,-28,-9000,4000,225000,284144,
-664,-600,16844,-678,-27,28,-9000,4000,225000,284147,
-536,-472,16744,-643,-110,66,-9000,4000,225000,284159,
-620,-432,16708,-681,-158,130,-9000,4000,225000,284161,
-596,-484,16680,-668,-144,120,-9000,4000,225000,284163,
