Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-1216,-1048,15740,-426,145,-139,-9000,4000,255000,214304,
-1036,-1220,15804,-502,96,-146,-9000,4000,255000,214316,
-1088,-1204,15844,-425,130,-131,-9000,4000,255000,214319,
-1036,-1228,15796,-475,154,-142,-9000,4000,255000,214321,
-984,-1228,15884,-443,231,-135,-9000,4000,255000,214333,
-1160,-1196,15820,-461,183,-154,-9000,4000,255000,214336,
-1016,-1156,15884,-463,171,-121,-9000,4000,255000,214338,
-1048,-1152,16040,-501,255,-181,-9000,4000,255000,214351,
-1160,-1060,15872,-428,257,-174,-9000,5000,255000,214353,
-1132,-1128,15924,-497,253,-180,-9000,5000,255000,214355,
-1096,-1140,15756,-428,234,-145,-9000,5000,255000,214368,
-1056,-1164,15872,-464,179,-173,-9000,5000,255000,214370,
-1128,-1144,15980,-429,278,-180,-9000,5000,255000,214373,
-1092,-1180,15816,-448,152,-183,-9000,5000,255000,214385,
-1060,-1156,15848,-461,242,-173,-9000,5000,255000,214387,
-1144,-1160,15856,-460,193,-168,-9000,5000,255000,214390,
-1152,-1184,15820,-486,166,-147,-9000,5000,255000,214402,
-1068,-1208,15916,-449,222,-160,-9000,5000,255000,214405,
-1184,-1212,15848,-474,186,-163,-9000,5000,255000,214407,
-1248,-1204,15980,-453,194,-148,-9000,5000,255000,214420,
-1168,-1148,15856,-454,139,-109,-9000,5000,255000,214422,
-1064,-1236,15796,-462,200,-148,-9000,5000,255000,214424,
-1012,-1100,15904,-464,118,-129,-9000,5000,255000,214437,
-976,-1132,15828,-428,196,-136,-9000,5000,255000,214439,
-1032,-1200,15884,-490,145,-126,-9000,5000,255000,214441,
-1012,-1160,15788,-498,150,-170,-9000,5000,255000,214454,
-1176,-1160,15944,-409,187,-158,-9000,5000,255000,214456,
-1072,-1160,15936,-490,166,-145,-9000,5000,255000,214459,
-1088,-1136,15856,-429,119,-171,-9000,5000,255000,214471,
-1092,-1136,15832,-483,137,-146,-9000,5000,255000,214474,
-1036,-1160,15928,-433,128,-140,-9000,5000,255000,214476,
-1120,-1104,15844,-503,95,-153,-9000,5000,255000,214488,
-1172,-1200,15704,-455,112,-132,-9000,5000,255000,214491,
-1068,-1152,15860,-475,128,-133,-9000,5000,255000,214493,
-980,-1068,15916,-442,231,-126,-9000,5000,255000,214506,
-1004,-1136,15884,-468,117,-160,-9000,5000,255000,214508,
-1044,-1176,15868,-430,208,-151,-9000,5000,255000,214510,
-1136,-1204,15916,-493,160,-136,-9000,5000,255000,214523,
-1192,-1132,15896,-451,215,-147,-9000,5000,255000,214525,
-1124,-1200,15784,-498,176,-143,-9000,5000,255000,214528,
-1180,-1144,15900,-448,233,-201,-9000,5000,255000,214540,
-1144,-1284,15812,-469,187,-187,-9000,5000,255000,214543,
-1084,-1152,15908,-475,174,-166,-9000,5000,255000,214545,
-1252,-1120,15776,-430,192,-167,-9000,5000,255000,214557,
-1164,-1168,15788,-491,77,-177,-9000,5000,255000,214560,
-1036,-1160,15808,-439,152,-160,-9000,5000,255000,214562,
-1244,-1156,15800,-480,67,-172,-9000,5000,255000,214575,
-1124,-1144,16096,-444,157,-181,-9000,5000,255000,214577,
-1204,-1144,15920,-459,111,-146,-9000,5000,255000,214579,
-1124,-1256,15920,-458,152,-137,-9000,5000,255000,214592,
-1152,-1224,15872,-456,97,-150,-9000,5000,255000,214594,
-1100,-1272,15820,-443,121,-149,-9000,5000,255000,214597,
-1100,-1104,15868,-429,104,-111,-9000,5000,255000,214609,
-1072,-1188,15948,-462,108,-131,-9000,5000,255000,214612,
-936,-1228,15908,-441,57,-136,-9000,5000,255000,214614,
-1040,-1132,15932,-463,156,-187,-9000,5000,255000,214626,
-1012,-1224,15748,-445,142,-164,-9000,5000,255000,214629,
-1076,-1152,15784,-432,194,-176,-9000,5000,255000,214631,
-1200,-1236,15840,-452,180,-153,-9000,5000,255000,214644,
-1228,-1112,15920,-495,144,-162,-9000,5000,255000,214646,
