Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-9816,-6716,11796,-776,-253,-477,-35000,31000,218000,393066,
-9844,-6820,11828,-916,-286,-323,-35000,31000,218000,393078,
-9916,-6824,11692,-925,-290,-278,-35000,31000,218000,393081,
-9840,-6800,11704,-971,-318,-274,-35000,31000,218000,393083,
-10096,-6808,11924,-1037,-465,-56,-35000,31000,218000,393096,
-10024,-6816,11752,-1042,-492,-34,-35000,31000,218000,393098,
-10028,-6848,11804,-1063,-531,24,-35000,31000,218000,393100,
-9888,-6844,12016,-1090,-550,198,-35000,31000,219000,393113,
-9872,-6872,11988,-1068,-564,228,-35000,31000,219000,393115,
-9856,-6856,12016,-1058,-543,281,-35000,31000,219000,393118,
-9800,-6812,12148,-1032,-615,475,-35000,31000,219000,393130,
-9692,-6760,12076,-1007,-591,509,-35000,31000,219000,393132,
-9716,-6864,12084,-1008,-569,526,-35000,31000,219000,393135,
-9656,-6768,12212,-942,-470,583,-35000,31000,219000,393147,
-9736,-6840,12228,-941,-509,591,-35000,31000,219000,393150,
-9656,-6808,12152,-936,-505,620,-35000,31000,219000,393152,
-9768,-6896,12300,-864,-603,702,-35000,31000,219000,393164,
-9680,-6924,12088,-830,-615,723,-35000,31000,219000,393167,
-9660,-6852,12140,-827,-630,718,-35000,31000,219000,393169,
-9584,-6940,12112,-749,-604,782,-35000,31000,219000,393182,
-9512,-6900,12076,-733,-596,783,-35000,31000,219000,393184,
-9468,-6996,12136,-715,-562,783,-35000,31000,219000,393186,
-9420,-6992,11992,-625,-570,794,-35000,31000,219000,393199,
-9352,-7072,12000,-606,-528,782,-35000,31000,219000,393201,
-9344,-6992,12056,-603,-533,811,-35000,31000,219000,393204,
-9212,-7052,12028,-454,-436,773,-35000,31000,220000,393216,
-9288,-7100,11932,-442,-394,781,-35000,31000,220000,393219,
-9256,-7072,11972,-406,-353,763,-35000,31000,220000,393221,
-9032,-7008,12272,-269,-169,798,-35000,31000,220000,393233,
-9104,-6988,12128,-294,-110,786,-35000,31000,220000,393236,
-9160,-7036,12048,-264,-97,770,-35000,31000,220000,393238,
-8868,-7008,12164,-216,24,717,-35000,31000,220000,393251,
-8964,-7004,12168,-219,35,724,-35000,31000,220000,393253,
-8892,-7036,12120,-202,51,704,-35000,31000,220000,393255,
-8888,-6972,12020,-140,213,596,-35000,31000,220000,393268,
-8892,-7008,12040,-132,231,585,-35000,31000,220000,393270,
-8848,-6864,12000,-113,266,582,-35000,31000,220000,393272,
-8928,-7016,12064,-4,396,551,-35000,32000,220000,393285,
-8948,-6988,12132,6,403,554,-35000,32000,220000,393287,
-8936,-7048,11940,16,437,535,-35000,32000,220000,393289,
-9016,-7176,11848,-7,400,479,-35000,32000,220000,393302,
-9008,-7076,11840,-44,381,468,-35000,32000,220000,393304,
-9152,-7136,11808,-50,344,476,-35000,32000,220000,393306,
-9132,-7096,11792,-146,47,501,-35000,32000,220000,393319,
-9016,-6976,11820,-155,3,497,-35000,32000,220000,393321,
-9148,-7000,11708,-187,-96,530,-35000,32000,220000,393323,
-8840,-7044,11596,-328,-271,539,-35000,32000,220000,393336,
