Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
1720,-956,16460,-998,-519,-147,-11000,-3000,263000,713123,
1860,-1152,16364,-755,259,-196,-11000,-3000,263000,713136,
1968,-1128,16356,-652,475,-141,-11000,-3000,263000,713138,
1776,-1172,16492,-644,557,-179,-11000,-3000,263000,713140,
1272,-1188,16516,-187,1223,-161,-11000,-3000,263000,713153,
1228,-1284,16388,-292,1216,-147,-11000,-3000,263000,713155,
1184,-1100,16404,-113,1286,-127,-11000,-3000,263000,713158,
840,-924,16196,-125,1237,-69,-11000,-3000,263000,713170,
700,-948,16224,-187,1109,-86,-11000,-2000,263000,713172,
492,-844,16240,-160,1064,-43,-11000,-2000,263000,713175,
272,-684,15972,-500,174,-48,-11000,-2000,263000,713187,
320,-776,16036,-449,50,-56,-11000,-2000,263000,713190,
408,-704,16084,-662,-181,-80,-11000,-2000,263000,713192,
972,-776,16188,-989,-902,-149,-11000,-3000,263000,713204,
904,-744,16252,-1074,-947,-129,-11000,-3000,263000,713207,
952,-780,16316,-1080,-999,-127,-11000,-3000,263000,713209,
1368,-1072,16412,-800,-703,-62,-11000,-3000,263000,713221,
1732,-992,16568,-869,-686,-117,-11000,-3000,263000,713224,
1684,-1092,16572,-686,-455,-76,-11000,-3000,263000,713226,
1588,-1120,16576,-476,344,-50,-11000,-3000,263000,713239,
1672,-1044,16520,-425,476,-88,-11000,-3000,263000,713241,
1548,-956,16456,-394,645,-47,-11000,-3000,263000,713243,
1328,-736,16488,-365,820,8,-11000,-3000,263000,713256,
1068,-720,16388,-267,828,33,-11000,-3000,263000,713258,
948,-700,16516,-427,699,10,-11000,-3000,263000,713260,
716,-804,16464,-711,98,-29,-11000,-3000,263000,713273,
860,-704,16372,-722,69,-38,-11000,-3000,263000,713275,
844,-840,16400,-824,-142,-90,-11000,-3000,263000,713278,
1268,-904,16544,-847,-389,-131,-11000,-3000,263000,713290,
1324,-976,16596,-950,-440,-137,-11000,-3000,263000,713292,
1496,-1024,16564,-823,-358,-173,-11000,-3000,263000,713295,
1432,-1308,16580,-697,6,-182,-11000,-3000,263000,713307,
1596,-1224,16676,-652,70,-241,-11000,-3000,263000,713310,
1416,-1200,16548,-534,212,-183,-11000,-3000,263000,713312,
1104,-1176,16596,-320,537,-149,-11000,-3000,263000,713325,
1088,-1076,16732,-168,636,-161,-11000,-3000,263000,713327,
1016,-1148,16624,-259,599,-125,-11000,-3000,263000,713329,
840,-896,16404,-227,396,-51,-11000,-3000,263000,713342,
732,-920,16244,-264,338,-32,-11000,-3000,263000,713344,
612,-992,16196,-300,258,-43,-11000,-3000,263000,713346,
664,-968,16060,-466,-143,45,-11000,-3000,263000,713359,
792,-864,16108,-619,-260,32,-11000,-3000,263000,713361,
952,-828,16128,-534,-239,71,-11000,-3000,263000,713363,
1184,-940,16460,-691,-376,102,-11000,-3000,263000,713376,
1232,-996,16376,-590,-306,86,-11000,-3000,263000,713378,
1384,-896,16388,-690,-318,129,-11000,-3000,263000,713381,
1284,-1084,16516,-554,-51,80,-11000,-3000,263000,713393,
1360,-1024,16232,-460,64,58,-11000,-3000,263000,713395,
1284,-1000,16304,-522,27,23,-11000,-3000,263000,713398,
1344,-1076,16204,-423,160,45,-11000,-3000,263000,713410,
1208,-1024,16356,-516,166,68,-11000,-3000,263000,713413,
1316,-964,16224,-408,165,38,-11000,-3000,263000,713415,
1308,-1060,16168,-364,168,4,-11000,-3000,263000,713428,
1212,-948,16208,-489,107,-29,-11000,-3000,263000,713430,
1180,-1024,16316,-361,145,-7,-11000,-3000,263000,713432,
1140,-908,16064,-512,171,-67,-11000,-3000,263000,713445,
1256,-892,16244,-424,188,-74,-11000,-3000,263000,713447,
1280,-864,16376,-564,144,-65,-11000,-3000,263000,713449,
1360,-960,16280,-709,103,-148,-11000,-3000,263000,713462,
1312,-968,16232,-659,142,-141,-11000,-3000,263000,713464,
1204,-872,16336,-767,77,-173,-11000,-3000,263000,713466,
1152,-992,16348,-666,103,-217,-11000,-3000,263000,713479,
1148,-1084,16476,-769,55,-220,-11000,-3000,263000,713481,
1192,-1068,16312,-641,114,-205,-11000,-3000,263000,713483,
1276,-1120,16144,-495,245,-155,-11000,-3000,263000,713496,
1272,-1000,16376,-562,217,-164,-11000,-3000,263000,713498,
1256,-1080,16376,-431,311,-157,-11000,-3000,263000,713501,
944,-1064,16188,-520,334,-141,-11000,-3000,263000,713513,
1060,-952,16392,-389,374,-138,-11000,-3000,263000,713515,
1004,-952,16292,-565,320,-134,-11000,-3000,263000,713518,
832,-896,16188,-732,178,-106,-11000,-3000,263000,713530,
884,-1036,16204,-726,145,-64,-11000,-3000,263000,713533,
888,-952,16188,-808,72,-92,-11000,-2000,263000,713535,
680,-992,16416,-713,-276,-105,-11000,-3000,263000,713547,
900,-1044,16328,-828,-382,-99,-11000,-3000,263000,713550,
748,-1080,16268,-677,-401,-120,-11000,-3000,263000,713552,
1032,-1148,16408,-601,-557,-39,-11000,-3000,263000,713565,
1144,-972,16360,-645,-627,-35,-11000,-3000,263000,713567,
1248,-928,16420,-582,-561,-34,-11000,-3000,263000,713569,
1608,-916,16292,-672,-364,-10,-11000,-3000,263000,713582,
1416,-1024,16436,-581,-271,-16,-11000,-3000,263000,713584,
