Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
7696,604,15288,-421,162,51,-5000,-24000,223000,390194,
7672,572,15320,-431,153,16,-5000,-24000,223000,390197,
7836,576,15320,-438,52,1,-5000,-24000,223000,390209,
7832,640,15464,-417,100,-19,-5000,-24000,223000,390212,
7804,584,15440,-400,64,-17,-5000,-24000,223000,390214,
7840,616,15044,-458,95,14,-5000,-24000,223000,390227,
7824,664,15128,-443,55,4,-5000,-24000,223000,390229,
7864,640,15120,-500,81,44,-5000,-24000,223000,390231,
7816,664,15288,-492,122,2,-5000,-24000,223000,390234,
7808,624,15312,-507,150,103,-5000,-24000,223000,390246,
7796,556,15272,-480,170,77,-5000,-24000,223000,390249,
7780,480,15356,-472,119,83,-5000,-24000,223000,390251,
7880,608,15336,-433,183,64,-5000,-24000,223000,390264,
7940,592,15340,-448,147,64,-5000,-24000,223000,390266,
7884,580,15368,-486,154,88,-5000,-24000,223000,390269,
8044,568,15272,-467,174,54,-5000,-24000,223000,390271,
7952,636,15100,-484,235,25,-5000,-24000,223000,390284,
8052,608,15148,-496,301,8,-5000,-24000,223000,390286,
7868,596,15188,-436,294,5,-5000,-24000,223000,390288,
7748,632,15208,-460,448,23,-5000,-24000,223000,390301,
7788,484,15192,-437,461,26,-5000,-24000,223000,390303,
7880,512,15184,-463,468,48,-5000,-24000,223000,390306,
7744,564,15000,-469,494,19,-5000,-24000,223000,390308,
7696,624,15164,-495,391,40,-5000,-24000,223000,390321,
7560,660,15204,-466,387,26,-5000,-24000,223000,390323,
7660,540,15240,-478,307,47,-5000,-24000,223000,390326,
7612,524,15448,-465,192,-7,-5000,-24000,223000,390338,
7644,560,15320,-464,120,20,-5000,-24000,223000,390341,
7640,476,15408,-464,151,38,-5000,-24000,223000,390343,
7792,536,15288,-486,120,-10,-5000,-24000,223000,390346,
7668,584,15384,-435,110,65,-5000,-24000,223000,390358,
7804,484,15340,-418,150,40,-5000,-24000,223000,390361,
7808,500,15504,-384,113,67,-5000,-24000,223000,390363,
7824,608,15256,-370,162,64,-5000,-24000,223000,390375,
7848,580,15312,-426,137,102,-5000,-24000,223000,390378,
7876,664,15164,-448,167,79,-5000,-24000,223000,390380,
7780,604,15260,-431,200,102,-5000,-24000,223000,390383,
7780,644,15164,-495,162,70,-5000,-24000,223000,390395,
7832,592,15328,-438,188,49,-5000,-24000,223000,390398,
7780,632,15148,-469,141,97,-5000,-24000,223000,390400,
7872,544,15304,-510,165,69,-5000,-24000,223000,390413,
7764,516,15132,-508,148,67,-5000,-24000,223000,390415,
7876,468,15296,-517,157,41,-5000,-24000,223000,390417,
7992,432,15220,-473,183,28,-5000,-24000,223000,390420,
7988,512,15228,-527,208,-2,-5000,-24000,223000,390433,
7856,556,15340,-475,243,-37,-5000,-24000,223000,390435,
7748,604,15208,-529,230,-6,-5000,-24000,223000,390437,
7768,564,15292,-483,331,-11,-5000,-24000,223000,390450,
7780,544,15344,-511,342,-12,-5000,-24000,223000,390452,
7852,640,15292,-549,346,-14,-5000,-24000,223000,390455,
7788,528,15184,-486,350,-55,-5000,-24000,223000,390467,
7696,576,15088,-473,403,-38,-5000,-24000,223000,390470,
7736,556,15112,-439,337,-33,-5000,-24000,223000,390472,
7632,660,15372,-441,309,-9,-5000,-24000,223000,390485,
7728,676,15224,-449,222,-18,-5000,-24000,223000,390487,
7744,704,15236,-445,242,32,-5000,-24000,223000,390489,
7632,684,15396,-453,222,9,-5000,-24000,223000,390492,
7652,792,15332,-467,128,69,-5000,-24000,223000,390504,
7800,632,15220,-396,68,38,-5000,-24000,223000,390507,
7844,800,15284,-454,75,97,-5000,-24000,223000,390509,
7908,632,15288,-436,131,92,-5000,-24000,223000,390522,
7876,668,15312,-467,154,107,-5000,-24000,223000,390524,
7708,644,15440,-504,216,132,-5000,-24000,223000,390527,
7856,600,15312,-513,231,127,-5000,-24000,223000,390539,
7712,516,15164,-497,251,89,-5000,-24000,223000,390542,
7684,604,15184,-457,262,81,-5000,-24000,223000,390544,
7684,500,15484,-479,285,60,-5000,-24000,223000,390557,
7616,540,15244,-471,257,68,-5000,-24000,223000,390559,
7748,580,15380,-506,241,76,-5000,-24000,223000,390562,
7672,472,15276,-472,205,16,-5000,-24000,223000,390574,
7720,476,15236,-508,231,17,-5000,-24000,223000,390576,
7864,500,15304,-507,243,13,-5000,-24000,223000,390579,
7908,564,15224,-488,213,-12,-5000,-24000,223000,390581,
7868,480,15256,-480,238,1,-5000,-24000,223000,390594,
7784,512,15260,-437,203,17,-5000,-24000,223000,390596,
7832,540,15340,-522,199,48,-5000,-24000,223000,390598,
7888,540,15364,-422,209,30,-5000,-24000,223000,390611,
7756,572,15184,-480,189,37,-5000,-24000,223000,390613,
7756,572,15376,-490,221,48,-5000,-24000,223000,390616,
7740,572,15272,-456,204,20,-5000,-24000,223000,390618,
7712,660,15244,-481,189,44,-5000,-24000,223000,390631,
7832,660,15228,-437,126,46,-5000,-24000,223000,390633,
7724,552,15112,-454,146,53,-5000,-24000,223000,390636,
7856,468,15360,-433,120,61,-5000,-24000,223000,390648,
7796,644,15296,-452,119,81,-5000,-24000,223000,390651,
7824,680,15284,-457,167,52,-5000,-24000,223000,390653,
7816,564,15352,-412,141,66,-5000,-24000,223000,390656,
7868,568,15284,-447,199,62,-5000,-24000,223000,390668,
7844,532,15376,-395,139,50,-5000,-24000,223000,390671,
7800,576,15284,-425,198,86,-5000,-24000,223000,390673,
7712,588,15320,-423,180,70,-5000,-24000,223000,390686,
7824,460,15336,-429,176,55,-5000,-24000,223000,390688,
7848,516,15404,-391,184,51,-5000,-24000,223000,390691,
7792,504,15232,-416,150,59,-5000,-24000,223000,390693,
7848,656,15160,-423,199,25,-5000,-24000,223000,390705,
7844,632,15320,-422,149,51,-5000,-24000,223000,390708,
7860,616,15204,-471,159,45,-5000,-24000,223000,390710,
7872,484,15256,-426,176,51,-5000,-24000,223000,390723,
7812,504,15272,-449,204,27,-5000,-24000,223000,390725,
7680,540,15280,-411,191,25,-5000,-24000,223000,390728,
7780,612,15224,-451,204,59,-5000,-24000,223000,390730,
7728,496,15392,-431,184,33,-5000,-24000,223000,390743,
7732,588,15340,-482,177,53,-5000,-24000,223000,390745,
7732,648,15440,-481,232,52,-5000,-24000,223000,390747,
7828,520,15228,-484,182,27,-5000,-24000,223000,390760,
7792,548,15328,-484,211,29,-5000,-24000,223000,390763,
7812,624,15216,-447,163,51,-5000,-24000,223000,390765,
7812,568,15268,-436,165,79,-5000,-24000,223000,390767,
7820,520,15256,-458,158,62,-5000,-24000,223000,390780,
7852,512,15156,-456,170,59,-5000,-24000,223000,390782,
7828,556,15280,-453,137,40,-5000,-24000,223000,390785,
7868,560,15348,-459,211,22,-5000,-24000,223000,390797,
7864,604,15224,-441,187,47,-5000,-24000,223000,390800,
7828,580,15468,-460,180,73,-5000,-24000,223000,390802,
7744,508,15320,-491,236,33,-5000,-24000,223000,390804,
7856,504,15276,-484,180,44,-5000,-24000,223000,390817,
7876,580,15188,-479,206,18,-5000,-24000,223000,390819,
7848,656,15284,-457,193,44,-5000,-24000,223000,390822,
7840,536,15052,-476,237,3,-5000,-24000,223000,390834,
7824,488,15276,-435,194,13,-5000,-24000,223000,390837,
7912,556,15304,-452,179,57,-5000,-24000,223000,390839,
7852,564,15160,-482,237,-1,-5000,-24000,223000,390842,
7736,580,15336,-480,225,18,-5000,-24000,223000,390854,
7772,532,15224,-465,252,0,-5000,-24000,223000,390857,
7792,540,15304,-452,230,20,-5000,-24000,223000,390859,
7764,752,15332,-436,238,60,-5000,-24000,223000,390875,
7796,668,15380,-440,254,49,-5000,-24000,223000,390878,
7696,688,15312,-392,228,28,-5000,-24000,223000,390880,
7728,664,15416,-416,214,72,-5000,-24000,223000,390883,
7748,696,15164,-409,167,74,-5000,-24000,222000,390895,
7688,720,15224,-451,161,96,-5000,-24000,222000,390898,
7668,768,15308,-444,202,56,-5000,-24000,222000,390900,
7868,456,15252,-449,123,72,-5000,-24000,222000,390913,
7716,624,15292,-468,129,57,-5000,-24000,222000,390915,
7776,592,15316,-433,118,105,-5000,-24000,222000,390917,
7696,536,15312,-466,120,90,-5000,-24000,222000,390920,
7724,508,15408,-422,118,92,-5000,-24000,222000,390932,
7888,580,15240,-425,88,77,-5000,-24000,222000,390935,
7856,572,15140,-468,125,47,-5000,-24000,222000,390937,
7852,520,15304,-463,109,36,-5000,-24000,222000,390950,
7880,496,15284,-438,129,20,-5000,-24000,222000,390952,
7844,472,15196,-425,120,-8,-5000,-24000,222000,390954,
7896,564,15456,-438,125,28,-5000,-24000,222000,390957,
7916,500,15292,-420,137,32,-5000,-24000,222000,390969,
7952,504,15244,-466,147,35,-5000,-24000,222000,390972,
7832,556,15332,-439,184,15,-5000,-24000,222000,390974,
7796,708,15420,-443,225,38,-5000,-24000,222000,390987,
7832,632,15248,-464,253,21,-5000,-24000,222000,390989,
7828,652,15436,-400,224,47,-5000,-24000,222000,390991,
7764,580,15232,-463,249,50,-5000,-24000,222000,390994,
7860,600,15248,-430,220,63,-5000,-24000,222000,391006,
7784,624,15204,-476,193,82,-5000,-24000,222000,391009,
7784,564,15196,-481,239,37,-5000,-24000,222000,391011,
7812,472,15244,-493,164,50,-5000,-24000,222000,391024,
7720,508,15312,-468,204,47,-5000,-24000,222000,391026,
7900,552,15240,-444,160,33,-5000,-24000,222000,391028,
7796,556,15364,-490,166,50,-5000,-24000,222000,391031,
7924,520,15148,-419,194,3,-5000,-24000,222000,391043,
7760,500,15272,-462,163,31,-5000,-24000,222000,391046,
7920,480,15244,-446,190,3,-5000,-24000,222000,391048,
7836,512,15224,-449,202,-19,-5000,-24000,222000,391061,
7824,480,15148,-450,178,-13,-5000,-24000,222000,391063,
7736,552,15244,-394,168,-6,-5000,-24000,222000,391065,
7764,516,15168,-405,167,-1,-5000,-24000,222000,391078,
7804,492,15260,-410,138,3,-5000,-24000,222000,391080,
7780,652,15316,-419,105,24,-5000,-24000,222000,391083,
7748,688,15312,-408,143,-32,-5000,-24000,222000,391085,
7896,736,15292,-450,92,8,-5000,-24000,222000,391098,
