Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-6312,2036,13968,-669,-6,18,0,26000,331000,330562,
-6376,2020,13944,-742,295,26,0,26000,331000,330574,
-6324,1976,13924,-803,239,64,0,26000,331000,330577,
-6268,1964,14028,-761,367,24,0,26000,331000,330579,
-6424,1896,14036,-839,276,40,0,26000,331000,330592,
-6428,1816,14088,-783,316,11,0,26000,331000,330594,
-6376,1804,14032,-821,295,0,0,26000,331000,330596,
-6440,1816,14076,-772,277,-47,0,26000,331000,330599,
-6460,1768,14200,-682,160,-82,0,26000,331000,330611,
-6612,1804,14156,-647,152,-92,0,26000,331000,330613,
-6412,1972,14308,-665,128,-86,0,26000,331000,330616,
-6468,1996,14016,-546,29,-115,0,26000,331000,330628,
-6372,1956,14160,-548,35,-145,0,26000,331000,330631,
-6436,1980,14056,-539,3,-117,0,26000,331000,330633,
-6396,1988,14136,-525,35,-181,0,26000,331000,330635,
-6348,1984,14156,-525,36,-243,0,26000,331000,330648,
-6352,1960,14212,-526,81,-248,0,26000,331000,330650,
-6292,1840,14124,-542,34,-268,0,26000,331000,330652,
-6440,1964,14192,-560,108,-271,0,26000,331000,330665,
-6444,1912,14176,-589,39,-277,0,26000,331000,330667,
-6500,1980,14188,-566,133,-249,0,26000,331000,330670,
-6392,1928,14080,-635,65,-276,0,26000,331000,330672,
-6432,1992,14172,-604,162,-248,0,26000,331000,330684,
-6476,1908,14176,-634,97,-252,0,26000,331000,330687,
-6500,2020,14208,-605,208,-294,0,26000,331000,330689,
-6568,2060,14096,-632,168,-310,0,26000,331000,330701,
-6532,1968,14016,-620,220,-296,0,26000,331000,330704,
-6508,1980,14064,-619,197,-302,0,26000,331000,330706,
-6524,2048,14148,-593,228,-289,0,26000,331000,330708,
-6636,1904,14048,-573,102,-278,0,26000,331000,330721,
-6592,1984,14164,-521,145,-282,0,26000,331000,330723,
-6704,1972,14212,-570,84,-293,0,26000,331000,330725,
-6672,1836,14152,-488,129,-315,0,26000,331000,330738,
-6624,1860,14164,-528,87,-315,0,26000,331000,330740,
-6628,1840,14148,-465,163,-305,0,26000,331000,330743,
-6696,1860,14132,-541,84,-327,0,26000,331000,330745,
-6756,1816,14432,-450,167,-271,0,26000,331000,330757,
-6728,1828,14052,-525,145,-290,0,26000,331000,330760,
-6740,1848,14156,-467,158,-251,0,26000,331000,330762,
-6756,1820,14120,-496,78,-255,0,26000,331000,330775,
-6732,1828,13980,-455,84,-250,0,26000,331000,330777,
-6828,1848,14088,-454,80,-246,0,26000,331000,330779,
-6876,1776,14192,-415,6,-272,0,26000,331000,330782,
-6772,1836,14060,-392,3,-219,0,26000,331000,330794,
-6904,1776,14032,-390,-59,-185,0,26000,331000,330797,
-6716,1820,14104,-397,-11,-208,0,26000,331000,330799,
-6740,1884,14100,-389,38,-115,0,26000,331000,330811,
-6660,1872,14064,-407,89,-112,0,26000,331000,330814,
-6636,1940,14112,-419,111,-86,0,26000,331000,330816,
-6640,1912,13984,-429,151,-84,0,26000,331000,330818,
-6676,1976,14184,-550,214,-5,0,26000,331000,330831,
-6548,1960,14076,-539,308,-40,0,26000,331000,330833,
-6652,1992,13932,-574,253,14,0,26000,331000,330836,
-6632,1896,14136,-606,372,18,0,26000,331000,330848,
-6768,1840,14084,-635,302,-8,0,26000,331000,330850,
-6728,1844,14148,-614,317,54,0,26000,331000,330853,
-6656,1912,14008,-634,309,-10,0,26000,331000,330855,
-6856,1844,14144,-535,100,18,0,26000,331000,330868,
-6968,1848,14132,-561,49,29,0,26000,331000,330870,
-6828,1812,14104,-536,-15,-12,0,26000,331000,330872,
-6668,1804,14068,-441,-174,-35,0,26000,331000,330885,
-6636,1948,14072,-418,-174,-43,0,26000,331000,330887,
-6612,1948,14052,-435,-248,-47,0,26000,331000,330889,
-6552,1856,14044,-395,-208,-44,0,26000,331000,330891,
-6256,2004,14276,-426,-136,-64,0,26000,331000,330904,
-6260,1960,14352,-377,-111,-41,0,26000,331000,330906,
-6336,1960,14076,-447,-29,-55,0,26000,331000,330908,
-6268,2124,14040,-478,118,0,0,26000,331000,330921,
-6288,2056,13832,-482,220,-40,0,26000,331000,330923,
-6264,1992,13852,-491,186,-14,0,26000,331000,330925,
-6260,2112,13924,-517,297,-4,0,26000,331000,330928,
-6520,1992,14056,-565,360,-18,0,26000,331000,330940,
-6572,2004,14000,-560,393,-40,0,26000,331000,330943,
-6548,1836,14044,-577,344,-27,0,26000,331000,330945,
-6584,1812,14076,-510,264,-85,0,26000,331000,330957,
-6640,1868,14080,-575,150,-80,0,26000,331000,330960,
-6772,1820,13996,-486,167,-84,0,26000,331000,330962,
-6720,1772,14100,-503,58,-81,0,26000,331000,330964,
-6628,1832,13940,-461,-43,-140,0,26000,331000,330977,
-6600,1840,14012,-477,-122,-132,0,26000,331000,330979,
-6644,1892,14068,-444,-59,-118,0,26000,331000,330981,
-6552,1856,14028,-500,-124,-152,0,26000,331000,330994,
-6512,1928,13988,-503,-35,-171,0,26000,331000,330996,
-6584,1956,14012,-564,-62,-159,0,26000,331000,330999,
-6528,1952,13976,-492,53,-138,0,26000,331000,331001,
-6568,1952,13784,-605,123,-145,0,26000,331000,331013,
-6592,1884,13828,-545,149,-125,0,26000,331000,331016,
-6456,1896,13924,-598,172,-112,0,26000,331000,331018,
-6620,1796,13928,-590,271,-60,0,26000,331000,331031,
-6492,1832,13932,-630,243,-62,0,26000,331000,331033,
-6532,1816,13892,-600,311,-41,0,26000,331000,331035,
-6608,1864,13952,-659,271,-30,0,26000,331000,331037,
-6652,1856,13908,-687,358,5,0,26000,331000,331050,
-6648,1848,13864,-720,326,5,0,26000,331000,331052,
-6620,1848,13988,-721,299,8,0,26000,331000,331055,
-6632,1792,13900,-771,303,20,0,26000,331000,331057,
