Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-6656,-13672,6472,45,-37,-55,-63000,23000,119000,366391,
-6476,-13732,6428,60,-64,-32,-63000,23000,119000,366404,
-6424,-13748,6408,38,2,-23,-63000,23000,119000,366406,
-6540,-13696,6536,67,-38,-19,-63000,23000,119000,366408,
-6512,-13712,6392,115,56,-4,-63000,23000,119000,366420,
-6456,-13648,6556,114,65,7,-63000,23000,119000,366423,
-6532,-13732,6508,113,83,1,-63000,23000,119000,366425,
-6432,-13784,6320,180,135,15,-63000,23000,119000,366437,
-6500,-13656,6500,188,158,9,-63000,23000,119000,366440,
-6496,-13640,6336,167,138,1,-63000,23000,119000,366442,
-6592,-13800,6672,234,175,-4,-63000,23000,119000,366454,
-6552,-13704,6596,207,169,-2,-63000,23000,119000,366457,
-6556,-13820,6408,218,148,5,-63000,23000,119000,366459,
-6568,-13776,6452,257,116,-28,-63000,23000,119000,366471,
-6648,-13732,6540,231,115,8,-63000,23000,119000,366474,
-6656,-13676,6684,255,104,-6,-63000,23000,119000,366476,
-6680,-13820,6532,241,78,-4,-63000,23000,119000,366488,
-6692,-13804,6272,241,75,-39,-63000,23000,119000,366491,
-6692,-13868,6616,251,62,-39,-63000,23000,119000,366494,
-6672,-13872,6460,254,77,-10,-63000,23000,119000,366497,
-6544,-13844,6356,274,59,-26,-63000,23000,119000,366509,
-6656,-13752,6524,299,63,-22,-63000,23000,119000,366511,
-6548,-13832,6492,309,72,-9,-63000,23000,119000,366514,
-6524,-13700,6468,312,76,5,-63000,23000,119000,366526,
-6512,-13772,6236,335,128,22,-63000,23000,119000,366528,
-6504,-13772,6388,334,116,14,-63000,23000,119000,366531,
-6512,-13792,6292,313,185,37,-63000,23000,119000,366543,
-6500,-13712,6464,316,185,40,-63000,23000,119000,366546,
-6464,-13704,6440,329,155,19,-63000,23000,119000,366548,
-6572,-13680,6340,310,252,25,-63000,23000,119000,366560,
-6620,-13700,6380,298,212,31,-63000,23000,119000,366562,
-6508,-13780,6432,305,234,9,-63000,23000,119000,366565,
-6712,-13692,6320,243,187,-8,-63000,23000,119000,366577,
-6708,-13676,6508,255,149,0,-63000,23000,119000,366580,
-6548,-13664,6352,234,159,-13,-63000,23000,119000,366582,
-6764,-13700,6296,208,66,-18,-63000,23000,119000,366594,
-6668,-13672,6272,188,73,-10,-63000,23000,119000,366597,
-6672,-13636,6484,206,51,-14,-63000,23000,119000,366599,
-6564,-13692,6308,156,29,-6,-63000,23000,119000,366611,
-6596,-13604,6412,163,4,-2,-63000,23000,119000,366614,
-6624,-13612,6364,159,25,-5,-63000,23000,119000,366616,
-6480,-13648,6336,114,1,-3,-63000,23000,119000,366628,
-6532,-13632,6272,113,24,27,-63000,23000,119000,366631,
-6468,-13584,6092,101,31,26,-63000,23000,119000,366633,
-6428,-13608,6308,79,99,6,-63000,23000,119000,366645,
-6436,-13788,6368,71,111,31,-63000,23000,119000,366648,
-6412,-13628,6280,72,117,27,-63000,23000,119000,366650,
-6568,-13700,6292,63,211,20,-63000,23000,119000,366662,
-6524,-13608,6352,72,205,8,-63000,23000,119000,366665,
-6556,-13628,6312,64,220,10,-63000,23000,119000,366667,
-6604,-13720,6256,50,199,-6,-63000,23000,118000,366680,
-6608,-13768,6468,55,186,0,-63000,23000,118000,366682,
-6708,-13700,6492,52,160,-6,-63000,23000,118000,366684,
-6748,-13684,6324,36,115,-19,-63000,23000,118000,366697,
-6668,-13680,6576,25,94,-12,-63000,23000,118000,366699,
-6644,-13736,6308,22,89,-7,-63000,23000,118000,366701,
-6756,-13712,6420,1,75,-12,-63000,23000,118000,366713,
-6656,-13700,6524,23,58,-9,-63000,23000,118000,366716,
-6584,-13808,6444,23,74,9,-63000,23000,118000,366718,
-6484,-13812,6468,26,48,-1,-63000,23000,118000,366730,
-6600,-13728,6252,7,73,-11,-63000,23000,118000,366733,
-6544,-13716,6524,15,60,23,-63000,23000,118000,366735,
-6568,-13712,6484,18,112,24,-63000,23000,118000,366748,
-6600,-13748,6392,28,123,29,-63000,23000,118000,366750,
-6564,-13736,6272,25,104,18,-63000,23000,118000,366752,
-6600,-13768,6384,24,127,34,-63000,23000,118000,366765,
-6536,-13700,6360,34,137,52,-63000,23000,118000,366767,
-6580,-13648,6540,40,151,56,-63000,23000,118000,366769,
-6520,-13760,6416,27,139,63,-63000,23000,118000,366782,
-6580,-13664,6436,59,132,62,-63000,23000,118000,366784,
-6632,-13688,6588,38,132,56,-63000,23000,118000,366786,
-6604,-13712,6540,40,112,17,-63000,23000,118000,366799,
-6716,-13788,6428,29,110,41,-63000,23000,118000,366801,
-6724,-13760,6404,11,71,23,-63000,23000,118000,366803,
-6788,-13596,6452,28,63,14,-63000,23000,118000,366816,
-6596,-13712,6516,32,15,20,-63000,23000,118000,366818,
-6700,-13692,6752,40,20,-6,-63000,23000,118000,366820,
-6624,-13632,6508,61,13,24,-63000,23000,118000,366833,
-6604,-13792,6384,42,10,21,-63000,23000,118000,366835,
-6580,-13676,6500,53,7,21,-63000,23000,118000,366837,
-6508,-13700,6372,60,25,46,-63000,23000,118000,366850,
-6532,-13784,6404,58,43,58,-63000,23000,118000,366852,
-6472,-13672,6412,56,64,53,-63000,23000,118000,366854,
-6540,-13864,6400,84,113,43,-63000,23000,118000,366867,
-6428,-13776,6544,98,135,64,-63000,23000,118000,366869,
-6600,-13760,6288,82,114,40,-63000,23000,118000,366871,
-6528,-13664,6396,95,181,44,-63000,23000,118000,366884,
-6536,-13704,6376,82,176,42,-63000,23000,118000,366886,
-6564,-13832,6416,97,181,26,-63000,23000,118000,366888,
-6744,-13772,6308,93,138,-2,-63000,23000,118000,366901,
-6656,-13640,6468,56,142,-6,-63000,23000,118000,366903,
-6700,-13708,6392,85,107,-5,-63000,23000,118000,366905,
-6640,-13660,6456,52,17,-34,-63000,23000,118000,366918,
-6768,-13876,6376,55,14,-41,-63000,23000,118000,366920,
-6716,-13820,6424,43,-11,-38,-63000,23000,118000,366922,
-6572,-13792,6320,45,-51,-45,-63000,23000,118000,366935,
-6584,-13760,6476,51,-18,-34,-63000,23000,118000,366937,
-6484,-13724,6336,32,-31,-45,-63000,23000,118000,366939,
-6620,-13568,6240,48,-5,-69,-63000,23000,118000,366952,
-6576,-13736,6476,59,11,-56,-63000,23000,118000,366954,
-6508,-13668,6400,31,13,-57,-63000,23000,118000,366956,
-6484,-13800,6224,50,84,-57,-63000,23000,118000,366969,
