Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
4500,-736,15440,-418,282,-22,-8000,-17000,217000,168216,
4572,-764,15516,-477,-302,-53,-8000,-17000,217000,168229,
4624,-788,15564,-397,-342,-47,-8000,-17000,217000,168231,
4524,-768,15456,-472,-425,-36,-8000,-17000,217000,168234,
4660,-616,15564,-405,-819,-3,-8000,-17000,217000,168246,
4688,-688,15464,-461,-886,4,-8000,-17000,217000,168248,
4844,-632,15472,-398,-876,8,-8000,-17000,217000,168251,
5116,-588,15444,-476,-979,92,-8000,-17000,217000,168263,
5048,-512,15384,-407,-945,117,-8000,-17000,217000,168266,
5100,-572,15392,-428,-914,122,-8000,-17000,217000,168268,
5508,-608,15328,-416,-614,156,-8000,-17000,217000,168280,
5588,-644,15320,-446,-650,117,-8000,-17000,217000,168283,
5600,-684,15176,-358,-506,125,-8000,-17000,217000,168285,
5580,-880,15228,-442,-222,-14,-8000,-17000,217000,168297,
5572,-684,15416,-372,-110,-10,-8000,-17000,217000,168300,
5524,-696,15260,-429,-145,-37,-8000,-17000,217000,168302,
0,0,0,0,0,0,-8000,-17000,217000,168302,
4688,-720,15492,-415,89,-74,-8000,-15000,201000,176324,
4660,-652,15476,-488,103,-108,-8000,-15000,202000,176015,
4620,-720,15448,-437,133,-133,-8000,-15000,202000,176018,
4784,-720,15500,-461,-378,-233,-8000,-17000,217000,168348,
4764,-656,15312,-378,-369,-207,-8000,-17000,217000,168351,
4820,-608,15296,-476,-389,-197,-8000,-17000,217000,168353,
4956,-752,15452,-431,-470,-176,-8000,-17000,217000,168365,
4804,-776,15308,-403,-573,-154,-8000,-17000,217000,168368,
4824,-756,15472,-420,-576,-182,-8000,-17000,217000,168370,
4960,-676,15344,-433,-845,-188,-8000,-17000,217000,168382,
5036,-788,15312,-446,-832,-199,-8000,-17000,217000,168385,
5016,-752,15372,-387,-853,-166,-8000,-17000,217000,168387,
