Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-3840,-5352,15192,-335,183,-42,-26000,13000,143000,224830,
-3868,-5360,15224,-389,160,-29,-26000,13000,143000,224832,
-3860,-5256,15060,-386,159,-19,-26000,13000,143000,224835,
-3688,-5332,15192,-412,-19,42,-26000,13000,143000,224848,
-3660,-5348,15188,-357,-8,19,-26000,13000,143000,224850,
-3608,-5316,15136,-370,-53,43,-26000,13000,143000,224852,
-3760,-5260,15036,-412,-63,19,-26000,13000,143000,224869,
-3580,-5148,15020,-358,-109,32,-26000,13000,143000,224871,
-3564,-5220,15192,-414,-172,59,-26000,13000,143000,224874,
-3684,-5396,15196,-383,-334,-15,-26000,13000,143000,224886,
-3836,-5400,15264,-414,-349,3,-26000,13000,143000,224889,
-3828,-5332,15100,-391,-331,-21,-26000,13000,143000,224891,
-3552,-5248,15184,-432,-495,52,-26000,13000,144000,224904,
-3500,-5068,15088,-374,-523,-6,-26000,13000,144000,224906,
-3564,-5176,15328,-430,-541,11,-26000,13000,144000,224909,
-3568,-5164,15284,-436,-466,8,-26000,13000,144000,224921,
-3684,-5132,15264,-435,-495,9,-26000,13000,144000,224924,
-3600,-5220,15144,-471,-460,6,-26000,13000,144000,224926,
-3324,-5264,15244,-474,-553,-67,-26000,13000,144000,224939,
-3364,-5292,15232,-438,-534,-97,-26000,13000,144000,224941,
-3392,-5188,15192,-446,-510,-73,-26000,13000,144000,224944,
-3416,-5196,15320,-417,-427,-85,-26000,13000,144000,224956,
-3348,-5360,15416,-461,-411,-70,-26000,13000,144000,224959,
-3380,-5176,15292,-461,-362,-116,-26000,13000,144000,224961,
-3432,-5312,15272,-456,-282,-89,-26000,13000,144000,224974,
-3444,-5228,15256,-433,-251,-83,-26000,13000,144000,224976,
-3316,-5236,15244,-459,-232,-69,-26000,13000,144000,224979,
-3444,-5408,15180,-412,-116,-66,-26000,13000,144000,224992,
-3300,-5292,15140,-503,-99,-34,-26000,13000,144000,224994,
-3528,-5308,15128,-457,-32,-68,-26000,13000,144000,224996,
-3312,-5064,15240,-460,-9,-18,-26000,13000,144000,225009,
-3296,-5120,15388,-473,34,-18,-26000,13000,144000,225011,
-3376,-5128,15368,-460,-17,-3,-26000,13000,144000,225014,
-3364,-5148,15444,-472,-92,-18,-26000,13000,144000,225027,
-3240,-5132,15352,-480,-103,-35,-26000,13000,144000,225029,
-3320,-5200,15384,-513,-105,-47,-26000,13000,144000,225031,
-3360,-5148,15440,-529,-49,-53,-26000,13000,144000,225044,
-3432,-5292,15484,-535,-28,-68,-26000,13000,144000,225046,
-3292,-5312,15620,-502,4,-65,-26000,13000,144000,225049,
-3352,-5304,15308,-535,113,-47,-26000,13000,144000,225061,
-3300,-5208,15476,-543,64,-23,-26000,13000,144000,225064,
-3388,-5256,15392,-560,88,-18,-26000,13000,144000,225066,
-3316,-5376,15164,-502,152,2,-26000,13000,144000,225079,
-3208,-5260,15192,-526,230,-33,-26000,13000,144000,225081,
-3196,-5324,15120,-476,230,-33,-26000,13000,144000,225084,
-3356,-5392,15180,-492,274,3,-26000,13000,144000,225097,
-3304,-5336,15068,-476,251,42,-26000,13000,144000,225099,
-3268,-5344,15312,-493,250,39,-26000,13000,144000,225101,
-3428,-5276,15088,-477,222,33,-26000,13000,144000,225114,
-3456,-5236,15196,-510,244,43,-26000,13000,144000,225116,
-3464,-5316,15304,-459,222,37,-26000,13000,144000,225119,
-3376,-5280,15188,-461,293,-7,-26000,13000,144000,225132,
-3432,-5280,15144,-462,249,6,-26000,13000,144000,225134,
-3416,-5280,15296,-474,291,24,-26000,13000,144000,225136,
-3360,-5244,15168,-453,375,48,-26000,13000,144000,225149,
-3372,-5228,15292,-440,397,15,-26000,13000,144000,225151,
-3388,-5136,15392,-382,364,13,-26000,13000,144000,225154,
-3384,-5324,15484,-393,432,-4,-26000,13000,144000,225167,
-3460,-5352,15376,-355,417,16,-26000,13000,144000,225169,
-3292,-5300,15284,-424,439,-7,-26000,13000,144000,225171,
-3440,-5288,15180,-375,472,3,-26000,13000,144000,225184,
-3504,-5344,15268,-413,497,-7,-26000,13000,144000,225186,
-3424,-5200,15336,-375,503,-8,-26000,13000,144000,225189,
-3544,-5332,15088,-388,425,20,-26000,13000,144000,225205,
-3536,-5356,15172,-427,414,-15,-26000,13000,144000,225208,
-3464,-5380,15212,-370,435,-35,-26000,13000,144000,225210,
-3556,-5280,15068,-375,381,-33,-26000,13000,144000,225223,
-3452,-5292,15252,-337,330,-30,-26000,13000,144000,225225,
-3444,-5352,15108,-370,300,-21,-26000,13000,144000,225227,
-3128,-5296,15204,-337,329,15,-26000,13000,144000,225240,
-3296,-5360,15096,-330,381,-4,-26000,13000,144000,225242,
-3328,-5256,15156,-271,370,-18,-26000,13000,144000,225245,
-3440,-5252,15272,-320,419,-29,-26000,13000,144000,225258,
-3460,-5340,15132,-313,392,-49,-26000,13000,144000,225260,
-3488,-5164,15212,-379,397,-3,-26000,13000,144000,225262,
-3464,-5264,15148,-366,422,-35,-26000,13000,144000,225275,
-3376,-5220,15320,-358,433,-9,-26000,13000,144000,225277,
-3448,-5224,15556,-317,466,-33,-26000,13000,144000,225280,
-3588,-5164,15340,-386,490,-44,-26000,13000,144000,225293,
-3524,-5176,15412,-367,455,-38,-26000,13000,144000,225295,
-3604,-5244,15304,-381,454,12,-26000,13000,144000,225297,
-3512,-5316,15104,-408,379,1,-26000,13000,144000,225310,
-3404,-5256,15064,-440,392,-13,-26000,13000,144000,225312,
