Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-2608,3396,15664,-779,-532,-666,4000,9000,154000,118327,
-2332,3672,15656,-622,-536,-585,4000,9000,154000,118340,
-2420,3680,15584,-589,-464,-493,4000,9000,154000,118342,
-2436,3644,15600,-622,-484,-569,4000,9000,154000,118344,
-2656,3744,15416,-656,-261,-480,4000,9000,154000,118356,
-2576,3700,15392,-759,-312,-520,4000,9000,154000,118359,
-2712,3800,15420,-676,-257,-478,4000,9000,154000,118361,
-2800,3768,15508,-932,-432,-539,4000,9000,154000,118373,
-2700,3752,15496,-804,-416,-519,4000,9000,154000,118376,
-2912,3596,15332,-963,-567,-548,4000,9000,154000,118378,
-2996,3692,15524,-972,-915,-598,4000,9000,154000,118390,
-3052,3504,15432,-1022,-990,-585,4000,9000,154000,118392,
-2892,3544,15396,-981,-1031,-614,4000,9000,154000,118395,
-2532,3500,15656,-903,-1269,-543,4000,8000,154000,118407,
-2608,3532,15604,-1025,-1369,-570,4000,8000,154000,118409,
-2496,3600,15716,-932,-1310,-501,4000,8000,154000,118411,
-2204,3480,15816,-1018,-1123,-522,4000,8000,154000,118424,
-2232,3488,15576,-855,-1040,-498,4000,8000,154000,118426,
-2392,3476,15700,-664,-370,-413,4000,8000,153000,118458,
-2500,3632,15700,-710,-340,-360,4000,8000,153000,118461,
-2376,3604,15632,-641,-326,-396,4000,8000,153000,118463,
-2288,3576,15876,-681,-220,-402,4000,8000,153000,118476,
-2240,3564,15792,-762,-306,-443,4000,8000,153000,118478,
-2348,3732,15748,-687,-207,-418,4000,8000,153000,118480,
-2288,3540,15560,-864,-83,-453,4000,8000,153000,118492,
-2304,3588,15640,-754,-24,-416,4000,8000,153000,118495,
-2176,3572,15564,-867,-40,-436,4000,8000,153000,118497,
-2260,3492,15644,-856,90,-435,4000,8000,153000,118509,
-2260,3604,15656,-868,100,-372,4000,8000,153000,118511,
-2320,3480,15700,-832,45,-393,4000,8000,153000,118514,
-2380,3440,15760,-797,109,-400,4000,8000,153000,118526,
-2424,3528,15712,-901,25,-408,4000,8000,153000,118529,
-2440,3436,15692,-771,90,-363,4000,8000,153000,118531,
-2360,3424,15904,-826,6,-361,4000,8000,153000,118543,
-2264,3480,15696,-716,28,-371,4000,8000,153000,118546,
-2396,3500,15888,-809,-10,-320,4000,8000,153000,118548,
-2308,3520,15820,-781,31,-368,4000,8000,153000,118560,
-2268,3548,15840,-741,83,-321,4000,8000,153000,118563,
-2288,3596,15820,-775,44,-369,4000,8000,153000,118565,
-2208,3532,15776,-718,112,-422,4000,8000,153000,118577,
-2240,3488,15908,-830,69,-426,4000,8000,153000,118580,
-2392,3460,15976,-696,87,-477,4000,8000,153000,118582,
