Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-8,-772,16720,-327,-33,85,-9000,3000,142000,300615,
28,-636,16696,-314,-44,115,-9000,3000,142000,300617,
-24,-864,16672,-333,-32,100,-9000,3000,142000,300620,
60,-668,16596,-337,-38,119,-9000,3000,142000,300622,
104,-540,16736,-331,-51,98,-9000,3000,142000,300634,
80,-660,16676,-317,-20,80,-9000,3000,142000,300637,
76,-684,16696,-296,-71,76,-9000,3000,142000,300639,
192,-672,16820,-319,4,87,-9000,3000,142000,300651,
236,-572,16704,-353,48,78,-9000,3000,142000,300686,
184,-552,16796,-352,51,95,-9000,3000,142000,300688,
256,-664,16664,-387,81,108,-9000,3000,142000,300690,
356,-548,16796,-341,89,33,-9000,3000,142000,300693,
256,-560,16640,-382,106,90,-9000,3000,142000,300705,
156,-524,16784,-358,116,32,-9000,3000,142000,300707,
236,-584,16604,-377,105,44,-9000,3000,142000,300709,
260,-584,16812,-383,132,-14,-9000,3000,142000,300722,
84,-728,16704,-380,122,0,-9000,3000,142000,300724,
192,-724,16728,-408,115,31,-9000,3000,142000,300726,
112,-612,16780,-407,168,-5,-9000,3000,142000,300728,
16,-680,16616,-421,73,11,-9000,3000,142000,300741,
-12,-712,16724,-373,68,7,-9000,3000,142000,300743,
64,-656,16652,-378,18,23,-9000,3000,142000,300745,
40,-596,16800,-421,119,-10,-9000,3000,142000,300758,
80,-680,16840,-441,78,14,-9000,3000,142000,300760,
92,-660,16816,-463,124,41,-9000,3000,142000,300762,
232,-576,16808,-440,122,-4,-9000,3000,142000,300764,
144,-640,16744,-456,119,36,-9000,3000,142000,300777,
252,-664,16744,-418,136,11,-9000,3000,142000,300779,
260,-620,16688,-417,110,43,-9000,3000,142000,300781,
136,-740,16848,-439,195,37,-9000,3000,142000,300821,
260,-716,16696,-365,225,20,-9000,3000,142000,300823,
264,-712,16680,-377,174,59,-9000,3000,142000,300825,
292,-652,16644,-398,147,42,-9000,3000,142000,300828,
-16,-732,16760,-325,66,33,-9000,3000,142000,300840,
-104,-704,16756,-399,74,-8,-9000,3000,142000,300842,
-80,-660,16716,-389,161,14,-9000,3000,142000,300844,
12,-640,16800,-415,89,61,-9000,3000,142000,300857,
168,-636,16808,-389,142,54,-9000,3000,142000,300859,
220,-616,16656,-355,111,61,-9000,3000,142000,300861,
216,-540,16772,-395,74,51,-9000,3000,142000,300863,
124,-640,16836,-321,78,23,-9000,3000,142000,300876,
176,-532,16704,-356,121,31,-9000,3000,142000,300878,
184,-716,16712,-349,162,32,-9000,3000,142000,300880,
276,-632,16824,-381,142,41,-9000,3000,142000,300893,
276,-580,16700,-391,160,5,-9000,3000,142000,300895,
144,-620,16712,-356,149,10,-9000,3000,142000,300897,
200,-696,16580,-373,127,18,-9000,3000,142000,300899,
124,-620,16812,-347,186,31,-8000,3000,142000,300912,
304,-580,16696,-358,173,11,-8000,3000,142000,300914,
156,-592,16888,-366,226,7,-8000,3000,142000,300916,
140,-660,16816,-405,136,17,-8000,3000,142000,300963,
16,-556,16812,-375,162,35,-8000,3000,142000,300965,
152,-524,16780,-368,145,22,-8000,3000,142000,300968,
160,-488,16716,-393,138,60,-8000,3000,142000,300970,
224,-572,16716,-415,210,50,-8000,3000,142000,300982,
284,-488,16748,-439,211,76,-8000,3000,142000,300985,
228,-528,16988,-441,259,48,-8000,3000,142000,300987,
220,-624,16836,-428,231,50,-8000,3000,142000,300999,
268,-552,16680,-412,274,25,-8000,3000,142000,301001,
168,-640,16792,-405,245,55,-8000,3000,142000,301004,
