Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-1920,796,16216,-1482,622,2197,-4000,11000,196000,1080853,
-1868,984,16288,-1615,301,2085,-4000,11000,197000,1080866,
-1688,980,16376,-1507,322,2091,-4000,11000,197000,1080868,
-1800,968,16364,-1626,241,2023,-4000,11000,197000,1080870,
-1928,704,16452,-1440,106,1948,-4000,11000,197000,1080882,
-1992,740,16444,-1592,2,1911,-4000,11000,197000,1080885,
-1888,752,16352,-1454,58,1922,-4000,11000,197000,1080887,
-1800,624,16548,-1548,-95,1826,-4000,11000,197000,1080899,
-1652,652,16556,-1372,-25,1842,-4000,11000,197000,1080902,
-1784,516,16520,-1532,-114,1770,-4000,11000,197000,1080904,
-1544,636,16388,-1363,60,1750,-4000,11000,197000,1080916,
-1600,620,16436,-1484,70,1778,-4000,11000,197000,1080918,
-1572,620,16412,-1311,160,1764,-4000,11000,197000,1080921,
-1648,496,16188,-1430,264,1735,-4000,11000,198000,1080933,
-1864,620,16356,-1336,316,1700,-4000,11000,198000,1080935,
-1816,536,16148,-1443,305,1724,-4000,11000,198000,1080938,
-1792,588,16544,-1392,316,1699,-4000,11000,198000,1080950,
-1728,596,16712,-1447,309,1685,-4000,11000,198000,1080952,
-1792,492,16504,-1453,165,1631,-4000,11000,198000,1080961,
-1852,472,16552,-1327,189,1655,-4000,11000,198000,1080964,
-1980,500,16536,-1436,100,1643,-4000,11000,198000,1080966,
-1720,300,16464,-1278,-42,1601,-4000,11000,198000,1080979,
-1764,396,16588,-1382,-64,1634,-4000,11000,198000,1080981,
-1520,376,16636,-1267,-25,1590,-4000,11000,198000,1080983,
-1692,452,16376,-1327,-123,1534,-4000,11000,198000,1080996,
-1740,476,16356,-1272,-156,1490,-4000,11000,198000,1080998,
-1704,420,16408,-1333,-183,1518,-4000,11000,198000,1081000,
-1572,512,16616,-1322,-371,1357,-5000,11000,199000,1081013,
-1428,520,16312,-1273,-324,1385,-5000,11000,199000,1081015,
-1556,416,16444,-1332,-384,1359,-5000,11000,199000,1081017,
-1684,364,16568,-1197,-505,1256,-5000,11000,199000,1081030,
-1672,316,16528,-1343,-608,1245,-5000,11000,199000,1081032,
-1572,364,16576,-1213,-577,1230,-5000,11000,199000,1081035,
-1408,332,16660,-1245,-643,1091,-5000,11000,199000,1081047,
-1404,376,16644,-1103,-588,1085,-5000,11000,199000,1081049,
-1332,308,16768,-1229,-617,1054,-5000,11000,199000,1081052,
-1132,248,16492,-1124,-402,957,-5000,11000,199000,1081064,
-1316,188,16672,-1100,-307,969,-5000,11000,199000,1081067,
-1184,144,16664,-1075,-241,938,-5000,11000,199000,1081069,
-1136,84,16440,-1066,235,933,-5000,11000,199000,1081081,
-992,172,16416,-972,322,908,-5000,11000,199000,1081083,
-984,120,16612,-1041,356,918,-5000,11000,199000,1081086,
-1112,4,16440,-942,610,892,-5000,11000,199000,1081098,
-1388,88,16520,-916,654,933,-5000,11000,199000,1081100,
-1404,-32,16488,-885,652,897,-5000,11000,199000,1081103,
-1488,-80,16468,-791,620,884,-5000,11000,200000,1081115,
-1376,24,16356,-821,584,876,-5000,11000,200000,1081117,
-1320,-60,16404,-803,599,863,-5000,11000,200000,1081119,
