Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
1952,9260,12504,-535,321,-100,28000,-4000,92000,1078129,
1972,9392,12664,-589,407,-155,28000,-4000,92000,1078144,
2076,9264,12596,-769,331,-39,28000,-4000,92000,1078197,
2064,9204,12872,-747,391,-49,28000,-4000,92000,1078210,
1992,9100,12928,-793,449,-75,28000,-4000,92000,1078227,
1976,9208,12916,-711,402,-116,28000,-4000,92000,107,
1996,9232,13080,-695,316,-168,28000,-4000,92000,1078265,
2072,9088,13040,-656,350,-188,28000,-4000,92000,1078299,
2020,9120,13060,-656,381,-205,28000,-4000,92000,1078316,
2020,9152,13036,-680,319,-216,28000,-4000,92000,1078329,
1896,9216,13100,-625,239,-185,28000,-4000,92000,1078363,
1980,9076,13000,-638,73,-181,28000,-4000,92000,1078401,
2156,9144,12952,-582,89,-172,28000,-4000,92000,1078414,
2124,8984,13072,-584,127,-254,27000,-4000,92000,1078435,
2264,8896,12904,-491,184,-324,27000,-4000,92000,1078452,
2244,8820,12984,-419,179,-461,27000,-4000,92000,1078469,
2348,8744,12996,-369,155,-768,27000,-4000,92000,1078503,
2420,8624,12932,-291,255,-898,28000,-4000,92000,1078516,
2756,9044,13132,50,542,-1715,28000,-4000,91000,1078569,
2808,9012,13308,31,437,-1778,28000,-4000,91000,10,
2788,9380,13400,268,567,-2311,28000,-3000,91000,1078601,
2776,9464,13300,341,630,-2328,28000,-3000,91000,1078603,
468,9544,12720,-112,-116,-1439,29000,-2000,89000,1078726,
336,9504,12724,-135,-92,-1122,29000,-2000,89000,1078741,
332,9460,12624,-162,-160,-1101,29000,-2000,89000,1078743,
556,9208,12460,-153,-347,-671,29000,-2000,89000,1078775,
924,9392,12296,-299,-152,-508,29000,-2000,89000,1078814,
1204,9212,12276,-496,-22,-5,9364,12168,-540,-24,
1260,9428,12236,-623,-7,-516,29000,-2000,88000,1078882,
1144,9488,12128,-740,76,-475,29000,-2000,88000,1078896,
1192,9556,12112,-841,104,-463,29000,-2000,88000,1078913,
1360,9460,12180,-999,-5,-414,29000,-2000,88000,1078933,
1452,9264,12520,-929,289,-610,28000,-2000,88000,1079013,
1676,9284,12488,-928,492,-1020,28000,-2000,88000,1079067,
1572,9312,12600,-852,478,-1026,28000,-2000,88000,1079069,
1572,9304,12584,-917,495,-1051,28000,-1000,88000,1079071,
1888,9504,12784,-832,820,-1664,28000,-1000,87000,1079122,
1652,10132,13216,-823,864,-2027,28000,-1000,87000,107,
1512,10328,13484,-665,956,-2225,28000,-1000,87000,1079173,
1168,10580,13628,-524,908,-2384,28000,0,87000,1079188,
-2096,12560,14556,1241,1326,-1425,29000,0,86000,1079256,
-2516,12732,14640,1456,1332,-1201,29000,0,86000,1079260,
-3552,12540,14744,2074,1140,-459,29000,0,86000,1079275,
-4440,12396,14900,3136,1036,833,30000,0,12144,14460,
-5224,11944,13976,4573,1479,3180,31000,0,87000,1079331,
-4780,11440,12788,5530,2403,5677,32000,0,88000,1079365,
-4636,11208,12232,5712,2832,6519,33000,0,89000,1079378,
-4408,10824,11388,5875,3347,7681,34000,0,90000,1079397,
-4160,10436,10724,5833,3605,8687,35000,0,9,10312,
-2844,7968,7732,3934,5170,11403,3700,7176,7048,2983,
-2264,6176,7124,1456,5950,13037,38000,0,99000,1079499,
-2020,6148,7232,1248,5979,13119,38000,0,99000,1079502,
276,4024,7800,-2158,6504,14257,37000,-1000,103000,1079538,
1612,2184,8148,-4015,6836,14084,0,0,0,1079538,
2928,1060,8984,-5847,7403,12743,3400,840,9632,-6868,
4864,94,1368,10416,-8363,9347,9115,30000,-3000,116000,
5476,1496,10468,-8574,9572,8691,1768,10620,-9108,10218,
5772,2276,11008,-10201,10764,6057,28000,-2000,119000,1079687,
5936,2716,12492,-11704,10939,3955,0,0,0,1079687,
6512,3036,14768,-13807,11418,190,22000,1000,122000,1079742,
0,0,0,0,0,0,22000,1000,122000,1079742,
5768,2928,17296,-15198,10719,-5444,16000,4000,122000,1079789,
5692,2812,17632,-15293,10533,-5717,16000,400,2928,18600,
5664,2356,19900,-15555,8949,-9659,12000,7000,121000,1079824,
6048,2204,21228,-14915,7949,-12030,9000,8000,119000,1079843,
5924,2056,22344,-14159,7166,-13900,8000,9000,118000,1079858,
5936,2180,22560,-14085,6977,-14292,7000,9000,1180,2300,
4952,2688,24472,-11561,4609,-18335,4000,11000,114000,1079892,
4160,2756,24992,-10268,3267,-19837,2000,11000,112000,1079905,
3968,2976,25036,-9772,2695,-20360,2000,11000,111000,1079,
1340,3448,25336,-6561,-821,-22645,0,11000,106000,1079939,
968,3552,25404,-6121,-1347,-22875,0,110,3908,25880,
-736,3940,25756,-4720,-2876,-23111,-1000,10000,103000,1079958,
-876,3856,25720,-4498,-3080,-23074,-1000,10000,102000,1079960,
