Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
2712,-3560,16164,-1059,-440,161,-19000,-9000,238000,1008392,
2652,-3448,16112,-1097,-527,137,-19000,-9000,238000,1008405,
2640,-3564,16008,-989,-482,152,-19000,-9000,238000,1008407,
2780,-3488,16052,-1090,-518,144,-19000,-9000,238000,1008409,
3060,-3480,16028,-922,-363,233,-19000,-9000,238000,1008422,
3116,-3516,15868,-1070,-399,234,-19000,-9000,238000,1008424,
3056,-3500,15988,-924,-291,279,-19000,-9000,238000,1008426,
3028,-3528,15976,-1004,-199,342,-19000,-9000,238000,1008439,
2988,-3560,16036,-853,-99,373,-19000,-9000,238000,1008441,
3080,-3596,15984,-1005,-163,364,-19000,-9000,238000,1008443,
2892,-3448,15896,-853,-104,407,-19000,-9000,238000,1008456,
2664,-3492,15884,-956,-133,421,-19000,-9000,238000,1008458,
2796,-3500,15980,-844,-154,403,-19000,-9000,238000,1008460,
2524,-3564,16032,-917,-402,385,-19000,-9000,238000,1008473,
2460,-3532,15860,-955,-498,331,-19000,-9000,238000,1008475,
2308,-3584,15972,-914,-534,331,-19000,-9000,238000,1008478,
2652,-3712,15804,-1004,-673,211,-19000,-9000,239000,1008490,
2700,-3616,15912,-911,-623,228,-19000,-9000,239000,1008492,
2884,-3648,15768,-985,-647,191,-19000,-9000,239000,1008495,
2824,-3724,15784,-892,-347,195,-19000,-9000,239000,1008507,
2856,-3700,15948,-1012,-404,178,-19000,-9000,239000,1008510,
2680,-3636,15764,-908,-268,182,-19000,-9000,239000,1008512,
2740,-3648,15912,-1060,-264,92,-20000,-9000,239000,1008524,
2652,-3632,15812,-907,-188,81,-20000,-9000,239000,1008527,
2664,-3656,15904,-1077,-241,70,-20000,-9000,239000,1008529,
2536,-3688,15784,-971,-125,71,-20000,-9000,239000,1008541,
2476,-3596,15940,-1105,-184,67,-20000,-9000,239000,1008544,
2584,-3596,15940,-963,-135,52,-20000,-9000,239000,1008546,
2832,-3576,15788,-1105,-212,53,-20000,-9000,239000,1008559,
2676,-3624,15960,-1030,-193,34,-20000,-9000,239000,1008561,
2708,-3744,15780,-1115,-226,1,-20000,-9000,239000,1008563,
2628,-3656,15864,-1027,-222,-27,-20000,-9000,239000,1008575,
2644,-3640,15624,-1057,-195,39,-20000,-9000,239000,1008578,
2736,-3596,15696,-980,-225,2,-20000,-9000,239000,1008580,
2796,-3616,15884,-981,-149,28,-20000,-9000,239000,1008593,
2728,-3552,15672,-1042,-209,-28,-20000,-9000,239000,1008595,
2888,-3576,15920,-972,-145,18,-20000,-9000,239000,1008597,
2704,-3624,15868,-1064,-190,-35,-20000,-9000,239000,1008610,
