Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-1760,-4484,15820,-573,-190,30,-23000,8000,75000,556529,
-1760,-4584,15848,-516,-218,-2,-23000,8000,75000,556532,
-1464,-4636,15844,-538,-115,1,-23000,8000,75000,556544,
-1468,-4556,15816,-491,-132,6,-23000,8000,75000,556547,
-1540,-4524,15936,-515,-105,23,-23000,8000,75000,556549,
-1276,-4664,16108,-478,0,46,-23000,8000,75000,556562,
-1436,-4632,15976,-517,-21,56,-23000,8000,75000,556564,
-1376,-4548,15936,-544,7,58,-23000,8000,75000,556567,
-1272,-4628,15836,-481,-9,20,-23000,8000,75000,556569,
-1268,-4652,15976,-509,101,16,-23000,8000,75000,556582,
-1404,-4556,15908,-455,86,21,-23000,8000,75000,556584,
-1452,-4576,16000,-505,124,15,-23000,8000,75000,556587,
-1372,-4632,15968,-483,118,50,-23000,8000,75000,556599,
-1348,-4648,15900,-528,167,57,-23000,8000,75000,556602,
-1472,-4580,15984,-510,171,35,-23000,8000,75000,556604,
-1412,-4708,15704,-479,237,39,-23000,8000,75000,556617,
-1460,-4604,15856,-486,296,-9,-23000,8000,75000,556619,
-1496,-4712,15888,-428,296,20,-23000,8000,75000,556622,
-1460,-4624,16004,-443,431,39,-23000,8000,75000,556634,
-1404,-4668,15976,-456,376,58,-23000,8000,75000,556637,
-1384,-4708,15864,-492,396,71,-23000,8000,75000,556639,
-1436,-4576,15992,-465,422,51,-23000,8000,75000,556652,
-1440,-4540,15996,-476,421,46,-23000,8000,75000,556654,
-1600,-4640,15988,-400,370,28,-23000,8000,75000,556656,
-1672,-4680,16160,-444,300,42,-23000,8000,75000,556669,
-1548,-4572,15996,-466,238,65,-23000,8000,75000,556671,
-1692,-4596,16060,-492,205,68,-23000,8000,75000,556674,
-1712,-4492,15900,-457,130,132,-23000,8000,75000,556687,
-1664,-4424,16036,-519,180,129,-23000,8000,75000,556689,
-1732,-4556,15868,-442,158,121,-23000,8000,75000,556691,
-1508,-4624,15992,-521,102,112,-23000,8000,75000,556704,
-1536,-4600,16020,-500,52,106,-23000,8000,75000,556706,
-1440,-4528,16060,-539,28,120,-23000,8000,75000,556709,
-1480,-4620,15920,-460,79,62,-23000,8000,75000,556721,
-1420,-4616,15740,-516,92,104,-23000,8000,75000,556724,
