Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
116,-6288,15336,-359,160,-147,-29000,0,257000,1219613,
160,-6164,15312,-393,154,-210,-29000,0,257000,1219626,
224,-6064,15320,-241,242,-166,-29000,0,257000,1219628,
284,-6244,15416,-364,167,-189,-29000,0,257000,1219630,
-28,-6232,15264,-223,258,-190,-29000,0,257000,1219643,
72,-6124,15172,-381,179,-193,-29000,0,257000,1219645,
-8,-6160,15352,-239,263,-133,-29000,0,257000,1219647,
100,-6012,15176,-373,149,-165,-29000,0,257000,1219660,
204,-6108,15216,-246,216,-163,-29000,0,257000,1219662,
88,-6112,15124,-361,160,-154,-29000,0,257000,1219664,
84,-6148,15208,-276,220,-204,-29000,0,257000,1219677,
36,-6164,15116,-337,169,-180,-29000,0,257000,1219679,
128,-6136,15300,-226,212,-183,-29000,0,257000,1219681,
108,-6080,15328,-338,134,-143,-29000,0,256000,1219693,
68,-6120,15196,-250,124,-158,-29000,0,256000,1219696,
100,-6188,15228,-379,73,-122,-29000,0,256000,1219698,
80,-6140,15076,-293,21,-159,-29000,0,256000,1219,
-1496,-5100,15064,-635,228,-190,-25000,8000,274000,1222723,
-1556,-5176,15348,-465,259,-123,-25000,8000,274000,1222736,
-1552,-5216,15180,-539,242,-109,-25000,8000,274000,1222738,
0,0,0,0,0,0,-25000,8000,274000,1222738,
396,-6232,15224,-210,205,-179,-29000,0,256000,1219744,
264,-6268,15200,-234,265,-141,-29000,0,256000,1219746,
184,-6196,15228,-230,297,-177,-29000,0,256000,1219758,
76,-6192,15160,-159,369,-175,-29000,0,256000,1219760,
76,-6108,15092,-151,353,-196,-29000,0,256000,1219763,
-28,-6212,15460,-125,299,-213,-29000,0,256000,1219775,
64,-6104,15120,-115,248,-234,-29000,0,256000,1219777,
-92,-6220,15316,-117,214,-207,-29000,0,256000,1219780,
-68,-6112,15288,-110,199,-243,-29000,0,256000,1219782,
136,-6036,15280,-78,90,-197,-29000,0,256000,1219795,
108,-5984,15164,-186,6,-241,-29000,0,256000,1219797,
60,-6016,15224,-128,41,-218,-29000,0,256000,1219799,
-12,-6100,15364,-239,-156,-185,-29000,0,256000,1219811,
-4,-5976,14996,-145,-111,-136,-29000,0,256000,1219814,
72,-5980,15140,-187,-221,-192,-29000,0,256000,1219816,
20,-6016,15160,-105,-245,-101,-29000,0,256000,1219828,
232,-6064,15412,-237,-320,-120,-29000,0,256000,1219831,
92,-6180,15264,-124,-273,-83,-29000,0,256000,1219833,
380,-6096,15352,-200,-221,-119,-29000,0,256000,1219845,
532,-6032,15336,-73,-117,-70,-29000,0,256000,1219848,
516,-6096,15472,-184,-149,-80,-29000,0,256000,1219850,
364,-5888,15392,-64,135,-26,-29000,0,256000,1219862,
368,-5920,15272,-227,122,-61,-29000,0,256000,1219865,
176,-5972,15296,-107,207,-36,-29000,0,256000,1219867,
256,-5948,15308,-229,180,-37,-29000,0,256000,1219869,
116,-6068,15428,-81,226,-12,-28000,0,256000,1219882,
36,-6084,15360,-268,140,-32,-28000,0,256000,1219884,
-52,-6040,15476,-118,131,-54,-28000,0,256000,1219886,
-192,-6172,15372,-232,-133,-124,-28000,0,256000,1219899,
-168,-6076,15344,-79,-148,-134,-28000,0,256000,1219901,
