Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-7788,-2636,14196,-630,-274,51,-17000,31000,354000,1208917,
-7636,-2588,14224,-633,-291,17,-17000,31000,354000,1208919,
-7272,-2596,14216,-593,-200,-16,-17000,31000,354000,1208932,
-7280,-2644,14436,-553,-104,-12,-17000,31000,354000,1208935,
-7220,-2500,14496,-538,-19,18,-17000,31000,354000,1208937,
-7208,-2632,14292,-458,334,66,-17000,31000,354000,1208950,
-7312,-2684,14392,-465,406,91,-17000,31000,354000,1208952,
-7400,-2692,14360,-467,455,105,-17000,31000,354000,1208955,
-7560,-2664,14432,-423,404,159,-17000,31000,354000,1208967,
-7584,-2548,14204,-392,443,115,-17000,31000,354000,1208970,
-7692,-2652,14420,-376,365,150,-17000,31000,354000,1208972,
-7708,-2556,14152,-355,149,116,-17000,31000,354000,1208985,
-7612,-2604,14260,-352,62,128,-17000,31000,354000,1208987,
-7620,-2504,14244,-380,40,139,-17000,31000,354000,1208990,
-7456,-2456,14212,-397,-81,108,-17000,31000,354000,1209002,
-7396,-2444,14284,-433,-49,80,-17000,31000,354000,1209005,
-7308,-2400,14236,-410,-22,45,-17000,31000,354000,1209007,
-7212,-2604,14336,-382,105,54,-17000,31000,354000,1209020,
-7116,-2448,14212,-357,86,51,-17000,31000,354000,1209023,
-7108,-2584,14292,-382,125,54,-17000,31000,354000,1209025,
-7364,-2568,14124,-313,185,59,-17000,31000,354000,1209038,
-7420,-2536,14020,-354,171,76,-17000,31000,354000,1209040,
-7504,-2528,14080,-368,165,54,-17000,31000,354000,1209043,
-7580,-2500,14084,-353,-96,69,-17000,31000,354000,1209055,
-7724,-2620,14140,-351,-106,31,-17000,31000,354000,1209058,
-7600,-2596,14040,-338,-176,43,-17000,31000,354000,1209060,
-7656,-2532,14116,-396,-272,8,-16000,31000,354000,1209073,
-7548,-2496,14100,-391,-302,17,-16000,31000,354000,1209075,
-7596,-2632,14148,-403,-260,37,-16000,31000,355000,1209078,
-7308,-2668,14292,-386,-84,9,-16000,31000,355000,1209091,
-7280,-2724,14224,-392,-10,9,-16000,31000,355000,1209093,
-7432,-2652,14212,-311,51,-22,-16000,31000,355000,1209095,
-7428,-2556,14232,-301,325,30,-16000,31000,355000,1209108,
-7480,-2584,14224,-279,339,24,-16000,31000,355000,1209111,
-7460,-2704,14252,-298,328,26,-16000,31000,355000,1209113,
-7636,-2496,14108,-350,267,31,-16000,31000,355000,1209126,
-7616,-2576,14224,-390,248,29,-16000,31000,355000,1209128,
-7792,-2528,14052,-378,-32,8,-16000,31000,355000,1209141,
-7768,-2508,14068,-397,-106,37,-16000,31000,355000,1209143,
-7708,-2560,14124,-400,-96,18,-16000,31000,355000,1209146,
-7484,-2412,14004,-432,-192,68,-16000,31000,355000,1209158,
-7488,-2568,14008,-396,-145,49,-16000,31000,355000,1209161,
