Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
460,1256,15988,-653,-30,0,-3000,-2000,261000,770593,
340,1220,16128,-501,-12,-20,-3000,-2000,261000,770595,
348,1292,16056,-579,-163,56,-3000,-2000,261000,770608,
276,1312,16168,-692,-195,54,-3000,-2000,261000,770610,
556,1312,16060,-586,-165,79,-3000,-2000,261000,770613,
604,1416,16152,-742,-134,81,-3000,-2000,261000,770625,
832,1460,16160,-661,-72,60,-3000,-2000,261000,770627,
628,1268,16208,-761,-45,46,-3000,-2000,261000,770630,
624,1380,16140,-659,26,22,-3000,-2000,261000,770632,
664,1256,16280,-668,264,29,-3000,-2000,261000,770644,
764,1348,16136,-758,242,-14,-3000,-2000,261000,770647,
724,1248,16076,-657,327,31,-3000,-2000,261000,770649,
492,1016,16380,-750,272,9,-3000,-2000,261000,770661,
476,1092,16432,-628,326,55,-3000,-2000,261000,770664,
412,1132,16200,-757,282,24,-3000,-2000,261000,770666,
552,1176,16388,-616,323,78,-3000,-2000,261000,770668,
620,1212,16416,-722,320,77,-3000,-2000,261000,770681,
572,1176,16384,-658,316,32,-3000,-2000,261000,770683,
572,1112,16392,-735,323,58,-3000,-2000,261000,770685,
400,1196,16428,-712,257,61,-3000,-2000,261000,770698,
332,1176,16204,-577,265,98,-3000,-2000,261000,770700,
420,1252,16352,-684,172,48,-3000,-2000,261000,770702,
512,1252,16396,-572,-15,56,-3000,-2000,261000,770715,
444,1344,16316,-670,-69,60,-3000,-2000,261000,770717,
324,1244,16412,-564,-46,10,-3000,-2000,261000,770719,
536,1416,16436,-687,-88,29,-3000,-2000,261000,770722,
664,1352,16544,-692,-16,43,-3000,-2000,261000,770734,
828,1280,16300,-630,30,88,-3000,-2000,261000,770736,
696,1192,16276,-729,51,12,-3000,-2000,261000,770739,
1084,1328,16336,-652,483,-77,-3000,-2000,261000,770751,
960,1364,16248,-790,477,-115,-3000,-2000,261000,770753,
1136,1480,16328,-660,647,-117,-3000,-2000,261000,770756,
768,1368,16456,-849,849,-240,-3000,-2000,261000,770768,
620,1212,16448,-778,883,-271,-3000,-2000,261000,770771,
588,1188,16296,-877,898,-261,-3000,-2000,261000,770773,
536,1124,16320,-990,890,-310,-3000,-2000,261000,770785,
516,1076,16308,-917,908,-291,-3000,-2000,261000,770788,
488,1140,16216,-987,853,-300,-3000,-2000,261000,770790,
156,968,16128,-898,762,-185,-3000,-2000,261000,770802,
120,1020,16240,-990,670,-206,-3000,-2000,261000,770805,
52,988,16344,-855,687,-145,-3000,-2000,261000,770807,
164,892,16404,-886,378,-113,-3000,-2000,261000,770819,
224,820,16428,-795,321,-137,-3000,-2000,261000,770822,
240,876,16448,-833,281,-104,-3000,-2000,261000,770824,
296,1052,16584,-758,-8,-89,-3000,-2000,261000,770836,
272,868,16524,-686,-18,-60,-3000,-2000,261000,770839,
372,992,16384,-755,-45,-75,-3000,-2000,261000,770841,
472,952,16552,-633,-24,-63,-3000,-2000,261000,770843,
532,1000,16460,-664,-28,-140,-3000,-2000,261000,770856,
692,948,16260,-521,41,-110,-3000,-2000,261000,770858,
496,940,16340,-648,-9,-117,-3000,-2000,261000,770861,
680,952,16368,-640,102,-156,-3000,-2000,261000,770873,
600,1040,16264,-647,161,-111,-3000,-2000,261000,770875,
600,1008,16336,-647,173,-146,-3000,-2000,261000,770877,
584,1216,16204,-720,327,-96,-3000,-2000,261000,770890,
564,1048,16192,-827,226,-123,-3000,-2000,261000,770892,
284,1024,16340,-741,270,-59,-3000,-2000,261000,770894,
184,1040,16308,-874,27,50,-4000,-2000,261000,770907,
136,1020,16524,-773,-5,62,-4000,-2000,261000,770909,
