Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-5488,-15676,2668,-640,2507,-3288,-77000,21000,136000,895376,
-5448,-15596,2536,-628,2532,-3271,-77000,21000,136000,895378,
-5456,-15580,2508,-635,2570,-3263,-77000,21000,136000,895380,
-5556,-15472,2728,-553,2749,-3125,-77000,20000,136000,895393,
-5480,-15460,2724,-539,2770,-3089,-77000,20000,136000,895395,
-5600,-15440,2608,-517,2802,-3084,-77000,20000,135000,895397,
-5628,-15444,2576,-458,2985,-2830,-77000,20000,135000,895410,
-5556,-15356,2540,-450,3047,-2739,-77000,20000,135000,895412,
-5568,-15404,2684,-457,3075,-2726,-77000,20000,135000,895414,
-5640,-15332,2560,-439,3257,-2503,-78000,20000,135000,895427,
-5608,-15352,2552,-423,3296,-2488,-78000,20000,135000,895429,
-5700,-15380,2408,-454,3383,-2275,-78000,20000,134000,895441,
-5776,-15384,2616,-449,3357,-2243,-78000,20000,134000,895444,
-5804,-15248,2248,-456,3364,-2212,-78000,20000,134000,895446,
-5856,-15392,2408,-467,3260,-1973,-78000,20000,134000,895459,
-4976,-1704,15552,577,-150,-138,-5000,15000,190000,897856,
-5960,-15372,2284,-555,3020,-1586,-78000,19000,133000,895478,
-5936,-15320,2480,-562,2961,-1581,-78000,19000,133000,895481,
-5992,-15472,2340,-651,2680,-1379,-79000,19000,133000,895493,
-6060,-15448,2372,-683,2618,-1353,-79000,19000,133000,895495,
-5988,-15420,2296,-686,2567,-1345,-79000,19000,133000,895498,
-6052,-15424,2348,-751,2228,-1181,-79000,19000,132000,895510,
-6208,-15448,2300,-805,2162,-1163,-79000,19000,132000,895513,
-6136,-15500,2392,-814,1786,-1019,-79000,19000,132000,895525,
-6048,-15576,2324,-819,1715,-984,-79000,19000,132000,895527,
-6220,-15592,2336,-829,1660,-983,-79000,19000,132000,895530,
-6120,-15504,2284,-822,1242,-871,-79000,19000,132000,895542,
-6016,-15404,2540,-831,1206,-878,-79000,19000,132000,895544,
-5996,-15332,2480,-832,1132,-834,-79000,19000,132000,895547,
-5872,-15528,2488,-854,876,-741,-79000,19000,132000,895559,
-5876,-15304,2576,-863,840,-710,-79000,19000,132000,895562,
-5896,-15480,2436,-884,787,-695,-79000,19000,132000,895564,
-5904,-15488,2504,-895,621,-537,-80000,19000,132000,895576,
-5892,-15480,2328,-888,619,-518,-80000,19000,132000,895579,
-5876,-15484,2604,-880,618,-482,-80000,19000,132000,895581,
-5912,-15592,2304,-816,419,-356,-80000,19000,132000,895593,
-5808,-15648,2360,-798,388,-329,-80000,19000,132000,895596,
-5808,-15416,2352,-808,361,-315,-80000,19000,132000,895598,
-5752,-15372,2540,-872,192,-160,-80000,19000,132000,895611,
-5876,-15496,2540,-859,165,-105,-80000,19000,132000,895613,
-5784,-15412,2616,-879,105,-72,-80000,19000,132000,895615,
-5820,-15424,2532,-818,-139,117,-80000,19000,132000,895627,
-5868,-15484,2664,-821,-193,167,-80000,19000,132000,895630,
-5888,-15584,2536,-798,-262,200,-80000,19000,132000,895632,
-5952,-15560,2692,-720,-617,378,-80000,19000,132000,895645,
-5812,-15560,2396,-751,-673,407,-80000,19000,132000,895647,
-5824,-15524,2668,-739,-764,425,-80000,19000,132000,895649,
-5856,-15528,2524,-771,-1118,656,-80000,19000,132000,895662,
-5844,-15516,2592,-781,-1208,677,-80000,19000,132000,895664,
-5776,-15484,2480,-773,-1281,715,-80000,19000,132000,895666,
-5684,-15572,2476,-786,-1605,895,-80000,19000,132000,895679,
-5636,-15568,2460,-775,-1682,914,-80000,19000,132000,895681,
-5444,-15624,2316,-758,-1917,1015,-80000,19000,132000,895693,
-5520,-15684,2612,-755,-1969,1065,-80000,19000,132000,895696,
-5532,-15732,2304,-729,-1986,1115,-80000,19000,132000,895698,
-5224,-15760,2476,-667,-2158,1250,-80000,19000,133000,895710,
-5240,-15780,2408,-641,-2151,1273,-80000,19000,133000,895713,
-5104,-15692,2536,-624,-2142,1303,-80000,19000,133000,895715,
-5028,-15728,2512,-599,-2120,1383,-80000,19000,133000,895728,
-4956,-15800,2688,-589,-2071,1414,-80000,19000,133000,895730,
-4896,-15860,2688,-564,-2015,1389,-80000,19000,133000,895732,
-4852,-15796,2464,-462,-1731,1556,-80000,20000,133000,895745,
-4796,-15868,2440,-449,-1702,1593,-80000,20000,133000,895747,
-4616,-15832,2336,-421,-1620,1648,-80000,20000,133000,895749,
-4608,-15940,2340,-273,-1189,1744,-80000,20000,133000,895762,
-4628,-15972,2184,-256,-1099,1745,-80000,20000,133000,895764,
-4648,-15892,2324,-166,-907,1870,-80000,20000,133000,895777,
-4692,-15900,2336,-157,-890,1885,-80000,20000,134000,895779,
-4708,-15924,2320,-175,-856,1900,-80000,20000,134000,895781,
-4864,-15876,2424,-73,-816,1886,-80000,20000,134000,895794,
-4904,-15872,2192,-45,-803,1920,-80000,20000,134000,895796,
-4956,-15920,2292,-23,-863,1934,-80000,20000,134000,895798,
-4796,-15828,2472,-29,-1041,1991,-80000,20000,134000,895811,
-4796,-15832,2480,-11,-1048,1965,-80000,20000,134000,895813,
-4724,-15740,2432,9,-1066,1954,-80000,20000,134000,895815,
-4600,-15700,2436,32,-1158,1886,-80000,20000,134000,895828,
-4704,-15600,2204,37,-1155,1878,-80000,20000,134000,895830,
-4568,-15800,2288,26,-1169,1862,-80000,20000,134000,895832,
-4468,-15740,2256,26,-1157,1808,-80000,21000,134000,895845,
-4628,-15760,2376,27,-1166,1784,-80000,21000,134000,895847,
-4676,-15780,2316,32,-1147,1777,-80000,21000,134000,895849,
-4584,-15736,2412,176,-1157,1723,-80000,21000,134000,895862,
-4580,-15700,2384,199,-1178,1721,-80000,21000,134000,895864,
-4552,-15600,2264,207,-1120,1697,-80000,21000,134000,895867,
-4500,-15560,2264,433,-974,1595,-80000,21000,135000,895879,
-4564,-15388,2416,449,-929,1567,-80000,21000,135000,895881,
-4576,-15660,2340,470,-872,1542,-80000,21000,135000,895884,
-4624,-15492,2380,468,-785,1535,-79000,21000,135000,895896,
-4636,-15500,2308,422,-781,1549,-79000,21000,135000,895899,
-4756,-15552,2344,399,-813,1553,-79000,21000,135000,895901,
-4608,-15636,2304,371,-815,1485,-79000,21000,135000,895913,
-4608,-15584,2236,369,-839,1461,-79000,21000,135000,895916,
-4636,-15568,2232,378,-820,1445,-79000,21000,135000,895918,
-4660,-15648,2364,444,-893,1326,-79000,21000,135000,895930,
-4512,-15616,2148,464,-883,1313,-79000,21000,135000,895933,
-4708,-15676,2020,473,-897,1303,-79000,21000,135000,895935,
-4596,-15540,2184,482,-885,1253,-79000,21000,135000,895947,
-4584,-15620,2132,500,-920,1280,-79000,21000,135000,895950,
-4664,-15512,2152,495,-878,1250,-79000,21000,135000,895952,
-4744,-15536,2160,460,-836,1183,-79000,21000,135000,895964,
-4640,-15516,2184,460,-825,1158,-79000,21000,135000,895967,
-4648,-15516,2148,445,-819,1115,-79000,22000,135000,895979,
-4600,-15532,2140,440,-799,1085,-79000,22000,135000,895981,
-4724,-15568,2112,442,-822,1103,-79000,22000,135000,895984,
-4536,-15416,2168,423,-864,1008,-79000,22000,136000,895996,
-4652,-15436,2220,423,-840,1001,-79000,22000,136000,895998,
-4712,-15356,2080,418,-863,983,-79000,22000,136000,896001,
-4656,-15284,2100,359,-958,886,-79000,22000,136000,896013,
-4668,-15416,1960,358,-976,887,-79000,22000,136000,896016,
-4728,-15436,2036,329,-973,870,-79000,22000,136000,896018,
-4840,-15440,2044,298,-1133,794,-79000,22000,136000,896030,
-4820,-15576,2304,290,-1163,780,-79000,22000,136000,896033,
-4908,-15472,2152,303,-1212,764,-79000,22000,136000,896035,
-4856,-15412,2164,283,-1325,640,-79000,22000,136000,896047,
-4960,-15488,2016,280,-1361,605,-79000,22000,136000,896050,
-4716,-15496,2200,262,-1366,582,-79000,22000,136000,896052,
-4712,-15644,2088,222,-1435,469,-79000,22000,136000,896064,
-4788,-15640,2104,236,-1441,440,-79000,22000,136000,896067,
-4788,-15588,2132,235,-1438,427,-79000,22000,136000,896069,
-4692,-15548,2156,279,-1333,349,-79000,22000,136000,896082,
-4644,-15668,2176,280,-1320,394,-78000,22000,136000,896084,
