Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
968,12528,10216,-1514,545,-1661,43000,-2000,199000,885320,
760,12404,10332,-1359,592,-1697,0,0,0,885320,
812,12300,10204,-1155,735,-1689,43000,-1000,199000,885354,
660,12200,10292,-1025,924,-1665,43000,-1000,199000,885371,
660,12160,10188,-917,1018,-1654,43000,-1000,199000,885383,
592,12204,10212,-899,1019,-1628,43000,-1000,199000,885388,
560,12292,10148,-846,1109,-1598,43000,-1000,199000,885403,
344,12400,10140,-721,1236,-1552,43000,0,199000,885420,
204,12376,10164,-744,1083,-1467,43000,0,198000,885437,
240,12524,10156,-677,978,-1368,43000,0,198000,885454,
328,12508,10132,-664,973,-1342,43000,0,198000,885458,
240,12516,10080,-650,1013,-1251,43000,0,198000,885475,
44,12504,10244,-651,950,-1150,43000,0,198000,885492,
-52,12376,10200,-667,744,-1033,43000,0,198000,885509,
100,12464,10260,-573,591,-1018,43000,0,198000,885526,
244,12420,10392,-529,509,-995,43000,0,198000,885541,
0,0,0,0,0,0,43000,0,198000,885541,
236,12404,10348,-378,743,-933,43000,0,198000,885580,
76,12436,10256,-315,638,-931,43000,0,198000,885601,
176,12380,10216,-338,450,-935,43000,0,198000,885614,
108,12424,10220,-265,486,-976,43000,1000,198000,885621,
148,12272,10188,-306,506,-972,4,12324,10068,-331,
268,12308,10316,-431,593,-1045,43000,1000,198000,885650,
148,12188,10256,-491,649,-1058,43000,1000,198000,885672,
-48,11924,10340,-342,736,-1065,43000,1000,198000,885689,
-120,11904,10596,-321,641,-1071,43000,1000,198000,885702,
-168,11816,10536,-172,565,-1109,43000,1000,198000,885719,
-72,11856,10660,-209,512,-1094,43000,1000,198000,885721,
-28,11908,10580,139,556,-1260,43000,2000,198000,885755,
56,11976,10500,313,624,-1320,43000,2000,198000,885772,
24,11948,10540,324,674,-1344,43000,2000,198000,885774,
-48,11832,10528,419,739,-1390,43000,2000,198000,885789,
-12,11948,10564,396,673,-1412,43,11904,10348,441,
-64,12008,10248,424,624,-1470,43000,2000,197000,885808,
-260,12248,10196,432,446,-1466,43000,2000,197000,885825,
-192,12272,10256,313,212,-1505,43000,2000,197000,885842,
-168,12372,10236,251,83,-1575,43000,3000,197000,885857,
-120,12388,10228,216,8,-1621,43000,3000,197000,885859,
-124,12680,10484,230,-14,-1679,43000,3000,197000,885872,
-96,12580,10320,242,-101,-1711,43000,3000,197000,885874,
-116,12700,10448,277,-61,-1734,43000,3000,197000,885876,
-88,12736,10628,270,-214,-1814,43000,3000,197000,885889,
-132,12800,10540,298,-196,-1832,43000,3000,197000,885891,
-176,13044,10780,662,-269,-2106,44000,3000,196000,885923,
-408,13340,10464,806,-126,-2277,44000,3000,196000,885942,
-764,1,13592,10488,910,-44,-2304,44000,3000,196000,
-1100,13596,10336,1114,-55,-2230,44000,4000,196000,885978,
-1208,13708,10196,1228,-38,-2191,44000,4000,196000,885991,
-1264,13832,10292,1323,90,-2165,44000,4000,196000,885995,
-1544,13952,10052,1604,356,-2109,45000,4000,195000,886010,
-2328,14336,9580,2233,787,-1884,45000,5000,195000,886042,
-2388,14412,9420,2301,870,-1834,45000,5000,195000,886044,
-3056,14876,8956,2659,1231,-1492,46000,5000,14984,8960,
-3964,15260,8484,3082,1830,-607,47000,5000,195000,886093,
-4440,15160,8172,3219,2136,35,47000,6000,195000,886110,
-4848,15088,7900,3323,2508,876,48000,6000,196000,886130,
-5076,15064,8028,3374,2585,987,48000,6000,196000,886132,
-5392,14664,7692,3406,2780,1737,49000,6000,196000,886147,
-5896,14312,7632,3303,3050,3532,50000,6000,197000,886178,
-5800,14180,7680,3362,3100,3698,50000,6000,197000,886181,
-5652,13928,7488,3311,3299,4861,50000,6000,198000,886200,
-5528,13820,7332,3219,3358,5580,51000,6000,199000,886213,
-5020,13448,7084,3060,3579,6783,52000,6000,200000,886234,
-4632,13380,6652,2838,3741,7529,52000,5000,201000,886249,
-4004,13308,6232,2384,4150,8480,53,13056,5920,1982,
-3324,13044,5900,1870,4557,9132,53000,4000,203000,886285,
-2764,12676,5512,1272,4804,9714,54000,4000,204000,886303,
-2236,12428,5204,527,4936,10161,54000,3000,206000,886320,
-1760,11976,4536,-1251,5273,11012,54000,2000,208000,886349,
-1696,11828,4332,-1612,5314,11205,54000,2000,208000,886354,
-1480,11256,4456,-3001,5015,11956,54000,1000,210000,886371,
-416,9528,4712,-5587,3472,13169,53000,0,213000,886403,
264,8600,4976,-6643,2708,13631,52000,-1000,214000,886417,
612,8328,4924,-6945,2464,13725,52000,-1000,214000,886422,
1104,7856,5252,-7727,2076,13969,51000,-2000,215000,886435,
1984,7140,5096,-8710,2060,14290,50000,-4000,216000,886452,
2180,6960,5308,-8971,2070,14383,50000,-4000,217000,0,
3556,5836,7084,-10987,1674,14490,47000,-7000,220000,886488,
4256,5184,8160,-11753,671,14194,45000,-8000,221000,886507,
5420,4768,8220,-11808,120,13780,43000,-10000,222000,886524,
6788,4672,8356,-11642,365,13200,41000,-11000,224000,886542,
7788,4320,9632,-11546,760,12387,39000,-12000,225000,886556,
7984,4340,10064,-11537,832,12181,39000,-12000,225000,88,
9184,4188,11088,-11632,1503,9811,35000,-14000,228000,886593,
10732,4616,12560,-11358,2395,7298,32000,-15000,230000,886622,
10732,4600,12588,-11232,2494,7060,32000,-15000,230000,886625,
11196,4572,13508,-10913,2507,5557,30000,-15000,231000,886640,
11532,4648,14416,-10456,2171,3347,28000,-16000,231000,886659,
12432,4684,14984,-10030,1783,1340,27000,-16000,232000,886676,
13192,4956,15892,-9682,1793,-895,25000,5128,16524,-9499,
14188,5120,17040,-8263,1942,-7740,23000,-15000,230000,886738,
14328,5116,17128,-8062,2181,-8515,22000,-15000,230000,886742,
14024,5052,17068,-7562,3228,-11007,22000,-14000,229000,886757,
11204,4780,17736,-6779,4356,-15395,21000,-12000,226000,886787,
10924,4752,17700,-6694,4425,-15651,21000,-12000,226000,886789,
8976,4192,17380,-6182,4230,-17628,20000,-11000,224000,886806,
2844,4600,15360,-4955,2681,-20723,19000,-7000,218000,886855,
1240,5048,14472,-4972,2474,-20643,19000,-6000,216000,8,
688,5328,14132,-5038,2475,-20568,19000,-6000,215000,886874,
-584,5864,13588,-5275,2606,-20138,19000,-5000,213000,886887,
-2448,6228,13040,-5655,2608,-19141,18000,-4000,211000,886904,
-2908,6432,12736,-5741,2582,-18833,18000,-3000,210000,886909,
-5576,6856,12072,-6340,2649,-16483,17000,-1000,207000,886938,
-5712,6832,11980,-6369,2667,-16356,17000,-1000,206000,886940,
-7868,7748,11908,-7384,2992,-12577,15000,0,203000,886974,
-8428,7824,11848,-7823,3355,-10545,14000,1000,202000,886989,
-8440,7832,11784,-7944,3404,-10271,14000,1000,202000,886991,
-8248,7648,11732,-8580,4938,-6148,13000,3000,200000,887021,
