Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
2232,4188,15416,-591,245,-60,8000,-5000,100000,460809,
2332,4304,15204,-561,225,-76,8000,-5000,100000,460811,
2164,4192,15400,-569,159,-81,8000,-5000,100000,460824,
2088,4116,15304,-650,105,-55,8000,-5000,100000,460826,
2212,4144,15520,-589,79,-67,8000,-5000,100000,460828,
2128,4124,15308,-664,-120,-112,8000,-5000,100000,460841,
2148,4136,15300,-628,-86,-126,8000,-5000,100000,460843,
2228,4084,15388,-653,-75,-126,8000,-5000,100000,460845,
2404,3952,15448,-533,45,-127,8000,-5000,100000,460858,
2468,4084,15520,-589,56,-153,8000,-5000,100000,460860,
2488,4000,15508,-550,121,-119,8000,-5000,100000,460862,
2548,4120,15328,-601,442,-122,8000,-5000,100000,460875,
2496,4104,15468,-548,560,-143,8000,-5000,100000,460877,
2556,4076,15356,-637,583,-102,8000,-5000,100000,460880,
0,0,0,0,0,0,8000,-5000,100000,460880,
2192,4072,15360,-623,795,-87,8000,-5000,100000,460894,
2272,4260,1,3832,15500,-393,394,-46,7000,-7000,
2988,3876,15276,-608,-402,-5,7000,-7000,91000,465447,
3000,3864,15428,-585,-323,-7,7000,-7000,91000,465449,
2888,4028,15444,-351,880,8,0,0,0,465449,
1568,4096,16424,-1160,1090,211,7000,-5000,100000,460965,
1436,4136,16312,-1224,1059,216,7000,-5000,100000,460967,
1012,4104,16464,-1367,853,116,7000,-5000,100000,460980,
972,4100,16500,-1473,671,114,7000,-5000,100000,460982,
1000,4200,16476,-1472,677,123,7000,-5000,100000,460984,
796,4064,16608,-1736,240,5,7000,-5000,100000,460997,
828,3980,16556,-1766,278,-69,7000,-5000,100000,460999,
788,4024,16448,-1869,153,-119,7000,-5000,100000,461001,
500,4236,16764,-1988,194,-249,7000,-4000,100000,461018,
128,4452,16528,-2259,229,-513,7000,-4000,100000,461031,
72,4408,16620,-2325,178,-497,7000,-4000,100000,461033,
-900,3832,16084,-2789,-455,-1081,6000,-4000,100000,461065,
-924,3868,16116,-2871,-579,-1133,6000,-4000,100000,461067,
-1004,3836,16060,-2894,-634,-1178,6000,-4000,100000,461069,
-1156,3812,15828,-3113,-1199,-1563,6000,-4000,100000,461082,
-1272,3756,15600,-3116,-1285,-1652,6000,-4000,100000,461084,
-1204,3728,15500,-3123,-1368,-1739,6000,-4000,100000,461086,
-1440,3864,15064,-3167,-1839,-2166,6000,-4000,99000,461099,
-1352,3852,14876,-3131,-1860,-2274,5000,-4000,99000,461101,
-1104,3928,14392,-2908,-1791,-3176,5000,-5000,99000,461120,
-984,3820,14000,-2819,-1517,-3632,5000,-5000,99000,461133,
-880,3808,13956,-2739,-1396,-3798,5000,-5000,98000,461137,
-928,3740,13516,-2458,-1358,-4164,5000,-5000,98000,461150,
-1040,3664,13500,-2475,-1401,-4253,5000,-5000,98000,461152,
-972,3600,13388,-2351,-1339,-4345,50568,3896,15332,-569,
2592,3904,15576,-579,472,-37,6000,-7000,91000,465872,
2632,4016,992,15880,-989,-345,-289,6000,-7000,91000,
-760,3688,12868,-1225,-2356,-5728,5000,-5000,97000,461184,
-676,3820,12736,-1034,-2544,-5928,5000,-5000,96000,461189,
-160,3880,12468,-575,-3080,-6602,5000,-5000,96000,461201,
-108,3908,12456,-425,-3137,-6679,5000,-5000,96000,461203,
124,3876,12528,-371,-3217,-6792,5000,-5000,95000,461206,
508,3964,12024,194,-3369,-7319,5000,-5000,95000,461218,
692,4056,12208,269,-3454,-7421,5000,-6000,95000,461220,
692,4168,11960,436,-3445,-7501,5000,-6000,94000,461223,
988,4280,11784,952,-3680,-7878,5000,-6000,94000,461235,
1116,4324,11804,1110,-3724,-7928,5000,-6000,93000,461237,
1276,4288,11532,1181,-3736,-7989,5000,-6000,93000,461240,
2068,4292,11268,2124,-3796,-8427,6000,-6000,92000,461257,
2640,4088,11192,2788,-3350,-8623,6000,-7000,91000,461269,
2880,4204,11024,3035,-3065,-8654,7000,-7000,91000,461274,
