Ax,Ay,Az,Gx,Gy,Gz,Roll,Pitch,Yaw,Timestamp,Target
-1632,-216,15904,-498,177,-176,-7000,7000,244000,1563792,
-1580,-280,15840,-542,100,-178,-7000,7000,244000,1563804,
-1664,-136,15896,-514,173,-175,-7000,7000,244000,1563807,
-1624,-220,15888,-521,65,-156,-7000,7000,244000,1563809,
-1556,-292,15812,-516,127,-164,-7000,7000,244000,1563822,
-1528,-216,15752,-519,69,-165,-7000,7000,244000,1563824,
-1508,-168,15684,-483,133,-170,-7000,7000,244000,1563826,
-1596,-252,15640,-453,94,-127,-7000,7000,244000,1563839,
-1632,-296,15748,-493,101,-153,-7000,7000,244000,1563841,
-1544,-356,15600,-478,81,-142,-7000,7000,244000,1563843,
-1612,-212,15880,-483,80,-141,-7000,7000,244000,1563856,
-1588,-276,15812,-430,101,-131,-7000,7000,244000,1563858,
-1508,-236,15768,-460,133,-151,-7000,7000,244000,1563860,
-1540,-312,15804,-442,126,-140,-7000,7000,244000,1563873,
-1572,-324,15728,-419,154,-151,-7000,7000,244000,1563875,
-1624,-196,15804,-453,73,-127,-7000,7000,244000,1563878,
-1516,-280,15916,-423,135,-151,-7000,7000,244000,1563890,
-1588,-240,15892,-435,109,-145,-7000,7000,244000,1563892,
-1592,-288,15812,-441,107,-132,-7000,7000,244000,1563895,
-1600,-260,15856,-424,123,-109,-7000,7000,244000,1563907,
-1652,-316,15800,-447,112,-119,-7000,7000,244000,1563910,
-1572,-156,15824,-409,109,-98,-7000,7000,244000,1563912,
-1556,-228,15692,-437,112,-112,-7000,7000,244000,1563924,
-1568,-172,15852,-403,110,-98,-7000,7000,244000,1563927,
-1556,-352,15996,-403,119,-94,-7000,7000,244000,1563929,
-1620,-236,15868,-444,85,-86,-7000,7000,244000,1563942,
-1660,-284,15876,-433,142,-98,-7000,7000,244000,1563944,
-1620,-312,15860,-462,121,-95,-7000,7000,244000,1563946,
-1600,-276,15880,-503,45,-103,-7000,7000,244000,1563959,
-1644,-332,15848,-436,160,-136,-7000,7000,244000,1563961,
-1652,-160,15804,-484,110,-124,-7000,7000,244000,1563963,
-1664,-152,16036,-459,186,-166,-7000,7000,244000,1563976,
-1648,-164,15936,-475,161,-146,-7000,7000,244000,1563978,
-1552,-280,16072,-472,160,-179,-7000,7000,244000,1563980,
-1700,-252,15864,-485,149,-163,-7000,7000,244000,1563993,
-1720,-188,15880,-486,175,-207,-7000,7000,244000,1563995,
-1660,-160,15904,-523,128,-186,-7000,7000,244000,1563997,
-1712,-240,15924,-517,108,-189,-7000,7000,244000,1564010,
-1704,-248,15956,-535,74,-157,-7000,7000,243000,1564012,
-1652,-80,15856,-522,131,-182,-7000,7000,243000,1564014,
-1652,-112,15920,-520,116,-175,-7000,7000,243000,1564026,
-1636,-260,15860,-575,74,-177,-7000,7000,243000,1564029,
-1628,-244,15824,-512,134,-172,-7000,7000,243000,1564031,
-1624,-188,15800,-549,83,-180,-7000,7000,243000,1564044,
-1604,-148,15792,-521,137,-175,-7000,7000,243000,1564046,
-1688,-264,15780,-543,94,-197,-7000,7000,243000,1564048,
-1564,-184,15768,-573,142,-206,-7000,7000,243000,1564061,
-1556,-188,15868,-506,132,-195,-7000,7000,243000,1564063,
-1548,-172,15840,-545,143,-202,-7000,7000,243000,1564065,
-1580,-112,15836,-510,153,-200,-7000,7000,243000,1564078,
-1616,-264,15856,-540,158,-205,-7000,7000,243000,1564080,
-1444,-164,15812,-512,129,-193,-7000,7000,243000,1564083,
-1664,-224,15672,-526,130,-208,-7000,7000,243000,1564095,
-1640,-228,15820,-533,79,-195,-7000,7000,243000,1564097,
-1660,-268,15780,-507,134,-221,-7000,7000,243000,1564100,
-1612,-228,15760,-527,79,-218,-7000,7000,243000,1564112,
-1544,-332,15752,-487,136,-229,-7000,7000,243000,1564114,
-1636,-328,15916,-538,83,-224,-7000,7000,243000,1564116,
-1516,-288,15760,-461,165,-219,-7000,7000,243000,1564129,
-1572,-280,15904,-513,114,-223,-7000,7000,243000,1564131,
-1524,-344,15876,-444,158,-242,-7000,7000,243000,1564133,
-1480,-264,15788,-495,103,-219,-7000,7000,243000,1564146,
-1588,-356,15772,-455,187,-231,-7000,7000,243000,1564148,
-1524,-292,15800,-488,144,-212,-7000,7000,243000,1564151,
-1524,-200,15772,-409,141,-198,-7000,7000,243000,1564163,
-1592,-228,15796,-448,149,-176,-7000,7000,243000,1564165,
-1488,-204,15700,-447,150,-207,-7000,7000,243000,1564168,
-1564,-324,15828,-415,134,-167,-7000,7000,243000,1564180,
-1472,-328,15888,-471,96,-156,-7000,7000,243000,1564183,
-1676,-292,15796,-417,61,-183,-7000,7000,243000,1564185,
-1540,-224,15768,-442,145,-127,-7000,7000,243000,1564197,
-1480,-288,15948,-425,90,-99,-7000,7000,243000,1564200,
-1480,-340,15736,-423,177,-102,-7000,7000,243000,1564202,
-1500,-308,15816,-459,107,-126,-7000,7000,243000,1564214,
-1520,-220,15856,-396,194,-117,-7000,7000,243000,1564217,
-1576,-300,15836,-469,124,-104,-7000,7000,243000,1564219,
-1572,-228,15744,-400,134,-81,-7000,7000,243000,1564232,
-1728,-236,15792,-436,148,-111,-7000,7000,243000,1564234,
-1668,-308,15864,-400,129,-124,-7000,7000,243000,1564236,
-1568,-252,15804,-414,118,-111,-7000,7000,243000,1564249,
-1516,-356,15800,-426,105,-95,-7000,7000,243000,1564251,
-1600,-280,15868,-391,148,-95,-7000,7000,243000,1564253,
-1676,-240,15932,-471,107,-101,-7000,7000,243000,1564266,
-1700,-172,15784,-376,131,-124,-7000,7000,243000,1564268,
-1660,-284,15920,-451,110,-122,-7000,7000,243000,1564270,
-1672,-216,15820,-419,142,-128,-7000,7000,243000,1564283,
-1652,-140,15908,-421,86,-122,-7000,7000,243000,1564285,
-1804,-244,15664,-420,144,-130,-7000,7000,243000,1564287,
-1648,-296,15780,-463,94,-160,-7000,7000,243000,1564300,
-1664,-232,15796,-413,134,-166,-7000,7000,243000,1564302,
-1740,-232,15872,-462,70,-163,-7000,7000,243000,1564305,
-1728,-200,15760,-410,83,-180,-7000,7000,243000,1564317,
-1668,-144,15744,-456,16,-187,-7000,7000,243000,1564319,
-1644,-268,15892,-380,125,-187,-7000,7000,243000,1564322,
-1576,-256,15848,-465,86,-201,-7000,7000,243000,1564334,
-1588,-200,15684,-376,96,-194,-7000,7000,243000,1564337,
-1620,-188,15880,-440,92,-199,-7000,7000,243000,1564339,
-1696,-172,15944,-415,111,-219,-7000,7000,243000,1564351,
-1576,-212,15900,-416,148,-207,-7000,7000,243000,1564354,
-1596,-200,15844,-454,83,-209,-7000,7000,243000,1564356,
-1644,-120,15808,-404,135,-262,-7000,7000,243000,1564369,
-1696,-320,15844,-435,115,-242,-7000,7000,243000,1564371,
-1576,-228,15752,-407,138,-261,-7000,7000,243000,1564373,
-1676,-224,15884,-456,93,-265,-7000,7000,243000,1564386,
-1616,-212,15756,-422,118,-237,-7000,7000,243000,1564388,
-1576,-224,15848,-461,44,-243,-7000,7000,243000,1564390,
-1584,-256,15988,-458,82,-247,-7000,7000,243000,1564403,
-1556,-308,15780,-400,177,-205,-7000,7000,243000,1564405,
-1560,-220,15804,-465,110,-224,-7000,7000,243000,1564407,
-1628,-228,15836,-419,230,-233,-7000,7000,243000,1564420,
-1604,-248,15932,-463,215,-220,-7000,7000,243000,1564422,
-1528,-344,15988,-409,178,-228,-7000,7000,243000,1564424,
-1540,-264,15872,-459,220,-200,-7000,7000,243000,1564437,
-1556,-256,15972,-421,197,-201,-7000,7000,243000,1564439,
-1604,-368,15760,-439,181,-209,-7000,7000,243000,1564441,
-1588,-216,15804,-446,138,-171,-7000,7000,243000,1564454,
-1612,-212,15924,-514,132,-192,-7000,7000,243000,1564456,
-1516,-244,15852,-457,110,-187,-7000,7000,243000,1564459,
-1504,-252,15892,-533,104,-134,-7000,7000,243000,1564471,
-1428,-188,15964,-462,159,-158,-7000,7000,243000,1564473,
-1516,-232,16160,-512,155,-147,-7000,7000,243000,1564476,
-1496,-220,15816,-482,246,-134,-7000,7000,243000,1564488,
-1608,-176,15668,-504,207,-111,-7000,7000,243000,1564491,
-1668,-220,15748,-482,239,-129,-7000,7000,243000,1564493,
-1672,-176,15856,-503,167,-96,-7000,7000,243000,1564505,
-1632,-132,15896,-489,215,-138,-7000,7000,243000,1564508,
-1744,-172,15940,-531,129,-116,-7000,7000,243000,1564510,
-1668,-308,15740,-512,150,-73,-7000,7000,243000,1564523,
-1552,-240,15984,-539,75,-124,-7000,7000,243000,1564525,
-1596,-124,15932,-522,118,-111,-7000,7000,243000,1564527,
-1516,-256,15972,-528,108,-127,-7000,7000,243000,1564540,
-1696,-268,15772,-475,200,-138,-7000,7000,243000,1564542,
-1568,-180,15664,-533,177,-148,-7000,7000,243000,1564544,
-1684,-252,15864,-464,299,-106,-7000,7000,243000,1564557,
-1740,-156,15784,-516,214,-112,-7000,7000,243000,1564559,
-1712,-68,15936,-505,254,-122,-7000,7000,243000,1564561,
-1712,-268,15760,-502,154,-153,-7000,7000,243000,1564574,
-1748,-224,15784,-524,182,-152,-7000,7000,243000,1564576,
-1800,-240,15700,-504,118,-158,-7000,7000,243000,1564578,
-1708,-156,15904,-528,82,-185,-7000,7000,243000,1564591,
-1660,-248,15744,-495,141,-170,-7000,7000,243000,1564593,
-1672,-248,15768,-566,49,-163,-7000,7000,243000,1564595,
-1616,-260,15884,-490,156,-188,-7000,7000,243000,1564608,
-1560,-256,15832,-534,137,-183,-7000,7000,243000,1564610,
-1616,-268,15904,-500,131,-183,-7000,7000,243000,1564612,
-1604,-220,15876,-551,177,-228,-7000,7000,243000,1564625,
-1636,-188,15924,-478,202,-183,-7000,7000,243000,1564627,
-1672,-284,15808,-550,177,-209,-7000,7000,243000,1564630,
-1568,-260,15832,-479,173,-208,-7000,7000,243000,1564642,
-1636,-252,15740,-548,108,-243,-7000,7000,243000,1564645,
